nodes 300
source 0
sink 299
arcs 8993
16 164 9
16 165 3
16 176 3
16 181 6
16 187 7
16 190 4
16 200 2
16 205 4
16 207 2
16 218 4
16 220 6
16 221 2
16 239 3
16 240 10
16 249 8
16 254 7
16 272 7
16 290 2
16 298 1
17 4 6
17 47 2
17 49 9
17 106 10
17 119 4
17 128 7
17 141 8
17 151 10
17 162 5
17 163 2
17 166 10
17 168 10
17 178 2
17 184 10
17 191 4
17 196 1
17 197 4
17 207 5
17 213 2
17 218 10
17 222 5
17 224 7
17 241 2
17 247 8
17 252 4
17 291 4
17 294 6
18 0 5
18 7 9
18 10 5
18 32 8
18 51 4
18 64 7
18 65 4
18 85 8
18 91 3
18 101 10
18 102 2
18 118 7
18 120 2
18 128 1
18 133 2
18 137 2
18 143 3
18 147 6
18 151 7
18 183 8
18 209 6
18 210 4
18 212 4
18 222 3
18 225 9
18 239 4
18 247 1
18 258 5
18 267 4
18 270 3
18 294 7
19 12 9
19 15 6
19 23 8
19 24 1
19 40 4
19 50 6
19 57 4
19 58 7
19 66 9
19 70 2
19 82 10
19 83 6
19 89 2
19 90 8
19 93 4
19 101 2
19 106 3
19 108 2
19 124 2
19 134 1
19 135 1
19 139 10
19 142 4
19 160 4
19 167 10
19 182 1
19 201 2
19 202 7
19 204 2
19 207 6
19 213 5
19 219 6
19 248 6
19 271 4
20 8 7
20 18 8
20 33 2
20 43 6
20 47 2
20 50 7
20 63 1
20 96 2
20 98 5
20 101 2
20 106 2
20 110 3
20 126 3
20 131 1
20 158 9
20 191 5
20 216 4
20 217 7
20 220 8
20 233 5
20 248 9
20 250 5
20 258 8
20 268 9
20 274 4
20 281 5
20 284 1
20 287 9
21 1 5
21 10 4
21 19 3
21 27 7
21 42 2
21 52 5
21 85 1
21 93 7
21 143 3
21 163 6
21 189 3
21 191 10
21 193 5
21 201 6
21 207 10
21 208 10
21 210 9
21 215 2
21 228 7
21 234 6
21 243 6
21 278 2
21 283 5
21 288 8
21 290 7
21 292 5
21 296 7
22 3 6
22 19 4
22 21 1
22 22 1
22 27 6
22 47 1
22 76 3
22 80 9
22 87 6
22 96 6
22 108 10
22 174 8
22 178 2
22 191 5
22 196 7
22 205 2
22 208 10
22 219 3
22 230 7
22 232 9
22 257 1
22 274 9
22 279 2
22 284 10
22 291 9
23 6 5
23 19 1
23 21 10
23 43 2
23 47 9
23 59 3
23 61 9
23 62 6
23 71 5
23 76 2
23 83 5
23 96 7
23 103 1
23 124 10
23 128 8
23 132 5
23 145 9
23 158 4
23 161 4
23 165 6
23 182 10
23 192 3
23 198 10
23 202 3
23 209 8
23 213 6
23 225 7
23 227 6
23 263 1
23 284 5
23 298 7
24 6 7
24 19 6
24 23 2
24 45 4
24 54 7
24 57 10
24 59 7
24 70 10
24 77 5
24 87 8
24 111 6
24 117 4
24 122 5
24 125 9
24 137 3
24 138 8
24 160 1
24 164 5
24 165 2
24 171 8
24 173 1
24 182 6
24 195 2
24 200 5
24 204 10
24 215 10
24 222 6
24 239 3
24 248 3
24 271 5
24 292 1
25 12 2
25 14 6
25 17 1
25 20 5
25 26 9
25 41 7
25 47 10
25 52 9
25 62 10
25 76 4
25 81 2
25 83 8
25 105 3
25 109 4
25 122 8
25 136 2
25 143 9
25 157 3
25 159 8
25 164 1
25 171 6
25 176 4
25 188 2
25 199 2
25 204 2
25 210 1
25 237 8
25 256 9
25 257 9
25 263 4
25 271 4
25 276 7
25 290 7
25 295 2
25 296 3
26 8 9
26 30 9
26 65 5
26 68 10
26 72 5
26 84 9
26 88 3
26 122 2
26 123 6
26 135 4
26 145 1
26 161 5
26 162 2
26 181 7
26 229 9
26 258 7
26 260 3
26 264 5
26 274 2
26 280 9
26 285 6
26 287 1
27 1 5
27 6 6
27 7 1
27 8 4
27 12 7
27 17 9
27 20 6
27 26 10
27 31 1
27 54 9
27 69 1
27 81 4
27 98 3
27 103 1
27 105 10
27 111 5
27 113 8
27 116 9
27 120 6
27 128 3
27 129 7
27 130 7
27 138 7
27 150 6
27 157 3
27 164 3
27 173 1
27 184 5
27 186 2
27 196 9
27 207 4
27 231 7
27 242 10
27 265 3
27 278 7
27 294 6
27 298 3
28 9 10
28 20 9
28 24 8
28 29 9
28 33 8
28 34 5
28 46 5
28 53 4
28 78 10
28 91 4
28 115 6
28 150 8
28 186 10
28 188 3
28 203 2
28 205 2
28 206 6
28 214 1
28 222 10
28 226 3
28 262 9
28 266 4
28 289 4
29 6 2
29 10 2
29 13 1
29 16 10
29 26 8
29 27 8
29 30 6
29 54 6
29 63 4
29 67 3
29 128 2
29 129 4
29 130 9
29 135 9
29 144 1
29 166 1
29 171 4
29 173 2
29 178 8
29 191 10
29 214 2
29 227 1
29 248 8
29 254 10
29 260 4
29 267 2
29 270 9
29 278 9
30 22 1
30 37 9
30 56 5
30 76 10
30 79 7
30 93 3
30 119 4
30 120 8
30 121 5
30 157 10
30 169 9
30 173 6
30 185 10
30 187 3
30 203 2
30 208 4
30 216 2
30 227 7
30 242 9
30 243 9
30 247 3
30 261 9
30 273 10
30 279 10
30 288 4
30 291 8
30 293 9
31 13 8
31 27 9
31 48 9
31 59 10
31 60 2
31 64 9
31 74 3
31 83 5
31 84 2
31 85 4
31 89 6
31 92 4
31 109 5
31 132 1
31 136 4
31 155 9
31 160 10
31 165 10
31 166 5
31 184 7
31 194 4
31 201 6
31 223 2
31 225 2
31 228 2
31 245 9
31 277 2
31 281 2
31 282 9
31 292 7
32 2 6
32 25 2
32 35 7
32 38 8
32 49 10
32 87 6
32 93 3
32 108 7
32 119 8
32 130 1
32 138 3
32 139 1
32 140 1
32 141 1
32 144 8
32 168 1
32 171 4
32 180 1
32 185 8
32 192 6
32 194 2
32 201 3
32 204 7
32 224 5
32 232 7
32 236 7
32 238 3
32 246 10
32 253 5
32 269 6
32 271 3
33 7 3
33 29 9
33 43 5
33 56 9
33 58 10
33 59 9
33 68 10
33 76 2
33 94 10
33 96 6
33 99 1
33 103 3
33 106 5
33 136 1
33 138 5
33 190 6
33 193 5
33 200 2
33 216 1
33 229 3
33 230 4
33 252 5
33 263 10
33 275 7
33 283 1
33 286 9
33 287 9
34 8 6
34 13 10
34 50 9
34 93 9
34 120 8
34 136 7
34 141 10
34 148 5
34 175 6
34 187 4
34 195 3
34 208 4
34 216 1
34 217 3
34 218 5
34 232 5
34 246 2
34 247 9
34 270 10
35 6 8
35 9 8
35 20 2
35 31 3
35 39 6
35 40 7
35 41 4
35 55 4
35 59 2
35 62 4
35 67 5
35 80 6
35 90 10
35 105 7
35 114 3
35 115 4
35 117 1
35 125 6
35 146 6
35 152 8
35 212 2
35 218 5
35 292 8
36 7 7
36 24 9
36 36 10
36 42 3
36 57 3
36 58 7
36 71 10
36 78 2
36 92 3
36 105 6
36 112 10
36 117 4
36 120 1
36 128 9
36 131 2
36 136 2
36 147 3
36 170 5
36 173 9
36 195 7
36 204 10
36 220 8
36 226 10
36 236 4
36 247 5
36 254 2
36 258 2
36 259 10
36 269 10
36 296 8
37 10 8
37 28 10
37 52 8
37 63 9
37 122 4
37 166 4
37 182 7
37 183 9
37 202 7
37 206 6
37 219 1
37 222 5
37 232 8
37 237 1
37 262 6
37 276 4
37 299 4
38 7 4
38 14 5
38 24 9
38 26 1
38 34 6
38 56 8
38 60 10
38 62 2
38 66 6
38 80 5
38 108 7
38 131 10
38 139 3
38 154 9
38 160 2
38 184 5
38 186 7
38 191 4
38 198 7
38 199 3
38 212 5
38 237 9
38 249 10
38 253 8
38 281 6
38 295 7
38 296 6
39 3 4
39 19 7
39 32 7
39 45 5
39 59 7
39 62 1
39 74 1
39 93 3
39 109 10
39 153 10
39 156 6
39 160 10
39 177 3
39 182 1
39 185 3
39 186 3
39 187 8
39 204 7
39 217 4
39 227 10
39 233 2
39 257 10
39 263 8
39 274 2
39 279 2
39 286 7
39 294 2
39 299 3
40 3 7
40 8 9
40 16 8
40 34 6
40 49 2
40 64 7
40 82 7
40 84 10
40 85 7
40 102 10
40 113 7
40 114 3
40 129 3
40 147 1
40 167 5
40 170 1
40 173 4
40 186 3
40 202 3
40 216 2
40 220 2
40 224 10
40 227 5
40 237 7
40 248 1
40 265 10
40 266 6
40 278 6
40 287 1
41 1 6
41 3 7
41 8 10
41 12 10
41 13 8
41 47 4
41 58 9
41 70 10
41 72 9
41 75 8
41 82 7
41 84 4
41 93 6
41 96 10
41 101 9
41 109 9
41 123 1
41 124 2
41 143 8
41 144 7
41 181 9
41 182 10
41 190 8
41 196 7
41 210 10
41 255 10
41 257 4
41 289 5
42 24 10
42 32 10
42 38 7
42 56 10
42 91 9
42 115 7
42 120 10
42 139 8
42 147 10
42 151 10
42 177 6
42 191 2
42 212 7
42 245 6
42 250 10
42 270 4
42 293 6
42 296 3
42 298 3
43 9 1
43 23 10
43 31 8
43 49 3
43 51 6
43 66 10
43 84 6
43 86 5
43 96 5
43 107 4
43 125 7
43 126 10
43 127 7
43 134 6
43 141 1
43 151 6
43 153 1
43 164 9
43 186 10
43 189 1
43 193 5
43 204 4
43 208 3
43 216 10
43 238 10
43 252 4
43 256 10
43 283 2
43 287 5
43 289 4
43 293 6
43 294 2
44 2 7
44 13 10
44 23 8
44 66 4
44 72 6
44 79 1
44 81 3
44 108 7
44 113 7
44 122 9
44 129 8
44 173 4
44 175 9
44 178 3
44 191 8
44 202 5
44 208 1
44 210 9
44 223 2
44 224 6
44 231 5
44 239 10
44 242 4
44 252 2
44 261 9
44 266 3
44 272 6
44 276 2
44 284 1
44 287 2
44 290 9
44 291 7
45 11 2
45 23 1
45 30 4
45 43 2
45 49 8
45 63 2
45 81 5
45 105 6
45 115 2
45 118 4
45 150 7
45 156 9
45 160 1
45 175 4
45 214 8
45 232 5
45 236 1
45 285 4
46 33 5
46 39 4
46 44 1
46 45 2
46 54 10
46 59 2
46 60 1
46 61 6
46 65 2
46 66 9
46 68 10
46 89 6
46 110 2
46 116 4
46 128 7
46 129 6
46 135 3
46 150 4
46 154 3
46 161 1
46 170 6
46 192 1
46 197 3
46 205 5
46 218 1
46 232 9
46 258 8
46 263 1
46 270 10
46 272 9
46 293 7
47 3 9
47 6 6
47 9 1
47 10 5
47 14 1
47 23 10
47 32 9
47 34 7
47 42 5
47 53 3
47 72 3
47 74 4
47 77 9
47 86 3
47 87 10
47 102 9
47 119 9
47 140 7
47 148 6
47 155 3
47 167 5
47 168 1
47 192 7
47 199 5
47 207 7
47 228 3
47 231 6
47 233 3
47 237 3
47 246 7
47 252 7
47 263 2
47 278 9
47 285 2
47 296 1
48 10 5
48 17 6
48 25 1
48 39 1
48 42 8
48 51 4
48 71 8
48 75 6
48 86 10
48 93 5
48 103 9
48 108 9
48 127 1
48 141 1
48 151 4
48 197 4
48 202 8
48 204 3
48 227 4
48 244 2
48 258 9
48 279 8
48 280 5
48 282 6
48 287 4
48 298 2
48 299 1
49 14 3
49 16 10
49 17 6
49 24 9
49 41 1
49 67 10
49 80 9
49 85 2
49 96 5
49 97 5
49 124 4
49 136 5
49 139 8
49 143 1
49 144 10
49 149 3
49 184 10
49 212 4
49 233 7
49 256 5
49 257 4
49 260 1
49 267 5
49 279 3
49 297 5
49 299 4
50 4 9
50 5 6
50 9 5
50 33 1
50 34 4
50 39 5
50 73 1
50 77 10
50 92 8
50 95 5
50 96 5
50 120 6
50 131 3
50 133 6
50 135 8
50 141 10
50 150 2
50 156 6
50 164 2
50 175 3
50 189 9
50 192 6
50 195 4
50 196 4
50 214 4
50 228 9
50 229 10
50 239 9
50 242 5
50 245 4
50 256 9
50 271 5
50 280 3
51 3 3
51 21 7
51 32 3
51 41 9
51 45 10
51 51 1
51 60 10
51 62 3
51 68 2
51 69 2
51 121 9
51 124 2
51 155 7
51 166 1
51 173 3
51 192 5
51 195 2
51 202 1
51 209 5
51 224 6
51 226 9
51 236 9
51 246 6
51 260 10
51 267 9
51 269 1
51 283 4
51 297 2
52 1 1
52 5 2
52 15 10
52 16 10
52 18 9
52 22 8
52 45 10
52 46 5
52 75 3
52 92 5
52 102 9
52 106 1
52 114 2
52 124 8
52 145 6
52 152 4
52 169 5
52 172 5
52 187 10
52 232 4
52 236 8
52 245 1
52 256 1
52 257 5
52 259 10
52 261 2
52 262 6
52 274 3
53 7 4
53 16 4
53 18 7
53 28 5
53 46 5
53 50 6
53 52 1
53 53 7
53 55 4
53 60 2
53 77 8
53 87 4
53 91 4
53 106 10
53 116 5
53 132 5
53 145 7
53 155 10
53 158 7
53 185 8
53 194 7
53 203 3
53 210 10
53 217 3
53 222 10
53 238 9
53 249 4
53 253 1
53 270 5
53 295 9
54 25 10
54 42 4
54 61 4
54 65 7
54 94 9
54 99 4
54 111 7
54 115 1
54 116 2
54 128 1
54 133 4
54 142 2
54 165 8
54 183 2
54 194 9
54 203 2
54 206 1
54 208 9
54 213 6
54 236 8
54 238 4
54 239 6
54 256 7
54 281 2
54 282 3
54 287 9
54 291 6
55 9 9
55 13 10
55 14 4
55 18 10
55 21 3
55 24 7
55 32 9
55 38 3
55 48 3
55 64 6
55 65 10
55 81 7
55 108 1
55 120 7
55 128 3
55 129 10
55 139 8
55 149 3
55 151 7
55 166 3
55 171 3
55 174 5
55 197 9
55 213 10
55 225 10
55 229 1
55 230 8
55 231 10
55 236 6
55 246 9
55 250 2
55 253 5
55 263 3
55 278 9
55 286 7
55 294 1
56 0 3
56 3 3
56 10 4
56 13 5
56 16 5
56 22 5
56 26 8
56 44 4
56 50 7
56 54 1
56 56 9
56 58 1
56 68 5
56 75 8
56 119 6
56 123 4
56 138 7
56 139 10
56 168 4
56 172 7
56 187 6
56 188 8
56 205 8
56 212 4
56 213 9
56 226 1
56 227 8
56 243 10
56 269 10
56 293 2
57 13 4
57 25 7
57 28 4
57 45 10
57 46 9
57 48 3
57 52 4
57 54 6
57 61 4
57 68 2
57 72 2
57 74 2
57 76 8
57 83 9
57 86 3
57 90 6
57 97 4
57 113 3
57 177 7
57 179 10
57 181 9
57 184 2
57 194 10
57 208 9
57 212 4
57 216 10
57 227 4
57 235 6
57 244 9
57 266 1
57 279 6
57 283 6
57 289 1
58 7 7
58 11 4
58 20 9
58 33 1
58 38 2
58 40 1
58 42 6
58 48 3
58 59 4
58 62 2
58 71 6
58 72 3
58 92 7
58 111 1
58 123 7
58 159 8
58 177 7
58 196 4
58 204 2
58 210 5
58 214 2
58 243 6
58 247 7
58 254 4
58 257 7
58 264 8
58 277 1
58 279 10
58 296 5
58 299 4
59 16 6
59 17 9
59 23 4
59 25 3
59 32 9
59 45 1
59 46 2
59 47 8
59 59 7
59 69 8
59 96 9
59 100 4
59 102 9
59 163 6
59 169 6
59 172 4
59 176 10
59 185 3
59 189 5
59 192 3
59 208 1
59 216 9
59 220 6
59 228 7
59 241 2
59 243 8
59 250 5
59 253 5
59 263 7
59 265 2
59 290 1
60 14 4
60 18 3
60 57 6
60 76 9
60 85 4
60 89 10
60 92 1
60 118 4
60 126 7
60 134 2
60 143 10
60 152 3
60 156 6
60 175 6
60 200 6
60 225 7
60 237 8
60 247 7
60 251 4
60 258 5
60 291 7
60 298 3
61 8 5
61 23 7
61 37 6
61 38 2
61 44 6
61 62 4
61 65 9
61 72 7
61 85 1
61 90 10
61 92 4
61 93 4
61 104 10
61 118 8
61 127 6
61 142 9
61 143 5
61 155 1
61 171 3
61 201 2
61 208 9
61 230 5
61 244 2
61 259 7
61 268 10
61 270 2
61 280 9
61 283 4
61 284 3
62 22 4
62 33 4
62 34 6
62 52 5
62 53 2
62 58 6
62 73 9
62 89 4
62 94 9
62 95 9
62 151 8
62 155 7
62 163 1
62 173 10
62 175 2
62 179 8
62 191 5
62 193 4
62 202 8
62 206 3
62 218 10
62 226 2
62 240 9
62 242 6
62 250 5
62 251 5
62 256 2
62 274 4
62 282 7
62 286 3
63 4 3
63 6 4
63 15 9
63 21 5
63 39 8
63 74 3
63 76 2
63 84 1
63 96 9
63 98 1
63 101 5
63 117 9
63 122 6
63 125 5
63 138 8
63 139 7
63 145 10
63 161 7
63 170 7
63 180 1
63 183 7
63 189 5
63 190 1
63 212 5
63 231 6
63 239 9
63 247 9
63 254 4
63 257 4
63 266 4
63 271 6
63 273 5
63 292 5
64 5 7
64 8 2
64 16 7
64 21 5
64 22 2
64 37 9
64 38 7
64 46 7
64 48 7
64 51 8
64 59 4
64 66 1
64 69 10
64 70 6
64 90 1
64 96 4
64 97 3
64 105 3
64 106 4
64 113 3
64 130 8
64 141 2
64 144 5
64 145 5
64 159 10
64 162 10
64 184 10
64 193 9
64 196 7
64 205 3
64 220 4
64 221 2
64 226 9
64 241 3
64 250 7
64 258 4
64 259 10
64 278 4
64 290 9
65 6 2
65 23 9
65 33 7
65 36 4
65 51 2
65 53 4
65 69 9
65 93 9
65 102 8
65 122 4
65 124 3
65 129 6
65 166 8
65 199 4
65 214 5
65 221 4
65 226 1
65 236 7
65 242 5
65 244 3
65 262 7
65 267 2
65 273 5
65 283 6
65 290 10
65 298 2
66 16 8
66 35 3
66 36 4
66 46 3
66 47 4
66 60 4
66 62 7
66 85 4
66 87 8
66 92 10
66 97 10
66 103 6
66 113 4
66 142 2
66 143 10
66 148 10
66 161 3
66 166 8
66 167 2
66 177 4
66 185 2
66 191 7
66 192 9
66 203 1
66 221 3
66 228 8
66 235 6
66 246 1
66 269 6
66 280 4
66 286 8
66 295 1
67 0 5
67 7 7
67 11 8
67 19 9
67 38 8
67 58 2
67 64 7
67 93 3
67 95 3
67 104 8
67 107 2
67 125 7
67 129 4
67 130 2
67 142 6
67 150 8
67 164 4
67 170 7
67 175 9
67 205 10
67 214 3
67 215 5
67 218 9
67 224 6
67 234 6
67 238 5
67 240 3
67 243 3
67 263 1
67 267 4
67 270 2
67 272 8
67 284 5
67 285 2
67 288 10
68 10 5
68 12 7
68 18 8
68 20 2
68 32 10
68 40 6
68 66 10
68 71 1
68 86 5
68 89 9
68 91 5
68 95 6
68 100 1
68 102 8
68 104 9
68 110 6
68 122 7
68 123 1
68 134 9
68 144 8
68 148 1
68 158 9
68 167 1
68 172 7
68 187 10
68 190 1
68 193 3
68 208 3
68 232 3
68 243 9
68 253 2
68 257 4
68 259 9
68 277 7
68 287 4
69 40 8
69 58 10
69 67 5
69 68 1
69 70 7
69 103 4
69 106 4
69 111 1
69 136 10
69 150 5
69 165 7
69 196 6
69 197 3
69 207 8
69 224 1
69 246 1
69 253 10
69 255 3
69 261 8
69 263 6
69 281 6
70 13 3
70 45 7
70 57 2
70 62 4
70 67 4
70 74 3
70 84 5
70 86 7
70 88 9
70 91 4
70 109 3
70 114 2
70 132 4
70 142 6
70 144 6
70 160 2
70 176 7
70 180 1
70 196 8
70 207 1
70 211 4
70 238 8
70 240 9
70 247 4
70 262 8
71 2 7
71 3 7
71 13 8
71 26 6
71 36 7
71 64 3
71 73 7
71 79 7
71 84 2
71 97 10
71 111 1
71 112 1
71 114 9
71 115 2
71 121 8
71 140 4
71 147 6
71 164 2
71 168 1
71 170 1
71 177 7
71 187 5
71 230 4
71 238 8
71 241 3
71 264 3
71 281 2
71 282 9
72 1 1
72 2 10
72 11 9
72 34 2
72 38 7
72 41 2
72 44 2
72 48 9
72 54 6
72 56 3
72 66 10
72 85 2
72 96 7
72 98 4
72 104 7
72 118 1
72 130 5
72 150 6
72 192 9
72 197 6
72 199 10
72 205 8
72 213 2
72 217 4
72 225 3
72 251 10
72 253 5
72 257 9
72 282 5
72 289 7
73 8 1
73 14 8
73 34 10
73 42 6
73 53 5
73 54 7
73 59 8
73 71 1
73 86 3
73 88 7
73 94 9
73 104 7
73 110 4
73 112 9
73 120 7
73 122 7
73 124 2
73 125 10
73 135 4
73 139 10
73 145 1
73 157 4
73 160 10
73 163 3
73 175 1
73 182 10
73 207 8
73 209 7
73 226 6
73 238 9
73 240 9
73 266 3
73 279 3
74 1 8
74 4 9
74 8 3
74 14 8
74 17 7
74 25 4
74 38 6
74 41 5
74 44 3
74 48 10
74 52 4
74 54 3
74 55 6
74 57 6
74 58 9
74 68 7
74 81 1
74 84 8
74 94 3
74 119 7
74 126 6
74 130 1
74 139 5
74 140 6
74 161 8
74 172 3
74 173 9
74 194 2
74 197 8
74 198 1
74 209 9
74 217 2
74 235 9
74 237 5
74 240 2
74 251 7
74 277 4
74 280 6
74 294 2
74 297 4
75 11 4
75 19 8
75 24 7
75 25 10
75 29 9
75 31 1
75 59 6
75 63 2
75 67 8
75 70 8
75 73 9
75 78 3
75 103 4
75 131 4
75 143 9
75 172 7
75 179 3
75 186 6
75 216 10
75 228 1
75 233 3
75 236 7
75 238 7
75 247 4
75 258 5
75 266 8
75 275 3
75 276 8
75 279 5
76 1 6
76 18 9
76 38 1
76 43 7
76 46 5
76 48 4
76 51 1
76 61 4
76 63 9
76 67 4
76 83 3
76 87 10
76 103 5
76 113 8
76 118 3
76 122 2
76 124 7
76 131 7
76 148 8
76 149 4
76 153 7
76 174 1
76 177 10
76 192 1
76 199 10
76 221 1
76 224 7
76 245 3
76 257 2
76 264 3
76 277 7
76 278 7
76 280 2
76 282 7
76 286 3
76 288 7
77 8 2
77 9 8
77 21 7
77 38 2
77 39 10
77 51 7
77 65 10
77 71 1
77 76 8
77 77 2
77 84 2
77 100 8
77 103 9
77 107 5
77 114 5
77 116 8
77 141 1
77 145 7
77 150 8
77 181 8
77 184 9
77 196 3
77 205 10
77 210 4
77 213 3
77 215 9
77 236 8
77 250 8
77 255 7
77 273 10
77 288 2
78 6 3
78 13 5
78 19 9
78 20 4
78 29 8
78 41 4
78 45 7
78 73 1
78 84 5
78 85 3
78 101 1
78 102 2
78 109 4
78 122 1
78 123 7
78 127 8
78 149 2
78 150 7
78 155 5
78 172 7
78 176 2
78 185 8
78 192 1
78 193 7
78 196 9
78 198 2
78 200 9
78 202 5
78 221 1
78 224 4
78 235 2
78 243 4
78 260 4
78 261 3
78 266 4
78 272 9
78 280 5
78 298 9
79 32 7
79 34 4
79 35 1
79 40 3
79 41 7
79 46 6
79 57 9
79 61 4
79 67 7
79 69 3
79 85 6
79 87 4
79 90 2
79 94 5
79 96 6
79 98 5
79 99 9
79 110 8
79 116 1
79 119 9
79 123 7
79 138 9
79 153 9
79 155 2
79 157 9
79 169 9
79 172 5
