nodes 800
source 0
sink 799
arcs 64047
3 642 2
3 649 3
3 652 4
3 657 9
3 661 1
3 663 1
3 671 9
3 674 5
3 677 8
3 691 2
3 698 3
3 720 6
3 744 3
3 749 8
3 755 10
3 760 8
3 779 2
3 782 1
4 2 8
4 4 9
4 8 2
4 20 6
4 32 1
4 33 6
4 37 3
4 47 4
4 56 6
4 63 8
4 100 9
4 103 1
4 104 5
4 105 6
4 107 1
4 151 6
4 156 9
4 161 2
4 170 9
4 174 4
4 178 8
4 187 3
4 188 2
4 191 7
4 192 3
4 207 10
4 212 5
4 219 5
4 233 1
4 251 1
4 265 3
4 268 2
4 277 9
4 288 2
4 294 3
4 298 5
4 303 3
4 335 10
4 338 4
4 363 4
4 403 8
4 410 7
4 425 3
4 443 3
4 444 10
4 447 5
4 455 6
4 460 7
4 468 6
4 478 1
4 482 10
4 485 10
4 490 7
4 499 8
4 512 10
4 524 7
4 535 6
4 544 8
4 555 9
4 569 9
4 573 5
4 580 1
4 583 6
4 602 4
4 612 6
4 614 3
4 617 3
4 618 10
4 640 3
4 650 2
4 652 5
4 660 3
4 699 1
4 723 7
4 724 6
4 731 8
4 737 6
4 748 7
4 750 2
4 757 8
4 774 3
4 792 6
5 2 4
5 13 10
5 15 7
5 19 10
5 33 9
5 34 3
5 51 6
5 83 6
5 88 7
5 98 5
5 103 5
5 109 1
5 113 4
5 114 3
5 124 9
5 130 10
5 164 6
5 170 1
5 175 9
5 193 5
5 198 10
5 199 7
5 222 7
5 227 10
5 236 9
5 240 2
5 249 3
5 252 8
5 261 8
5 267 3
5 271 9
5 299 10
5 304 7
5 308 9
5 328 4
5 351 10
5 356 10
5 362 5
5 367 8
5 369 7
5 371 1
5 380 3
5 401 8
5 411 3
5 419 7
5 426 4
5 451 5
5 468 3
5 473 2
5 475 5
5 493 2
5 511 2
5 542 1
5 544 3
5 564 2
5 567 9
5 575 4
5 586 5
5 593 5
5 628 1
5 629 7
5 641 3
5 664 9
5 678 7
5 689 3
5 712 7
5 718 8
5 729 3
5 733 7
5 747 9
5 755 2
5 756 1
5 758 7
5 765 10
5 797 7
6 17 8
6 19 7
6 23 9
6 56 2
6 67 9
6 104 10
6 115 8
6 119 6
6 122 1
6 128 7
6 135 7
6 137 1
6 144 2
6 147 1
6 151 4
6 167 8
6 172 9
6 179 10
6 182 3
6 187 9
6 216 3
6 226 6
6 238 10
6 243 7
6 245 3
6 254 5
6 262 2
6 276 5
6 296 1
6 298 8
6 299 1
6 310 8
6 313 8
6 318 2
6 325 7
6 351 5
6 353 3
6 364 5
6 377 10
6 381 3
6 386 7
6 392 1
6 399 10
6 409 4
6 416 3
6 433 4
6 440 9
6 441 7
6 449 5
6 470 7
6 487 7
6 499 9
6 505 6
6 532 3
6 542 8
6 547 5
6 552 6
6 578 5
6 579 2
6 591 10
6 598 4
6 612 7
6 632 9
6 648 2
6 649 4
6 650 9
6 652 6
6 658 1
6 659 8
6 661 6
6 699 10
6 716 8
6 723 8
6 735 9
6 750 9
6 751 1
6 758 5
6 763 9
6 796 2
7 0 10
7 22 2
7 24 4
7 30 9
7 42 7
7 44 8
7 68 3
7 82 7
7 97 7
7 108 4
7 110 8
7 119 2
7 127 5
7 191 4
7 222 1
7 235 3
7 248 6
7 260 6
7 266 3
7 277 2
7 279 4
7 297 6
7 313 10
7 319 4
7 322 10
7 324 2
7 344 8
7 351 9
7 372 8
7 375 9
7 385 3
7 419 6
7 432 8
7 442 3
7 452 8
7 471 7
7 473 8
7 500 1
7 506 10
7 512 2
7 533 8
7 541 8
7 564 9
7 572 10
7 574 8
7 583 2
7 585 9
7 592 1
7 599 1
7 603 1
7 610 5
7 611 4
7 622 2
7 659 4
7 664 8
7 671 7
7 684 10
7 688 1
7 694 5
7 703 1
7 711 3
7 736 2
7 768 8
7 773 8
7 774 8
7 788 10
7 796 2
8 2 5
8 9 4
8 12 8
8 15 7
8 25 3
8 31 3
8 37 8
8 41 1
8 48 4
8 60 1
8 67 2
8 73 7
8 81 10
8 85 4
8 97 5
8 113 2
8 126 7
8 127 3
8 135 10
8 155 8
8 156 7
8 165 1
8 179 5
8 183 8
8 200 6
8 210 1
8 211 9
8 215 3
8 216 9
8 226 5
8 228 2
8 245 10
8 247 7
8 251 10
8 256 7
8 282 3
8 284 4
8 289 4
8 295 8
8 305 6
8 350 8
8 352 2
8 378 10
8 397 5
8 399 4
8 411 4
8 414 4
8 420 8
8 421 10
8 443 5
8 492 8
8 502 9
8 512 6
8 517 1
8 528 2
8 535 6
8 549 6
8 556 3
8 562 10
8 573 5
8 576 2
8 584 4
8 590 10
8 598 3
8 601 2
8 611 6
8 617 5
8 626 2
8 640 4
8 647 7
8 648 3
8 650 7
8 664 5
8 679 5
8 692 7
8 694 9
8 696 9
8 697 7
8 702 5
8 715 4
8 741 4
8 768 7
8 778 9
8 792 6
9 5 10
9 8 10
9 11 10
9 13 5
9 14 8
9 19 3
9 27 9
9 28 2
9 49 6
9 57 2
9 73 10
9 108 8
9 111 8
9 112 10
9 119 5
9 134 5
9 140 10
9 147 3
9 152 7
9 153 1
9 175 10
9 188 9
9 191 3
9 207 5
9 215 5
9 218 4
9 221 1
9 224 5
9 226 5
9 234 7
9 242 3
9 252 8
9 264 4
9 278 1
9 326 2
9 342 8
9 344 10
9 351 2
9 355 7
9 356 9
9 366 8
9 374 9
9 394 1
9 413 5
9 414 3
9 433 7
9 441 9
9 459 3
9 466 9
9 477 4
9 497 7
9 498 5
9 507 4
9 519 10
9 529 2
9 545 5
9 562 5
9 567 10
9 568 10
9 574 7
9 578 8
9 583 6
9 586 7
9 612 3
9 617 10
9 623 8
9 625 3
9 635 4
9 642 8
9 652 1
9 681 4
9 683 1
9 692 1
9 694 2
9 698 9
9 724 5
9 770 5
9 779 10
9 780 3
9 788 8
9 792 1
9 796 2
9 797 10
10 7 4
10 23 6
10 34 1
10 36 7
10 58 1
10 69 1
10 87 8
10 107 5
10 114 8
10 118 9
10 132 10
10 184 9
10 196 9
10 214 2
10 216 7
10 218 6
10 225 6
10 234 1
10 237 6
10 238 1
10 270 6
10 273 7
10 279 6
10 297 5
10 299 3
10 337 5
10 355 4
10 362 9
10 364 5
10 365 6
10 368 10
10 373 10
10 385 5
10 389 5
10 399 2
10 409 1
10 410 7
10 411 4
10 412 10
10 434 1
10 444 1
10 446 9
10 454 6
10 466 1
10 477 8
10 488 7
10 503 6
10 509 4
10 516 1
10 528 7
10 556 3
10 561 9
10 569 6
10 571 3
10 587 10
10 597 9
10 604 4
10 616 4
10 646 8
10 690 5
10 693 2
10 694 3
10 700 6
10 702 10
10 711 10
10 713 1
10 714 7
10 718 3
10 721 1
10 732 8
10 736 7
10 742 2
10 749 10
10 775 7
10 779 10
10 781 3
10 783 6
10 798 2
11 6 2
11 7 2
11 22 4
11 37 5
11 39 8
11 51 4
11 55 9
11 64 10
11 92 3
11 116 5
11 138 2
11 143 8
11 145 9
11 185 9
11 195 3
11 201 4
11 206 5
11 208 1
11 222 3
11 255 5
11 258 1
11 260 10
11 265 2
11 270 7
11 291 1
11 313 9
11 314 2
11 319 3
11 322 8
11 352 6
11 359 3
11 376 4
11 377 10
11 385 9
11 393 3
11 404 1
11 421 1
11 428 8
11 436 9
11 445 4
11 446 4
11 480 3
11 485 9
11 486 5
11 527 10
11 537 7
11 541 2
11 566 1
11 569 4
11 579 4
11 595 10
11 600 2
11 607 3
11 612 8
11 643 5
11 668 4
11 673 9
11 676 3
11 679 7
11 690 6
11 691 9
11 695 5
11 703 8
11 727 8
11 733 6
11 739 1
11 757 1
11 760 6
11 784 9
11 785 10
11 796 8
12 3 7
12 29 1
12 39 9
12 42 6
12 45 10
12 49 5
12 54 3
12 56 8
12 67 10
12 71 2
12 78 7
12 91 5
12 98 2
12 101 4
12 117 8
12 119 9
12 133 6
12 137 9
12 154 8
12 158 3
12 194 6
12 198 7
12 205 9
12 207 3
12 210 7
12 219 6
12 223 9
12 237 9
12 253 3
12 254 1
12 256 4
12 260 4
12 267 9
12 273 4
12 277 1
12 287 5
12 295 1
12 313 9
12 325 3
12 352 6
12 353 6
12 376 4
12 387 5
12 400 8
12 421 4
12 440 2
12 449 4
12 465 6
12 471 7
12 478 10
12 483 7
12 484 2
12 490 1
12 518 7
12 525 4
12 533 1
12 537 3
12 542 10
12 546 3
12 562 6
12 565 4
12 570 10
12 578 2
12 582 6
12 592 4
12 604 1
12 607 8
12 675 4
12 679 2
12 720 3
12 723 5
12 737 7
12 738 7
12 765 4
12 766 4
12 790 3
13 8 3
13 21 4
13 25 9
13 36 7
13 80 7
13 84 3
13 90 3
13 93 8
13 99 8
13 116 7
13 119 5
13 120 3
13 134 3
13 141 9
13 143 7
13 144 4
13 149 8
13 150 5
13 160 10
13 168 4
13 179 5
13 180 1
13 182 2
13 184 7
13 189 6
13 192 7
13 205 10
13 214 9
13 219 7
13 229 9
13 245 9
13 265 4
13 276 2
13 278 6
13 308 4
13 312 3
13 313 8
13 318 3
13 321 5
13 325 3
13 326 7
13 331 9
13 362 2
13 377 10
13 379 8
13 396 2
13 405 2
13 410 4
13 420 5
13 424 10
13 431 8
13 438 10
13 439 7
13 441 5
13 446 5
13 463 6
13 472 8
13 493 4
13 504 7
13 523 9
13 531 10
13 532 5
13 552 7
13 565 5
13 572 7
13 573 7
13 575 5
13 589 7
13 594 6
13 596 6
13 613 10
13 617 3
13 621 9
13 643 8
13 645 7
13 646 8
13 662 3
13 685 6
13 687 9
13 697 10
13 702 2
13 710 5
13 718 4
13 736 5
13 749 2
13 750 1
13 752 1
13 778 7
13 779 5
14 24 8
14 28 10
14 30 3
14 32 1
14 46 7
14 49 9
14 58 5
14 86 10
14 95 1
14 112 4
14 138 5
14 139 10
14 155 6
14 160 10
14 164 4
14 169 1
14 201 8
14 214 8
14 236 10
14 241 7
14 249 2
14 269 5
14 301 2
14 302 9
14 313 10
14 318 10
14 325 3
14 332 1
14 336 3
14 344 1
14 351 6
14 352 6
14 362 4
14 366 7
14 376 4
14 379 4
14 382 1
14 433 4
14 444 1
14 453 8
14 468 5
14 480 10
14 481 6
14 498 5
14 523 4
14 524 5
14 530 9
14 560 9
14 568 10
14 590 1
14 591 1
14 596 9
14 597 5
14 599 4
14 605 6
14 613 10
14 615 3
14 651 2
14 653 6
14 679 7
14 680 4
14 709 5
14 716 2
14 721 6
14 740 10
14 748 5
14 752 8
14 756 8
14 762 6
14 771 2
14 774 8
14 778 2
15 43 10
15 59 5
15 73 8
15 107 10
15 109 6
15 117 3
15 120 10
15 127 3
15 134 9
15 144 8
15 151 6
15 180 5
15 187 9
15 205 1
15 213 1
15 214 10
15 221 4
15 223 3
15 225 4
15 228 1
15 243 8
15 245 8
15 257 3
15 260 4
15 262 7
15 286 9
15 289 6
15 306 2
15 320 9
15 325 3
15 329 2
15 340 3
15 356 9
15 366 7
15 378 10
15 383 4
15 385 6
15 407 8
15 415 7
15 437 8
15 439 4
15 446 3
15 459 4
15 470 7
15 489 5
15 505 7
15 510 1
15 535 10
15 540 5
15 541 7
15 551 5
15 552 4
15 571 5
15 575 8
15 579 9
15 593 2
15 599 2
15 601 8
15 602 5
15 603 5
15 604 1
15 631 4
15 633 7
15 637 4
15 638 5
15 643 7
15 659 8
15 663 1
15 673 7
15 686 4
15 712 8
15 753 8
15 754 10
15 758 9
15 765 6
15 772 3
15 774 4
15 775 2
15 776 4
15 788 5
15 793 8
16 6 6
16 12 4
16 17 8
16 37 1
16 51 1
16 56 1
16 67 7
16 80 6
16 86 1
16 115 1
16 117 10
16 120 10
16 128 9
16 152 2
16 160 3
16 167 6
16 196 7
16 199 3
16 206 10
16 222 4
16 234 7
16 256 7
16 260 6
16 276 1
16 277 10
16 278 5
16 292 1
16 293 10
16 324 2
16 332 3
16 347 1
16 357 10
16 377 8
16 379 4
16 398 4
16 399 9
16 408 2
16 412 10
16 417 4
16 422 10
16 424 4
16 431 3
16 432 8
16 445 9
16 457 8
16 471 3
16 476 3
16 477 5
16 531 8
16 547 5
16 549 6
16 560 4
16 567 6
16 601 5
16 604 8
16 607 10
16 614 8
16 639 2
16 657 1
16 660 8
16 661 1
16 669 6
16 674 5
16 677 3
16 681 9
16 684 6
16 687 2
16 735 2
16 745 1
16 746 2
16 750 3
16 751 10
16 752 9
16 756 9
16 764 3
16 767 3
16 771 4
16 777 6
16 785 1
16 788 8
16 789 6
17 0 8
17 2 2
17 4 3
17 5 9
17 21 1
17 42 6
17 48 7
17 62 10
17 67 1
17 68 4
17 118 2
17 124 2
17 131 7
17 137 6
17 157 6
17 163 5
17 169 6
17 189 5
17 197 7
17 204 7
17 246 9
17 247 8
17 262 5
17 273 5
17 294 7
17 318 9
17 343 1
17 344 5
17 354 4
17 373 6
17 377 9
17 380 8
17 405 10
17 410 7
17 411 8
17 431 2
17 436 4
17 465 9
17 467 4
17 477 1
17 481 9
17 485 9
17 489 2
17 535 10
17 537 1
17 557 9
17 575 8
17 583 5
17 585 9
17 596 2
17 607 5
17 611 6
17 623 8
17 641 8
17 648 2
17 666 4
17 673 5
17 674 6
17 675 2
17 678 2
17 679 9
17 687 4
17 695 9
17 710 9
17 741 1
17 747 8
17 748 9
17 750 8
17 761 10
17 765 2
17 793 2
18 1 7
18 11 4
18 27 3
18 44 7
18 52 3
18 59 5
18 60 7
18 61 3
18 63 5
18 66 10
18 88 2
18 126 9
18 139 4
18 140 2
18 146 7
18 152 7
18 158 6
18 161 6
18 163 4
18 164 9
18 182 9
18 188 10
18 189 4
18 193 8
18 194 2
18 195 8
18 204 8
18 206 4
18 208 2
18 215 1
18 219 6
18 247 2
18 255 3
18 275 6
18 285 2
18 286 10
18 310 5
18 334 6
18 358 6
18 375 9
18 380 7
18 388 3
18 389 8
18 394 7
18 422 10
18 436 9
18 447 10
18 493 2
18 507 7
18 519 7
18 522 1
18 534 10
18 540 8
18 555 6
18 565 7
18 569 7
18 575 8
18 583 5
18 585 4
18 591 4
18 598 9
18 602 1
18 624 5
18 631 7
18 649 10
18 650 6
18 659 1
18 665 6
18 669 2
18 674 8
18 677 1
18 678 1
18 684 5
18 708 1
18 711 10
18 718 3
18 722 1
18 743 1
18 744 6
18 748 3
18 758 4
18 763 1
18 772 1
18 791 4
18 797 4
19 9 7
19 20 6
19 62 8
19 65 5
19 72 7
19 73 9
19 89 6
19 91 8
19 94 9
19 100 7
19 116 4
19 119 6
19 121 7
19 125 9
19 154 5
19 171 2
19 172 10
19 192 3
19 222 8
19 226 7
19 230 3
19 246 9
19 307 7
19 309 2
19 316 7
19 334 1
19 344 3
19 351 7
19 416 9
19 417 5
19 424 9
19 429 6
19 440 2
19 451 10
19 455 6
19 459 2
19 467 5
19 482 8
19 496 6
19 512 8
19 530 1
19 534 7
19 561 4
19 599 10
19 622 7
19 623 3
19 636 4
19 638 2
19 646 4
19 655 5
19 661 7
19 672 4
19 681 5
19 690 4
19 713 10
19 734 9
19 736 9
19 746 3
19 764 3
19 768 5
19 772 3
19 781 4
19 788 1
19 791 7
19 796 5
20 17 7
20 48 7
20 56 3
20 57 3
20 61 2
20 63 3
20 87 7
20 93 6
20 95 8
20 106 1
20 119 9
20 120 2
20 123 7
20 131 2
20 134 9
20 157 5
20 170 3
20 180 8
20 183 9
20 202 10
20 214 1
20 223 2
20 225 1
20 228 9
20 244 5
20 248 2
20 259 8
20 279 2
20 284 7
20 304 4
20 305 3
20 320 8
20 322 3
20 326 7
20 343 10
20 357 7
20 372 4
20 381 5
20 393 7
20 395 5
20 405 2
20 406 7
20 411 3
20 431 7
20 433 2
20 438 5
20 441 8
20 458 7
20 494 7
20 515 2
20 541 2
20 542 8
20 556 10
20 584 10
20 592 5
20 600 8
20 611 8
20 624 3
20 625 9
20 636 1
20 646 9
20 656 8
20 658 3
20 659 4
20 662 1
20 664 3
20 672 1
20 685 3
20 694 10
20 697 7
20 706 10
20 707 3
20 710 6
20 750 8
20 757 2
20 773 9
20 778 10
20 785 6
20 788 1
20 790 7
20 794 3
21 1 8
21 3 6
21 5 1
21 33 1
21 40 9
21 48 3
21 50 10
21 65 1
21 76 10
21 83 9
21 93 8
21 95 2
21 103 3
21 110 2
21 136 5
21 143 3
21 146 5
21 157 3
21 160 2
21 163 4
21 167 3
21 169 7
21 171 3
21 174 1
21 193 10
21 202 6
21 206 2
21 220 2
21 239 3
21 247 3
21 259 9
21 276 4
21 293 4
21 299 9
21 315 4
21 316 3
21 330 8
21 364 2
21 371 4
21 390 8
21 416 9
21 428 10
21 436 10
21 469 10
21 502 8
21 510 7
21 511 4
21 549 4
21 550 2
21 553 2
21 554 7
21 578 6
21 581 8
21 592 1
21 594 2
21 597 3
21 598 5
21 605 4
21 610 1
21 611 1
21 614 3
21 616 6
21 630 7
21 634 8
21 637 8
21 640 9
21 646 2
21 647 6
21 656 2
21 664 2
21 668 8
21 681 5
21 693 3
21 697 6
21 715 3
21 717 2
21 732 6
21 733 1
21 754 6
21 760 1
21 770 3
21 772 5
21 773 9
21 780 2
21 792 3
22 14 6
22 19 2
22 21 3
22 26 10
22 42 2
22 63 2
22 72 7
22 89 10
22 101 2
22 103 7
22 109 1
22 116 5
22 133 6
22 138 6
22 170 3
22 189 9
22 193 10
22 199 3
22 201 10
22 215 8
22 231 10
22 245 3
22 249 10
22 251 2
22 260 6
22 278 1
22 300 6
22 319 2
22 355 7
22 373 3
22 397 6
22 402 10
22 434 1
22 442 9
22 451 5
22 453 5
22 460 3
22 468 5
22 476 1
22 512 4
22 513 10
22 521 2
22 531 7
22 567 8
22 575 4
22 586 7
22 610 7
22 613 3
22 626 6
22 658 6
22 660 10
22 664 10
22 669 3
22 713 2
22 729 1
22 732 7
22 750 4
22 752 2
22 758 6
22 759 9
22 762 8
22 784 9
22 787 1
22 788 4
22 790 10
22 791 4
22 792 1
22 793 10
22 798 9
23 9 10
23 14 3
23 18 10
23 20 1
23 38 3
23 40 5
23 44 2
23 53 9
23 58 7
23 67 3
23 87 10
23 102 1
23 111 1
23 116 3
23 137 4
23 158 1
23 159 9
23 163 9
23 172 8
23 175 4
23 189 7
23 191 1
23 205 5
23 206 3
23 209 9
23 221 4
23 233 1
23 261 1
23 264 10
23 269 6
23 294 1
23 300 1
23 301 2
23 319 5
23 326 7
23 343 10
23 344 8
23 349 1
23 350 4
23 354 10
23 357 10
23 368 2
23 373 6
23 380 5
23 401 9
23 425 8
23 435 1
23 441 5
23 448 6
23 470 1
23 476 5
23 479 3
23 497 4
23 508 6
23 509 2
23 531 1
23 532 9
23 536 9
23 539 10
23 540 5
23 550 8
23 579 6
23 599 4
23 618 8
23 621 10
23 625 1
23 632 6
23 669 6
23 679 2
23 680 7
23 682 3
23 695 4
23 696 9
23 712 1
23 722 6
23 730 5
23 742 4
23 750 8
23 757 9
23 766 2
23 776 4
23 786 5
24 13 9
24 24 8
24 31 8
24 36 10
24 49 7
24 59 3
24 60 10
24 72 3
24 76 4
24 77 6
24 89 10
24 122 4
24 140 8
24 155 10
24 165 10
24 173 6
24 188 8
24 192 8
24 197 2
24 204 3
24 212 8
24 235 10
24 238 5
24 241 6
24 306 2
24 334 1
24 339 9
24 342 6
24 343 7
24 361 2
24 370 7
24 371 1
24 374 5
24 385 9
24 389 9
24 410 8
24 420 6
24 426 2
24 446 3
24 456 3
24 461 10
24 492 7
24 497 1
24 498 7
24 507 5
24 514 7
24 519 4
24 531 1
24 553 8
24 568 9
24 578 9
24 599 8
24 603 6
24 612 5
24 618 3
24 645 6
24 650 10
24 656 5
24 679 7
24 681 4
24 707 4
24 717 6
24 725 6
24 731 3
24 740 6
24 741 7
24 757 9
24 768 1
24 779 3
24 780 10
25 5 2
25 6 6
25 22 7
25 33 3
25 35 8
25 37 2
25 46 2
25 48 3
25 49 1
25 76 7
25 110 1
25 117 7
25 124 4
25 137 6
25 142 1
25 147 8
25 161 10
25 178 5
25 195 8
25 196 4
25 197 3
25 198 7
25 216 2
25 232 2
25 240 9
25 255 4
25 264 3
25 265 10
25 270 3
25 295 5
25 303 6
25 327 3
25 337 5
25 345 3
25 352 9
25 354 4
25 357 1
25 362 7
25 366 6
25 369 4
25 376 5
25 387 3
25 389 6
25 390 5
25 393 7
25 407 8
25 413 3
25 418 4
25 454 5
25 455 4
25 459 3
25 486 10
25 497 9
25 498 8
25 517 3
25 533 3
25 540 3
25 587 4
25 602 10
25 603 6
25 609 9
25 622 6
25 650 8
25 652 4
25 657 4
25 662 5
25 686 6
25 687 7
25 689 9
25 701 9
25 711 5
25 716 2
25 717 9
25 735 6
25 755 6
25 796 3
25 797 9
26 24 10
26 37 6
26 40 5
26 45 10
26 48 4
26 64 9
26 70 3
26 74 5
26 102 4
26 105 7
26 106 4
26 120 8
26 144 5
26 155 1
26 169 5
26 196 5
26 198 3
26 201 10
26 204 1
26 209 2
26 213 10
26 219 2
26 221 1
26 224 10
26 229 7
26 254 10
26 264 2
26 282 1
26 300 8
26 301 5
26 305 6
26 340 2
26 342 9
26 343 2
26 351 5
26 370 2
26 391 8
26 407 6
26 408 6
26 427 4
26 447 7
26 454 1
26 462 7
26 469 6
26 474 9
26 482 4
26 483 8
26 496 9
26 514 5
26 536 8
26 539 5
26 553 1
26 571 9
26 577 7
26 578 1
26 585 2
26 591 1
26 592 10
26 595 9
26 598 10
26 606 8
26 612 7
26 629 9
26 643 8
26 645 10
26 650 8
26 657 9
26 663 4
26 669 4
26 675 9
26 681 5
26 689 1
26 690 6
26 702 6
26 705 3
26 715 3
26 724 3
26 752 5
26 758 3
26 759 9
26 765 6
26 779 10
26 782 4
26 785 8
26 793 4
26 796 1
27 12 3
27 13 9
27 14 3
27 19 5
27 23 7
27 38 1
27 63 6
27 71 4
27 86 3
27 104 4
27 110 3
27 124 5
27 129 3
27 131 10
27 147 8
27 168 8
27 172 8
27 173 6
27 187 6
27 193 4
27 194 2
27 201 6
27 206 7
27 218 10
27 238 5
27 248 9
27 252 8
27 264 2
27 270 7
27 272 6
27 278 10
27 298 3
27 326 3
27 336 4
27 350 8
27 353 1
27 356 6
27 361 5
27 366 5
27 376 6
27 382 9
27 385 10
27 389 6
27 394 2
27 399 4
27 400 7
27 404 3
27 421 4
27 425 2
27 433 1
27 437 8
27 443 2
27 456 10
27 458 2
27 473 1
27 483 7
27 488 7
27 495 10
27 507 5
27 525 8
27 532 7
27 545 4
27 564 4
27 572 3
27 576 7
27 591 4
27 592 3
27 596 6
27 600 7
27 622 2
27 624 9
27 628 2
27 634 2
27 657 1
27 666 8
27 667 1
27 671 8
27 672 10
27 674 7
27 675 1
27 677 7
27 680 1
27 684 2
27 688 7
27 705 7
27 719 9
27 723 9
27 738 5
27 745 3
27 747 8
27 777 7
27 786 5
27 789 4
28 48 6
28 63 3
28 92 5
28 97 1
28 98 6
28 102 3
28 103 5
28 104 7
28 133 2
28 147 5
28 159 9
28 161 1
28 162 2
28 164 1
28 184 3
28 185 10
28 189 4
28 200 6
28 201 9
28 210 3
28 229 2
28 230 2
28 232 4
28 237 1
28 245 5
28 255 8
28 268 9
28 273 8
28 301 4
28 307 10
28 320 10
28 324 6
28 325 1
28 327 2
28 328 6
28 334 3
28 342 10
28 350 6
28 356 3
28 386 9
28 392 3
28 400 5
28 420 1
28 446 6
28 452 2
28 462 6
28 468 1
28 472 3
28 475 8
28 479 9
28 497 6
28 503 5
28 523 10
28 541 4
28 553 8
28 567 5
28 570 3
28 600 7
28 616 4
28 621 5
28 628 3
28 630 5
28 643 9
28 644 7
28 660 1
28 664 4
28 696 5
28 714 4
28 716 7
28 736 9
28 738 9
28 748 3
28 763 10
28 766 1
28 768 5
28 775 6
28 776 6
28 787 10
28 792 2
29 14 7
29 36 6
29 44 8
29 57 4
29 70 7
29 98 10
29 102 3
29 117 6
29 134 1
29 136 9
29 162 4
29 170 5
29 182 8
29 194 3
29 201 4
29 206 1
29 207 6
29 216 7
29 217 4
29 220 5
29 222 10
29 224 5
29 232 8
29 247 9
29 264 4
29 293 7
29 294 5
29 299 4
29 315 2
29 318 9
29 334 5
29 359 6
29 365 9
29 391 10
29 392 2
29 415 7
29 418 8
29 433 10
29 446 3
29 465 6
29 474 2
29 482 2
29 498 7
29 501 8
29 511 1
29 517 8
29 534 8
29 538 6
29 545 9
29 566 4
29 567 2
