nodes 200
source 0
sink 199
arcs 7965
5 135 8
5 138 3
5 151 6
5 152 8
5 158 1
5 161 3
5 168 7
5 169 10
5 175 4
5 181 6
5 185 2
5 197 4
6 5 9
6 11 8
6 23 3
6 27 9
6 31 6
6 32 5
6 39 6
6 40 8
6 44 7
6 45 6
6 47 1
6 53 8
6 55 3
6 59 10
6 61 9
6 64 10
6 68 3
6 70 7
6 76 3
6 79 7
6 84 5
6 87 7
6 97 3
6 98 9
6 99 6
6 100 6
6 103 3
6 115 4
6 118 2
6 121 8
6 124 9
6 140 8
6 149 3
6 157 2
6 159 8
6 160 4
6 162 6
6 164 1
6 165 2
6 179 1
6 182 3
6 186 3
6 192 5
6 193 8
6 195 1
6 196 6
6 198 5
7 0 4
7 1 10
7 7 8
7 9 3
7 14 7
7 21 8
7 24 4
7 26 8
7 29 9
7 37 9
7 46 10
7 53 4
7 54 2
7 61 2
7 68 10
7 69 3
7 73 4
7 76 8
7 79 9
7 80 5
7 83 6
7 85 9
7 86 1
7 88 2
7 89 4
7 95 1
7 110 6
7 117 5
7 118 5
7 128 6
7 129 8
7 130 3
7 131 3
7 146 5
7 148 7
7 156 3
7 159 2
7 171 7
7 174 7
7 176 1
7 183 2
7 192 4
7 195 1
8 0 1
8 3 6
8 9 8
8 14 8
8 23 8
8 26 1
8 34 5
8 35 5
8 37 1
8 38 1
8 39 9
8 40 10
8 41 1
8 55 9
8 59 9
8 60 3
8 63 9
8 66 4
8 67 10
8 68 1
8 69 1
8 90 9
8 97 7
8 102 3
8 103 10
8 113 2
8 115 7
8 120 6
8 121 10
8 132 6
8 141 2
8 144 5
8 156 8
8 158 8
8 161 4
8 166 3
8 167 8
8 171 8
8 176 6
8 181 6
8 185 6
8 186 6
8 196 2
9 2 7
9 5 10
9 9 1
9 17 8
9 22 3
9 23 4
9 27 2
9 36 9
9 40 3
9 44 8
9 45 5
9 46 10
9 52 1
9 54 1
9 57 4
9 61 7
9 68 9
9 71 10
9 72 9
9 84 2
9 85 2
9 86 1
9 95 9
9 96 8
9 101 9
9 108 4
9 109 8
9 116 4
9 117 7
9 120 2
9 123 8
9 124 1
9 125 1
9 128 8
9 130 8
9 136 6
9 143 6
9 155 10
9 159 8
9 160 7
9 166 1
9 178 3
9 180 5
9 188 5
9 193 4
10 4 5
10 9 8
10 12 7
10 25 9
10 33 5
10 35 4
10 45 8
10 49 7
10 52 3
10 62 1
10 64 5
10 67 3
10 68 4
10 71 10
10 72 9
10 78 1
10 81 5
10 90 7
10 98 5
10 101 9
10 108 8
10 111 8
10 120 3
10 122 8
10 132 3
10 134 10
10 136 1
10 141 4
10 146 1
10 147 10
10 157 5
10 162 9
10 164 3
10 165 5
10 167 1
10 173 2
10 174 6
10 190 6
11 7 1
11 9 4
11 14 8
11 15 9
11 19 5
11 23 5
11 33 4
11 36 2
11 38 10
11 45 9
11 46 7
11 54 10
11 56 2
11 57 2
11 58 8
11 59 3
11 69 9
11 76 7
11 77 9
11 91 3
11 96 1
11 104 9
11 107 7
11 108 7
11 115 8
11 140 4
11 142 2
11 144 6
11 149 1
11 154 2
11 156 8
11 162 3
11 173 5
11 178 3
11 191 2
11 194 6
11 195 4
12 3 4
12 8 7
12 9 4
12 12 6
12 24 2
12 27 6
12 28 1
12 38 7
12 51 8
12 52 4
12 53 1
12 56 4
12 62 2
12 64 7
12 67 2
12 78 5
12 79 9
12 83 9
12 93 8
12 101 2
12 107 1
12 110 6
12 113 9
12 120 10
12 127 9
12 131 9
12 136 8
12 138 3
12 140 2
12 142 4
12 143 5
12 152 10
12 153 8
12 155 4
12 162 2
12 166 10
12 168 7
12 172 8
12 174 6
12 175 8
12 190 8
12 195 4
13 12 8
13 19 5
13 23 3
13 29 9
13 30 8
13 35 4
13 36 9
13 40 5
13 42 9
13 47 8
13 49 2
13 60 6
13 63 5
13 72 5
13 73 6
13 77 7
13 79 5
13 82 7
13 85 6
13 88 9
13 106 1
13 108 5
13 109 8
13 111 3
13 118 3
13 123 2
13 129 4
13 138 3
13 146 7
13 150 3
13 152 8
13 155 5
13 156 6
13 157 1
13 158 3
13 165 4
13 179 7
13 182 3
13 184 8
13 186 8
13 195 2
14 14 3
14 16 5
14 22 1
14 23 6
14 25 1
14 29 10
14 47 3
14 48 2
14 61 5
14 68 10
14 74 10
14 85 7
14 107 7
14 110 6
14 119 8
14 123 5
14 126 2
14 127 2
14 130 4
14 136 5
14 141 6
14 142 3
14 143 8
14 144 5
14 145 1
14 150 9
14 155 3
14 156 8
14 159 7
14 162 6
14 165 7
14 166 6
14 169 3
14 172 2
14 179 6
14 180 8
14 184 6
14 188 2
14 189 9
14 190 10
14 195 1
14 198 4
15 1 10
15 13 2
15 20 8
15 21 5
15 23 9
15 32 9
15 34 8
15 36 1
15 38 6
15 47 6
15 50 8
15 54 2
15 55 7
15 63 1
15 70 5
15 76 7
15 82 9
15 86 9
15 95 8
15 108 7
15 114 10
15 115 2
15 125 3
15 130 9
15 135 4
15 136 5
15 139 2
15 142 4
15 150 1
15 151 9
15 153 4
15 160 9
15 171 7
15 180 3
15 186 9
15 193 6
15 195 2
15 197 7
16 1 8
16 10 1
16 13 10
16 15 3
16 18 6
16 19 10
16 36 6
16 40 7
16 47 5
16 51 4
16 55 5
16 60 1
16 61 10
16 65 9
16 74 10
16 85 10
16 90 9
16 94 8
16 102 3
16 105 5
16 121 1
16 126 3
16 131 7
16 134 2
16 135 10
16 144 2
16 151 9
16 152 1
16 154 2
16 155 9
16 156 5
16 157 9
16 164 9
16 165 5
16 166 5
16 169 8
16 172 6
16 173 5
16 174 1
16 185 7
16 186 6
16 187 5
16 192 5
17 4 8
17 10 8
17 11 5
17 19 2
17 23 2
17 31 6
17 34 5
17 35 5
17 40 8
17 41 9
17 43 3
17 56 10
17 80 8
17 85 3
17 88 4
17 100 4
17 101 10
17 102 7
17 112 1
17 117 2
17 118 6
17 120 8
17 127 6
17 138 6
17 142 9
17 166 7
17 168 9
17 172 10
17 176 6
17 177 4
17 185 3
17 186 6
17 189 10
17 198 1
18 1 9
18 5 2
18 7 8
18 10 5
18 15 4
18 18 10
18 20 6
18 24 4
18 25 3
18 34 7
18 37 2
18 49 5
18 56 6
18 66 2
18 69 6
18 70 2
18 93 2
18 95 10
18 99 7
18 102 10
18 106 3
18 113 1
18 119 5
18 123 10
18 124 2
18 127 5
18 132 3
18 138 8
18 139 2
18 141 2
18 147 8
18 150 2
18 153 6
18 154 2
18 157 4
18 159 9
18 160 3
18 163 6
18 168 6
18 171 3
18 178 3
18 182 7
18 193 6
18 195 1
18 197 3
18 199 6
19 2 5
19 3 6
19 5 8
19 18 3
19 21 6
19 22 8
19 28 6
19 45 1
19 46 8
19 51 8
19 60 1
19 61 2
19 65 8
19 67 8
19 68 3
19 74 9
19 80 2
19 82 4
19 84 2
19 88 5
19 98 7
19 100 10
19 101 5
19 102 4
19 103 8
19 108 6
19 111 1
19 116 5
19 117 7
19 132 2
19 138 7
19 144 3
19 147 7
19 154 2
19 157 2
19 161 5
19 164 9
19 174 2
19 179 5
19 191 6
19 192 6
19 198 10
19 199 9
20 4 3
20 6 1
20 8 10
20 16 9
20 18 1
20 19 6
20 27 9
20 34 3
20 58 8
20 59 6
20 60 5
20 66 6
20 68 2
20 69 8
20 71 2
20 79 5
20 84 8
20 95 6
20 98 7
20 99 5
20 115 4
20 117 2
20 122 2
20 124 9
20 125 6
20 140 5
20 141 9
20 142 9
20 143 5
20 146 10
20 153 9
20 157 1
20 162 10
20 178 1
20 181 3
20 182 7
20 186 1
20 188 10
20 189 10
20 192 3
21 2 4
21 3 1
21 6 8
21 8 9
21 9 5
21 12 4
21 19 2
21 21 9
21 23 10
21 26 10
21 34 10
21 48 9
21 52 8
21 57 3
21 59 3
21 61 10
21 68 9
21 69 8
21 73 4
21 77 2
21 79 1
21 80 5
21 92 3
21 93 5
21 99 9
21 109 4
21 115 3
21 116 9
21 118 2
21 123 3
21 130 1
21 133 7
21 145 2
21 148 3
21 152 6
21 153 5
21 159 8
21 160 8
21 164 8
21 177 10
21 181 7
21 182 5
21 187 9
21 188 1
21 191 3
22 4 10
22 14 4
22 19 7
22 23 4
22 24 9
22 25 2
22 31 7
22 35 2
22 38 3
22 41 10
22 49 4
22 51 10
22 52 5
22 56 2
22 63 3
22 72 1
22 76 6
22 78 10
22 83 3
22 88 10
22 92 7
22 99 7
22 106 5
22 113 7
22 122 6
22 124 6
22 126 10
22 128 10
22 131 1
22 145 3
22 147 10
22 149 7
22 150 2
22 155 3
22 163 4
22 167 1
22 178 7
22 179 8
22 183 6
22 188 10
22 190 1
22 192 3
23 5 3
23 6 10
23 15 5
23 24 4
23 37 1
23 44 9
23 48 3
23 57 4
23 62 10
23 63 2
23 64 10
23 65 7
23 67 1
23 73 10
23 79 3
23 83 10
23 88 10
23 91 7
23 95 1
23 101 4
23 105 10
23 106 2
23 109 7
23 112 2
23 117 5
23 132 10
23 136 7
23 144 7
23 145 8
23 150 3
23 152 9
23 159 5
23 161 5
23 163 8
23 164 3
23 166 9
23 175 2
23 187 4
23 188 9
23 198 5
24 5 6
24 16 4
24 21 5
24 24 2
24 55 6
24 59 1
24 61 9
24 66 8
24 67 3
24 71 5
24 72 10
24 76 8
24 82 10
24 90 4
24 103 7
24 105 2
24 107 8
24 123 4
24 131 1
24 140 5
24 144 6
24 145 8
24 147 3
24 153 1
24 156 7
24 158 2
24 163 7
24 171 8
24 172 9
24 174 4
24 178 10
24 184 3
24 188 10
24 191 7
24 196 3
25 1 5
25 3 2
25 8 9
25 14 7
25 20 7
25 34 6
25 35 4
25 39 4
25 41 4
25 47 9
25 51 4
25 57 5
25 58 3
25 59 1
25 60 2
25 61 1
25 66 8
25 72 6
25 74 3
25 79 1
25 88 8
25 95 4
25 97 8
25 100 5
25 110 10
25 111 5
25 114 3
25 116 8
25 118 6
25 124 10
25 138 2
25 145 6
25 155 7
25 161 10
25 162 8
25 173 8
25 174 9
25 181 3
25 183 10
25 187 9
25 198 10
25 199 8
26 8 9
26 9 5
26 14 3
26 22 2
26 25 9
26 31 3
26 37 5
26 43 5
26 45 4
26 48 6
26 53 10
26 56 9
26 64 8
26 65 2
26 75 3
26 83 8
26 85 1
26 86 8
26 87 6
26 91 5
26 94 4
26 104 8
26 109 1
26 111 1
26 113 4
26 115 6
26 116 8
26 122 6
26 125 7
26 129 9
26 131 6
26 137 4
26 138 2
26 142 5
26 144 5
26 146 4
26 150 2
26 157 7
26 158 2
26 159 3
26 165 10
26 170 4
26 172 9
26 180 10
26 192 5
27 2 1
27 8 9
27 13 10
27 16 1
27 24 9
27 31 3
27 42 7
27 43 7
27 48 2
27 52 8
27 53 9
27 61 8
27 62 1
27 63 5
27 69 5
27 70 3
27 85 10
27 89 9
27 104 5
27 110 7
27 125 6
27 126 9
27 132 4
27 137 1
27 145 1
27 153 7
27 158 5
27 167 1
27 172 6
27 174 3
27 175 8
27 178 10
27 186 9
27 190 4
27 191 6
27 192 9
27 194 1
28 3 5
28 12 1
28 15 6
28 18 1
28 20 4
28 24 1
28 26 7
28 31 1
28 38 10
28 39 8
28 40 3
28 45 3
28 51 2
28 55 9
28 56 10
28 70 8
28 71 2
28 76 9
28 78 8
28 80 9
28 86 5
28 91 1
28 93 9
28 94 2
28 104 3
28 111 2
28 112 3
28 118 5
28 124 3
28 126 8
28 129 3
28 131 3
28 136 2
28 142 1
28 150 8
28 152 7
28 166 2
28 168 6
28 176 6
28 183 6
28 193 6
28 195 6
29 17 9
29 19 9
29 20 1
29 23 9
29 25 9
29 28 5
29 29 9
29 31 7
29 36 6
29 37 6
29 40 2
29 41 5
29 66 7
29 68 8
29 80 5
29 82 6
29 83 7
29 85 7
29 91 5
29 92 10
29 97 7
29 104 3
29 112 1
29 116 9
29 117 4
29 127 3
29 130 8
29 135 6
29 141 8
29 145 10
29 147 1
29 149 4
29 152 8
29 164 9
29 166 3
29 167 3
29 193 6
29 194 5
29 196 10
30 9 5
30 13 7
30 15 7
30 16 8
30 27 8
30 33 5
30 41 3
30 49 5
30 51 8
30 57 3
30 59 6
30 62 3
30 64 5
30 69 2
30 75 2
30 81 4
30 84 4
30 86 10
30 99 4
30 101 10
30 104 6
30 108 5
30 111 1
30 112 2
30 114 8
30 115 10
30 118 3
30 119 1
30 125 4
30 127 2
30 129 3
30 131 4
30 132 5
30 135 5
30 137 2
30 142 10
30 145 4
30 156 6
30 160 2
30 169 3
30 176 1
30 188 10
30 199 8
31 1 10
31 2 1
31 16 7
31 35 3
31 38 8
31 44 4
31 49 6
31 60 1
31 72 3
31 74 10
31 85 7
31 86 7
31 89 4
31 99 2
31 100 3
31 109 7
31 114 3
31 124 2
31 125 4
31 126 5
31 141 5
31 153 5
31 156 2
31 160 1
31 163 8
31 171 4
31 174 3
31 181 1
31 187 9
31 188 8
31 196 8
31 199 3
32 3 8
32 5 6
32 6 8
32 8 1
32 11 6
32 12 5
32 14 3
32 24 1
32 29 5
32 41 3
32 43 5
32 58 6
32 60 5
32 61 8
32 66 3
32 83 7
32 84 2
32 87 9
32 88 2
32 91 5
32 106 9
32 112 10
32 116 3
32 117 4
32 122 10
32 123 2
32 126 9
32 129 1
32 137 2
32 141 9
32 150 9
32 152 7
32 166 3
32 169 3
32 175 8
32 181 7
32 183 3
32 185 9
32 187 7
32 188 9
32 192 8
32 195 7
33 1 4
33 9 10
33 13 2
33 17 2
33 18 7
33 25 3
33 30 4
33 33 7
33 38 3
33 54 3
33 61 2
33 67 5
33 69 8
33 72 4
33 74 5
33 87 1
33 88 4
33 94 4
33 102 7
33 103 5
33 107 8
33 116 6
33 133 8
33 136 8
33 138 2
33 145 7
33 146 5
33 148 7
33 150 4
33 153 3
33 160 5
33 171 4
33 172 3
33 173 4
33 187 3
33 188 10
33 190 4
34 2 4
34 5 10
34 6 9
34 10 9
34 13 2
34 14 10
34 19 3
34 22 3
34 25 9
34 26 1
34 33 1
34 36 10
34 40 7
34 47 8
34 48 1
34 49 10
34 56 3
34 65 5
34 74 4
34 83 2
34 88 2
34 90 2
34 98 9
34 101 1
34 103 5
34 111 1
34 112 8
34 114 2
34 119 1
34 120 3
34 130 7
34 147 2
34 150 6
34 171 8
34 176 8
34 178 8
34 181 3
34 186 9
34 187 6
34 190 10
34 191 6
34 194 1
34 196 8
34 199 3
35 0 9
35 6 10
35 10 4
35 16 3
35 19 7
35 29 5
35 30 6
35 32 5
35 38 8
35 46 6
35 47 10
35 56 1
35 72 4
35 75 3
35 81 6
35 84 2
35 88 9
35 102 2
35 105 9
35 109 5
35 112 8
35 119 5
35 122 10
35 125 10
35 128 5
35 130 10
35 134 6
35 139 10
35 145 2
35 152 4
35 156 9
35 157 10
35 163 7
35 168 9
35 170 5
35 186 4
35 189 2
35 191 9
35 192 6
35 194 7
35 199 5
36 2 2
36 3 7
36 9 7
36 13 2
36 14 4
36 21 6
36 23 8
36 26 2
36 33 1
36 38 8
36 41 7
36 43 7
36 45 9
36 46 6
36 48 10
36 56 4
36 59 8
36 63 1
36 65 9
36 82 9
36 86 1
36 89 2
36 91 3
36 93 8
36 103 3
36 105 9
36 109 2
36 121 5
36 122 3
36 140 10
36 142 2
36 154 1
36 157 4
36 158 6
36 165 2
36 168 8
36 169 7
36 171 5
36 179 8
36 180 10
36 186 6
36 189 9
36 190 3
36 191 6
36 192 2
37 0 9
37 4 2
37 7 1
37 12 4
37 22 9
37 41 5
37 42 3
37 45 7
37 49 10
37 60 8
37 61 5
37 66 2
37 68 5
37 69 2
37 72 10
37 81 4
37 84 2
37 94 8
37 111 3
37 117 4
37 120 8
37 139 8
37 148 2
37 165 2
37 166 2
37 175 9
37 176 8
37 185 6
37 186 8
37 192 10
37 193 6
37 196 3
38 0 9
38 3 9
38 4 9
38 5 1
38 8 2
38 9 5
38 12 3
38 16 1
38 21 1
38 25 8
38 26 2
38 28 1
38 30 8
38 33 8
38 34 8
38 44 7
38 45 3
38 46 5
38 50 9
38 54 5
38 58 4
38 60 7
38 61 10
38 64 10
38 65 9
38 69 4
38 73 5
38 77 7
38 79 5
38 81 2
38 84 10
38 98 2
38 100 5
38 101 4
38 103 4
38 107 2
38 108 2
38 109 4
38 112 10
38 121 7
38 122 3
38 123 1
38 128 10
38 133 5
38 135 8
38 146 2
38 152 5
38 156 6
38 166 9
38 169 8
38 172 5
38 179 10
38 181 9
38 184 3
38 185 8
38 190 9
38 195 2
38 199 6
39 6 4
39 7 1
39 12 8
39 13 3
39 15 1
39 16 7
39 26 8
39 29 9
39 32 6
39 37 2
39 39 9
39 40 9
39 50 3
39 51 10
39 53 3
39 57 7
39 68 6
39 71 5
39 72 6
39 82 4
39 96 8
39 97 5
39 99 7
39 101 9
39 111 2
39 115 10
39 118 5
39 119 2
39 120 2
39 121 2
39 122 6
39 124 9
39 126 3
39 127 2
39 128 6
39 133 8
39 141 8
39 143 10
39 152 9
39 153 4
39 154 6
39 155 9
39 157 9
39 159 4
39 174 9
39 183 10
39 185 4
39 194 10
39 198 6
40 12 4
40 17 2
40 20 2
40 26 3
40 31 8
40 32 1
40 36 2
40 39 10
40 52 7
40 53 3
40 55 4
40 62 2
40 64 6
40 66 7
40 67 6
40 69 5
40 84 2
40 86 1
40 89 4
40 94 4
40 126 3
40 134 4
40 138 3
40 139 7
40 145 6
40 147 9
40 153 3
40 154 9
40 158 7
40 160 4
40 162 9
40 163 7
40 170 4
40 171 5
40 179 9
40 184 4
40 185 8
40 186 8
40 190 6
41 1 4
41 2 1
41 3 9
41 4 1
41 6 7
41 10 2
41 11 7
41 17 3
41 26 7
41 28 9
41 29 7
41 30 9
41 32 7
41 33 5
41 36 2
41 40 2
41 44 8
41 59 5
41 62 3
41 63 1
41 64 3
41 72 10
41 74 1
41 82 6
41 99 4
41 101 3
41 113 4
41 127 8
41 129 9
41 137 4
41 154 3
41 161 9
41 171 7
41 184 2
41 192 9
41 193 5
41 194 8
41 199 5
42 3 1
42 10 1
42 11 9
42 19 10
42 23 8
42 27 4
42 29 1
42 38 6
42 41 10
42 48 3
42 49 1
42 53 6
42 54 8
42 57 6
42 59 7
42 60 1
42 63 8
42 64 5
42 65 4
42 73 3
42 80 3
42 83 7
42 85 2
42 86 6
42 90 2
42 97 9
42 98 5
42 105 5
42 113 10
42 120 5
42 124 1
42 125 5
42 128 8
42 140 8
42 142 6
42 145 2
42 146 7
42 150 3
42 155 7
42 157 5
42 158 1
42 163 6
42 166 6
42 186 6
42 190 6
42 195 8
42 197 8
43 1 4
43 15 5
43 19 1
43 26 10
43 27 7
43 37 8
43 53 8
43 58 6
43 63 3
43 66 3
43 72 8
43 73 6
43 74 3
43 83 1
43 85 3
43 88 10
43 93 1
43 95 6
43 98 3
43 101 9
43 106 2
43 112 9
43 115 1
43 118 1
43 122 9
43 127 9
43 129 6
43 130 5
43 137 4
43 138 3
43 141 6
43 146 10
43 149 4
43 152 6
43 165 4
43 167 2
43 171 7
43 173 6
43 174 10
43 175 7
43 181 9
43 182 10
43 195 5
44 1 10
44 2 1
44 3 6
44 17 2
44 23 4
44 35 10
44 36 2
44 38 10
44 43 8
44 45 6
44 51 10
44 52 5
44 53 10
44 55 5
44 59 1
44 70 3
44 72 9
44 75 2
44 76 2
44 77 6
44 81 8
44 82 1
44 89 7
44 90 4
44 99 7
44 102 1
44 103 7
44 105 10
44 107 1
44 124 8
44 128 2
44 132 1
44 138 9
44 146 7
44 148 3
44 162 5
44 167 10
44 176 2
44 190 9
44 191 7
44 192 4
44 195 5
44 199 8
45 8 2
45 22 5
45 24 10
45 31 4
45 36 1
45 37 9
45 49 9
45 52 2
45 58 8
45 65 9
45 69 6
45 72 7
45 73 5
45 74 5
45 79 9
45 81 7
45 83 4
45 88 9
45 89 2
45 96 1
45 132 7
45 141 6
45 144 4
45 150 9
45 151 8
45 155 1
45 160 8
45 163 8
45 165 6
45 171 5
45 174 3
45 175 4
45 181 1
45 186 7
45 187 10
46 3 5
46 4 1
46 9 2
46 11 1
46 14 4
46 15 8
46 22 1
46 23 1
46 32 9
46 44 10
46 50 7
46 54 1
46 55 10
46 56 5
46 60 10
46 67 7
46 71 3
46 78 9
46 79 10
46 93 4
46 95 8
46 98 6
46 105 8
46 109 2
46 112 9
46 120 5
46 124 4
46 126 1
46 130 2
46 131 1
46 141 6
46 143 1
46 147 4
46 151 5
46 152 6
46 161 3
46 172 4
46 184 7
46 190 9
46 193 5
46 198 3
47 4 6
47 5 8
47 8 1
47 19 9
47 20 4
47 21 7
47 28 10
47 41 3
47 43 9
47 48 1
47 50 4
47 53 3
47 55 6
47 58 3
47 60 4
47 61 6
47 63 2
47 70 4
47 73 2
47 80 5
47 89 1
47 91 8
47 94 6
47 95 4
47 100 7
47 101 2
47 118 1
47 119 4
47 121 1
47 126 8
47 131 5
47 132 1
47 133 8
47 140 4
47 147 4
47 161 9
47 168 9
47 170 5
47 179 10
47 182 5
47 194 6
47 195 7
48 1 3
48 2 7
48 6 7
48 7 1
48 8 6
48 13 8
48 21 6
48 43 2
48 45 6
48 51 5
48 52 7
48 56 6
48 60 4
48 61 8
48 63 4
48 65 1
48 66 4
48 75 6
48 76 9
48 78 2
48 83 1
48 85 10
48 96 10
48 98 10
48 100 3
48 108 10
48 116 1
48 118 7
48 133 4
48 152 8
48 156 9
48 166 5
48 169 2
48 175 10
48 177 7
48 188 4
48 189 5
49 0 10
49 12 5
49 14 8
49 15 5
49 18 9
49 20 10
49 31 7
49 40 10
49 42 1
49 45 4
49 47 6
49 49 10
49 53 1
49 54 6
49 60 3
49 65 8
49 68 5
49 84 7
49 85 4
49 93 7
49 100 5
49 101 2
49 102 10
49 103 9
49 109 6
49 112 2
49 113 9
49 117 2
49 124 1
49 129 3
49 134 2
49 137 7
49 142 4
49 146 8
49 149 6
49 152 7
49 164 6
49 168 8
49 171 1
49 172 2
49 173 3
49 177 5
49 178 8
49 180 4
49 184 4
49 185 8
49 192 10
49 193 6
49 194 6
50 1 4
50 3 3
50 8 5
50 10 7
50 35 10
50 37 6
50 42 2
50 43 1
50 54 1
50 57 6
50 60 8
50 62 6
50 65 9
50 73 3
50 74 10
50 83 5
50 86 2
50 99 1
50 117 10
50 120 6
50 124 5
50 141 2
50 149 6
50 151 3
50 155 3
50 156 2
50 161 10
50 170 6
50 176 2
50 183 9
50 186 8
51 0 3
51 18 3
51 20 2
51 26 9
51 29 5
51 30 6
51 31 6
51 39 1
51 41 6
51 56 2
51 58 2
51 59 4
51 70 7
51 71 5
51 75 10
51 78 1
51 86 1
51 91 5
51 92 8
51 93 1
51 97 4
51 103 1
51 109 10
51 110 1
51 111 6
51 115 9
51 116 2
51 118 1
51 120 6
51 121 4
51 124 6
51 125 6
51 142 6
51 143 3
51 155 8
51 164 9
51 165 9
51 172 10
51 178 6
51 181 9
51 188 5
51 195 10
52 6 10
52 12 7
52 19 7
52 21 1
52 26 5
52 31 5
52 39 2
52 45 8
52 46 9
52 59 2
52 69 10
52 75 1
52 89 3
52 91 6
52 92 3
52 112 5
52 115 10
52 122 7
52 126 1
52 129 2
52 138 4
52 150 9
52 160 3
52 162 1
52 168 10
52 170 2
52 178 6
52 180 6
52 184 7
52 194 2
52 196 8
52 197 4
52 199 8
53 3 8
53 4 7
53 5 7
53 17 8
53 27 8
53 30 10
53 32 3
53 33 7
53 49 2
53 50 3
53 55 7
53 58 2
53 66 3
53 68 2
53 69 7
53 70 7
53 74 2
53 75 3
53 77 9
53 89 1
53 99 9
53 104 8
53 106 5
53 120 8
53 125 9
53 137 8
53 145 8
53 153 6
53 154 10
53 157 3
53 161 1
53 176 5
53 179 8
53 180 7
53 182 1
53 185 3
53 188 6
53 190 9
53 196 9
54 8 5
54 11 5
54 15 10
54 19 10
54 22 10
54 25 8
54 27 6
54 32 10
54 33 7
54 35 9
54 38 4
54 39 7
54 43 5
54 46 2
54 58 9
54 59 10
54 60 8
54 63 3
54 64 8
54 65 10
54 69 5
54 74 10
54 79 1
54 86 3
54 87 8
54 91 2
54 100 3
54 106 4
54 107 6
54 110 3
54 111 2
54 117 6
54 123 8
54 126 1
54 128 9
54 130 4
54 132 4
54 142 3
54 146 5
54 149 3
54 150 9
54 153 10
54 162 9
54 163 1
54 165 6
54 169 6
54 172 4
54 173 7
54 177 1
54 183 9
54 188 6
54 196 1
54 197 5
55 0 3
55 1 3
55 14 1
55 15 9
55 23 6
55 26 9
55 30 3
55 42 6
55 44 3
55 45 10
55 46 2
55 49 1
55 83 4
55 85 2
55 90 4
55 100 7
55 102 2
55 103 8
55 113 8
55 125 6
55 131 4
55 132 4
55 133 8
55 136 8
55 148 2
55 153 1
55 157 7
55 160 9
55 163 10
55 167 9
55 170 6
55 179 1
55 183 7
55 184 6
55 185 3
55 187 4
55 199 4
56 1 7
56 11 5
56 16 9
56 18 7
56 21 2
56 25 10
56 28 1
56 31 2
56 50 7
56 58 5
56 61 2
56 62 3
56 67 6
56 72 9
56 77 2
56 89 1
