nodes 100
source 0
sink 99
arcs 3040
16 22 9
16 31 9
16 32 9
16 39 9
16 42 5
16 46 2
16 47 10
16 50 8
16 52 4
16 56 10
16 59 10
16 64 1
16 70 3
16 71 8
16 75 6
16 76 2
16 77 7
16 81 4
16 83 6
16 84 1
16 87 8
16 89 8
16 90 10
16 94 7
16 95 7
16 99 9
17 1 8
17 2 9
17 5 6
17 7 8
17 13 6
17 14 3
17 17 3
17 22 6
17 23 3
17 28 2
17 29 3
17 31 4
17 35 4
17 53 4
17 63 2
17 66 2
17 69 2
17 71 1
17 72 6
17 89 7
17 96 8
18 8 1
18 12 3
18 20 2
18 21 2
18 22 5
18 24 4
18 29 10
18 32 10
18 33 3
18 36 1
18 40 1
18 43 8
18 44 1
18 45 5
18 51 6
18 56 7
18 61 3
18 65 5
18 68 6
18 69 9
18 70 7
18 74 7
18 78 2
18 80 9
18 81 9
18 84 6
18 86 7
18 90 3
19 4 5
19 7 8
19 8 4
19 9 5
19 13 1
19 19 10
19 24 8
19 25 1
19 26 9
19 28 6
19 36 6
19 37 10
19 38 9
19 39 3
19 41 2
19 42 5
19 44 3
19 45 1
19 49 10
19 53 10
19 57 1
19 61 8
19 63 6
19 67 3
19 69 8
19 75 2
19 76 7
19 79 8
19 83 7
19 84 3
19 88 10
19 91 7
19 93 3
19 95 2
19 98 3
19 99 1
20 2 5
20 4 2
20 9 6
20 15 8
20 18 2
20 22 10
20 28 6
20 36 5
20 41 2
20 46 5
20 48 1
20 51 6
20 53 9
20 58 4
20 62 8
20 65 8
20 67 1
20 68 6
20 71 5
20 78 4
20 82 8
20 83 4
20 84 5
20 85 1
20 86 7
20 87 8
20 90 4
21 1 3
21 2 5
21 6 7
21 7 9
21 9 3
21 10 2
21 13 5
21 16 9
21 21 9
21 22 5
21 23 4
21 25 7
21 26 6
21 27 8
21 28 3
21 30 9
21 34 9
21 41 1
21 44 2
21 47 1
21 53 4
21 54 8
21 55 6
21 58 1
21 67 5
21 71 7
21 75 3
21 76 9
21 77 7
21 78 7
21 79 9
21 82 4
21 87 8
21 90 6
21 94 9
21 98 2
22 2 4
22 4 2
22 5 5
22 11 9
22 16 5
22 19 8
22 20 10
22 24 3
22 25 5
22 28 3
22 30 9
22 31 5
22 32 9
22 38 5
22 41 8
22 45 7
22 49 10
22 50 3
22 53 1
22 54 3
22 61 3
22 63 3
22 67 5
22 77 4
22 79 1
22 81 10
22 85 2
22 95 4
23 1 4
23 2 4
23 6 1
23 7 4
23 10 10
23 15 5
23 16 1
23 18 1
23 22 1
23 25 6
23 31 2
23 34 2
23 35 8
23 45 5
23 48 4
23 57 2
23 59 8
23 67 3
23 69 2
23 70 3
23 72 3
23 75 5
23 78 6
23 79 3
23 81 1
23 85 7
23 86 2
23 90 3
23 94 4
23 95 3
23 98 4
23 99 2
24 0 6
24 3 3
24 4 8
24 6 10
24 7 2
24 11 4
24 14 3
24 15 1
24 22 1
24 23 7
24 25 1
24 29 10
24 30 5
24 31 10
24 36 7
24 37 4
24 38 6
24 41 4
24 46 1
24 47 2
24 48 2
24 50 4
24 51 5
24 53 10
24 61 10
24 64 3
24 69 8
24 70 3
24 74 2
24 77 5
24 78 10
24 79 6
24 81 3
24 83 1
24 90 7
24 91 8
24 94 3
24 95 7
24 98 8
25 1 7
25 3 8
25 12 10
25 22 3
25 24 9
25 25 5
25 27 4
25 28 5
25 32 2
25 33 4
25 35 4
25 37 5
25 38 3
25 39 1
25 40 4
25 46 5
25 56 5
25 57 5
25 60 1
25 65 1
25 68 8
25 69 6
25 71 6
25 73 9
25 75 3
25 78 9
25 81 5
25 82 6
25 88 9
25 95 3
25 98 7
26 9 1
26 12 1
26 13 9
26 15 10
26 19 1
26 25 2
26 26 10
26 29 10
26 31 3
26 36 8
26 44 8
26 48 2
26 55 7
26 56 2
26 58 6
26 63 8
26 64 3
26 65 3
26 66 4
26 70 4
26 74 2
26 75 3
26 76 9
26 85 2
26 89 9
26 98 6
27 2 9
27 13 2
27 20 6
27 21 10
27 23 9
27 30 8
27 32 8
27 35 1
27 37 7
27 38 6
27 40 7
27 41 7
27 45 4
27 50 4
27 53 8
27 54 1
27 63 2
27 67 5
27 68 10
27 69 8
27 70 5
27 73 4
27 74 5
27 77 4
27 83 10
27 84 7
27 85 9
27 86 2
27 89 2
27 91 5
27 92 8
27 93 1
27 96 5
27 99 1
28 1 1
28 4 8
28 7 7
28 9 2
28 12 3
28 13 6
28 22 2
28 25 1
28 27 10
28 28 3
28 29 3
28 30 2
28 31 7
28 34 7
28 39 7
28 40 3
28 41 5
28 42 9
28 45 4
28 46 9
28 50 8
28 53 5
28 61 4
28 65 5
28 74 4
28 81 1
28 84 9
28 85 8
28 90 9
28 97 2
28 98 9
29 7 1
29 9 7
29 11 3
29 16 10
29 20 2
29 30 7
29 33 8
29 35 8
29 43 3
29 52 3
29 54 4
29 58 8
29 61 8
29 65 6
29 69 2
29 76 3
29 78 8
29 84 6
29 87 2
29 88 1
29 92 8
29 95 10
30 0 9
30 2 3
30 6 4
30 7 5
30 8 2
30 22 7
30 23 6
30 24 10
30 28 9
30 30 4
30 32 5
30 37 3
30 38 7
30 39 2
30 44 1
30 46 1
30 48 4
30 50 1
30 54 4
30 56 9
30 57 9
30 71 7
30 74 5
30 81 8
30 86 2
30 87 3
30 93 2
31 0 6
31 3 6
31 9 3
31 11 9
31 20 8
31 23 4
31 25 1
31 26 4
31 33 10
31 43 3
31 46 7
31 56 8
31 58 6
31 59 4
31 63 2
31 64 5
31 67 2
31 71 3
31 73 10
31 75 6
31 86 6
31 90 9
31 96 7
31 99 6
32 1 8
32 4 5
32 5 6
32 6 1
32 10 4
32 11 3
32 15 4
32 16 3
32 20 9
32 24 8
32 27 9
32 29 6
32 32 8
32 36 5
32 40 9
32 42 1
32 43 4
32 44 4
32 45 1
32 52 5
32 53 4
32 58 1
32 63 5
32 64 2
32 65 5
32 67 6
32 68 6
32 74 1
32 77 2
32 79 7
32 96 5
32 97 10
32 99 10
33 5 10
33 8 8
33 19 1
33 20 7
33 24 7
33 29 2
33 32 5
33 35 1
33 36 10
33 41 4
33 46 7
33 48 5
33 56 10
33 60 10
33 64 3
33 66 8
33 68 6
33 70 10
33 73 1
33 87 5
33 89 7
33 93 9
33 95 9
33 97 1
33 99 9
34 2 5
34 5 3
34 6 8
34 8 2
34 14 3
34 18 3
34 19 9
34 21 4
34 37 4
34 38 2
34 39 6
34 40 3
34 42 7
34 43 6
34 49 8
34 51 4
34 52 4
34 55 1
34 60 1
34 61 1
34 67 2
34 77 6
34 88 1
34 89 6
34 90 4
34 97 6
35 0 8
35 4 5
35 5 9
35 6 4
35 8 5
35 9 2
35 14 7
35 19 7
35 26 5
35 27 7
35 29 10
35 34 1
35 37 10
35 43 4
35 44 7
35 55 7
35 57 8
35 60 10
35 65 10
35 66 8
35 68 5
35 71 8
35 76 1
35 89 5
35 90 6
35 91 2
35 93 2
35 94 2
36 7 6
36 15 3
36 20 3
36 23 10
36 31 2
36 33 4
36 35 3
36 38 4
36 41 4
36 42 6
36 45 5
36 59 4
36 61 9
36 62 9
36 68 8
36 80 6
36 82 1
36 83 1
36 84 4
36 85 6
36 90 6
36 96 5
36 98 7
37 1 8
37 4 3
37 15 2
37 17 3
37 19 7
37 23 4
37 29 7
37 30 5
37 36 5
37 37 3
37 43 5
37 44 10
37 46 10
37 47 6
37 49 5
37 53 6
37 54 4
37 59 1
37 61 10
37 62 3
37 63 10
37 64 6
37 65 7
37 66 1
37 67 10
37 68 10
37 70 10
37 71 1
37 74 10
37 80 1
37 82 1
37 98 3
38 0 2
38 1 10
38 16 4
38 18 10
38 23 1
38 29 9
38 31 2
38 34 4
38 36 1
38 42 3
38 43 7
38 48 9
38 49 9
38 50 5
38 54 10
38 56 7
38 63 8
38 67 10
38 68 8
38 71 10
38 75 9
38 76 9
38 77 10
38 78 1
38 80 4
38 81 2
38 85 4
38 89 7
38 90 1
38 96 2
38 98 2
38 99 10
39 2 5
39 16 6
39 19 8
39 22 10
39 24 10
39 31 1
39 33 1
39 39 3
39 44 3
39 51 7
39 53 5
39 57 5
39 58 9
39 64 3
39 65 8
39 69 10
39 72 3
39 75 6
39 77 3
39 85 8
39 87 3
39 90 3
39 91 4
39 92 4
39 93 7
39 94 2
39 95 8
39 99 5
40 2 7
40 6 4
40 7 7
40 9 7
40 10 6
40 11 6
40 14 4
40 25 2
40 27 4
40 32 2
40 39 9
40 40 2
40 42 4
40 43 9
40 50 4
40 54 3
40 58 5
40 59 6
40 63 10
40 70 7
40 71 6
40 81 8
40 82 3
40 90 8
40 93 8
40 94 4
40 98 8
41 0 6
41 11 2
41 12 8
41 14 2
41 18 3
41 21 4
41 22 2
41 25 3
41 33 5
41 39 1
41 40 8
41 43 4
41 51 9
41 52 4
41 57 4
41 62 4
41 74 5
41 77 8
41 79 7
41 81 7
41 82 5
41 85 6
41 87 7
41 89 1
41 93 1
41 94 9
41 98 7
41 99 3
42 5 3
42 7 8
42 14 3
42 20 6
42 22 3
42 24 5
42 34 9
42 37 2
42 42 3
42 46 6
42 48 1
42 50 1
42 51 2
42 53 4
42 54 8
42 56 2
42 68 3
42 70 4
42 72 6
42 80 4
42 88 8
42 94 2
42 96 8
42 97 5
43 0 9
43 3 1
43 4 8
43 8 2
43 9 9
43 12 4
43 13 7
43 14 3
43 16 5
43 21 6
43 34 10
43 36 2
43 41 1
43 44 9
43 60 4
43 63 5
43 65 6
43 68 8
43 69 1
43 70 5
43 71 7
43 72 9
43 73 3
43 74 10
43 76 7
43 83 9
43 85 7
43 91 6
43 96 7
43 99 6
44 0 10
44 2 1
44 6 1
44 7 5
44 9 4
44 10 6
44 13 6
44 21 4
44 32 10
44 33 7
44 53 2
44 62 6
44 66 4
44 68 2
44 74 8
44 86 7
44 92 3
44 97 2
44 99 7
45 0 7
45 3 1
45 6 2
45 7 4
45 12 8
45 18 8
45 21 7
45 24 8
45 26 2
45 31 1
45 42 8
45 47 4
45 52 9
45 54 9
45 57 6
45 61 9
45 63 4
45 73 2
45 74 5
45 80 4
45 83 1
45 84 1
45 85 9
45 93 1
45 94 10
45 96 6
45 98 6
46 4 8
46 5 2
46 8 5
46 10 5
46 11 4
46 13 5
46 15 2
46 20 4
46 26 8
46 30 2
46 33 6
46 42 7
46 46 5
46 54 3
46 60 10
46 61 1
46 62 2
46 65 5
46 66 2
46 67 5
46 72 7
46 73 4
46 75 1
46 80 3
46 89 4
46 91 9
46 93 8
46 97 7
47 4 10
47 9 10
47 12 4
47 16 10
47 18 2
47 20 6
47 22 9
47 24 10
47 26 6
47 29 3
47 32 5
47 36 8
47 39 4
47 50 8
47 51 10
47 53 2
47 54 10
47 56 2
47 57 1
47 58 4
47 60 4
47 65 8
47 66 9
47 67 4
47 68 6
47 74 2
47 80 3
47 81 8
47 87 7
47 88 1
47 94 7
47 97 5
47 98 2
48 1 8
48 11 9
48 12 1
48 15 7
48 17 6
48 19 1
48 20 7
48 22 8
48 26 4
48 27 5
48 31 8
48 39 8
48 45 9
48 49 7
48 53 9
48 54 1
48 55 7
48 57 9
48 58 10
48 60 5
48 80 10
48 81 10
48 83 7
48 85 5
48 91 5
48 93 7
48 95 6
48 99 8
49 0 6
49 4 7
49 5 9
49 6 10
49 9 1
49 16 10
49 18 4
49 19 10
49 22 10
49 24 8
49 28 5
49 30 9
49 39 9
49 41 5
49 43 1
49 44 1
49 46 2
49 48 6
49 51 10
49 52 1
49 55 10
49 60 10
49 76 8
49 77 10
49 78 1
49 91 6
49 93 3
49 94 4
49 95 3
49 98 5
49 99 3
50 1 4
50 3 2
50 6 6
50 8 7
50 9 4
50 12 5
50 14 1
50 15 6
50 17 10
50 20 2
50 23 5
50 27 3
50 29 1
50 35 2
50 37 6
50 44 9
50 46 6
50 49 6
50 54 3
50 56 1
50 57 4
50 63 4
50 65 4
50 68 7
50 78 1
50 79 10
50 80 9
50 90 10
50 91 10
50 92 8
50 95 1
50 97 2
51 1 10
51 3 2
51 11 2
51 12 7
51 13 10
51 19 8
51 21 10
51 22 7
51 25 8
51 29 7
51 31 3
51 34 3
51 35 7
51 37 3
51 38 9
51 40 1
51 43 10
51 50 5
51 53 4
51 57 4
51 60 7
51 64 7
51 66 8
51 69 7
51 71 2
51 76 1
51 77 9
51 78 5
51 79 10
51 80 10
51 82 1
51 83 7
51 84 3
51 85 7
51 86 1
51 88 10
51 89 8
51 90 5
51 92 2
51 93 1
51 95 6
51 97 8
52 0 5
52 6 10
52 7 2
52 15 7
52 16 2
52 18 5
52 19 9
52 23 8
52 24 10
52 29 4
52 30 2
52 36 8
52 40 7
52 42 8
52 45 1
52 46 8
52 47 3
52 50 1
52 59 2
52 62 6
52 65 7
52 70 1
52 75 9
52 77 2
52 81 4
52 82 1
52 90 5
52 92 4
52 97 2
53 0 2
53 2 6
53 3 1
53 4 4
53 7 9
53 16 2
53 17 3
53 19 9
53 20 7
53 27 2
53 32 9
53 43 3
53 54 2
53 55 7
53 56 6
53 61 10
53 62 4
53 66 7
53 69 6
53 70 7
53 73 2
53 74 10
53 75 6
53 76 4
53 77 3
53 78 4
53 86 9
53 87 1
53 88 1
53 90 2
53 92 8
54 0 9
54 2 8
54 4 7
54 11 8
54 12 10
54 14 8
54 19 7
54 24 10
54 27 1
54 30 6
54 36 7
54 40 5
54 41 10
54 43 9
54 47 8
54 53 6
54 54 2
54 55 8
54 63 3
54 72 5
54 73 9
54 74 10
54 75 6
54 76 4
54 80 9
54 81 1
54 82 6
54 85 3
54 96 7
55 1 9
55 2 2
55 6 2
55 7 4
55 9 7
55 16 8
55 18 3
55 20 3
55 24 4
55 27 3
55 30 2
55 31 3
55 32 1
55 34 8
55 36 1
55 39 5
55 48 8
55 53 9
55 55 1
55 57 3
55 58 7
55 60 3
55 61 3
55 64 4
55 69 6
55 70 4
55 71 2
55 72 8
55 81 10
55 83 6
55 89 5
55 90 10
55 92 9
55 98 2
56 4 10
56 9 7
56 18 2
56 20 6
56 28 5
56 29 10
56 30 2
56 31 3
56 34 1
56 36 7
56 38 10
56 42 6
56 43 7
56 53 1
56 63 6
56 67 8
56 73 7
56 85 6
56 87 6
56 88 8
56 94 1
56 98 8
56 99 8
57 0 2
57 1 2
57 4 1
57 6 3
57 7 9
57 10 10
57 13 4
57 18 9
57 19 8
57 21 9
57 23 10
57 27 3
57 29 5
57 33 8
57 34 5
57 37 9
57 46 5
57 47 6
57 50 7
57 51 7
57 54 8
57 57 1
57 58 2
57 60 2
57 61 2
57 64 5
57 65 10
57 68 8
57 71 9
57 74 8
57 80 9
57 83 3
57 91 7
57 95 2
57 97 8
58 4 10
58 5 2
58 10 10
58 16 7
58 18 8
58 21 4
58 24 5
58 27 10
58 28 1
58 33 8
58 44 6
58 47 8
58 56 5
58 58 2
58 59 3
58 60 8
58 61 1
58 66 3
58 70 7
58 71 6
58 76 1
58 80 1
58 85 8
58 87 5
58 91 7
58 95 2
58 96 10
58 98 6
59 0 6
59 2 6
59 3 7
59 9 5
59 10 5
59 14 2
59 15 10
59 20 2
59 21 5
59 29 7
59 30 4
59 31 6
59 32 2
59 35 8
59 37 6
59 39 1
59 40 3
59 43 2
59 44 2
59 48 8
59 49 10
59 52 9
59 54 5
59 58 5
59 59 6
59 61 6
59 68 2
59 73 4
59 76 7
59 82 9
59 84 10
59 87 6
59 88 9
59 89 1
59 92 5
59 93 6
59 96 8
60 0 10
60 1 6
60 5 9
60 6 5
60 8 10
60 12 6
60 13 7
60 21 5
60 22 6
60 26 4
60 29 8
60 30 3
60 39 7
60 46 10
60 51 8
60 52 4
60 55 3
60 56 7
60 57 6
60 59 3
60 64 4
60 66 10
60 69 8
60 70 9
60 73 8
60 79 9
60 80 6
60 87 10
60 99 4
61 2 3
61 5 3
61 12 1
61 22 4
61 24 2
61 28 1
61 33 6
61 34 5
61 37 10
61 39 8
61 41 9
61 45 10
61 47 10
61 51 7
61 53 6
61 60 1
61 62 2
61 66 5
61 77 10
61 80 8
61 82 10
61 92 9
61 95 9
61 96 1
61 98 9
62 7 3
62 8 9
62 19 1
62 23 9
62 31 8
62 34 9
62 47 7
62 48 7
62 49 9
62 54 3
62 57 7
62 58 4
62 60 10
62 64 8
62 66 6
62 70 3
62 73 7
62 76 5
62 81 4
62 82 6
62 84 10
62 91 6
62 96 2
63 2 3
63 4 4
63 10 4
63 15 1
63 17 10
63 18 10
63 20 1
63 29 1
63 31 8
63 38 7
63 42 3
63 44 10
63 46 8
63 51 4
63 53 4
63 55 6
63 62 1
63 65 7
63 71 9
63 75 6
63 81 1
63 84 9
63 88 4
63 89 8
63 90 10
63 91 7
63 92 1
63 93 4
63 98 1
64 2 3
64 3 3
64 5 1
64 6 10
64 7 2
64 13 9
64 14 9
64 15 9
64 18 8
64 20 6
64 23 3
64 24 7
64 31 2
64 33 10
64 36 6
64 37 4
64 38 2
64 39 8
64 43 10
64 50 7
64 52 5
64 54 3
64 55 2
64 56 10
64 61 1
64 62 9
64 64 3
64 68 8
64 71 9
64 76 4
64 81 9
64 84 6
64 85 5
64 86 5
64 88 6
64 90 5
64 94 2
64 97 1
65 6 5
65 7 7
65 15 7
65 18 8
65 20 2
65 22 10
65 24 1
65 25 8
65 26 10
65 28 9
65 32 6
65 33 9
65 38 2
65 42 3
65 44 10
65 47 9
65 51 10
65 58 7
65 59 4
65 64 5
65 65 2
65 66 6
65 67 2
65 71 1
65 72 8
65 76 3
65 79 5
65 80 8
65 81 9
65 83 8
65 86 5
65 87 8
65 89 9
65 91 5
65 95 2
65 96 1
65 97 10
65 99 8
66 0 4
66 1 8
66 2 1
66 4 9
66 5 9
66 7 10
66 15 6
66 19 2
66 20 8
66 29 4
66 30 7
66 32 9
66 33 10
66 36 8
66 40 3
66 41 7
66 44 6
66 51 7
66 52 7
66 53 8
66 57 2
66 65 2
66 67 3
66 73 8
66 75 1
66 79 8
66 81 3
66 82 9
66 84 4
66 87 2
66 89 4
66 92 6
66 93 6
66 94 5
66 95 8
66 97 1
66 98 7
67 6 7
67 10 5
67 11 6
67 13 5
67 14 7
67 17 10
67 18 2
67 20 6
67 26 7
67 30 3
67 31 4
67 39 2
67 43 10
67 44 8
67 45 3
67 49 1
67 53 9
67 63 3
67 64 8
67 65 7
67 66 1
67 68 7
67 72 3
67 79 8
67 81 9
67 86 9
67 88 5
67 89 10
67 92 4
67 94 7
67 96 1
67 98 7
67 99 1
68 0 8
68 16 7
68 19 2
68 21 7
68 34 5
68 36 6
68 38 8
68 43 10
68 44 7
68 51 9
68 52 1
68 54 1
68 56 5
68 65 5
68 68 1
68 69 2
68 73 10
68 74 9
68 82 9
68 93 7
68 94 1
69 9 4
69 13 2
69 14 7
69 17 10
69 24 10
69 25 8
69 29 6
69 30 2
69 31 9
69 33 10
69 35 6
69 37 3
69 39 2
69 43 5
69 47 10
69 50 1
69 54 9
69 58 6
69 72 7
69 74 5
69 76 9
69 78 2
69 81 3
69 82 9
69 83 10
69 84 2
69 86 1
69 89 6
69 91 1
69 95 9
69 96 9
69 97 8
70 1 4
70 2 7
70 8 3
70 13 2
70 18 8
70 27 10
70 29 2
70 32 8
70 34 10
70 35 7
70 39 3
70 40 9
70 42 1
70 48 10
70 49 6
70 53 10
70 54 8
70 55 7
70 60 10
70 62 3
70 63 3
70 64 1
70 68 5
70 77 6
70 80 7
70 81 10
70 86 4
70 88 2
70 89 3
70 91 5
70 92 5
70 93 8
70 94 2
70 96 9
70 98 2
70 99 5
71 2 8
71 6 2
71 7 8
71 13 1
71 15 6
71 19 9
71 21 4
71 30 9
71 31 6
71 36 5
71 47 2
71 49 8
71 51 5
71 53 10
71 55 7
71 60 3
71 61 7
71 69 6
71 72 7
71 75 7
71 76 6
71 78 2
71 81 1
71 84 6
71 85 7
71 86 3
71 91 2
71 94 5
71 97 5
71 98 10
72 6 10
72 7 5
72 8 5
72 10 10
72 11 8
72 16 8
72 19 9
72 20 8
72 27 9
72 28 10
72 33 8
72 37 1
72 38 7
72 44 8
72 47 7
72 48 3
72 50 5
72 53 6
72 55 1
72 56 2
72 59 7
72 62 6
72 64 5
72 69 10
72 71 2
72 72 10
72 73 9
72 74 8
72 76 6
72 85 5
72 86 7
72 90 6
72 94 8
72 95 9
72 98 10
73 0 5
73 3 4
73 5 8
73 6 9
73 7 2
73 8 2
73 9 9
73 13 2
73 14 9
73 17 9
73 23 6
73 28 9
73 30 8
73 37 10
73 38 2
73 44 7
73 51 6
73 54 8
73 56 7
73 66 4
73 70 6
73 72 8
73 76 1
73 77 7
73 79 4
73 80 10
73 91 3
73 92 5
73 96 5
73 97 2
73 98 4
74 0 3
74 2 4
74 4 6
74 10 7
74 14 2
74 17 3
74 22 5
74 23 8
74 25 2
74 26 1
74 27 6
74 28 10
74 29 7
74 31 1
74 42 9
74 49 6
74 52 5
74 53 2
74 59 7
74 65 4
74 67 1
74 70 4
74 72 2
74 73 3
74 75 3
74 77 2
74 78 4
74 86 10
74 87 5
74 95 6
74 96 2
74 97 6
74 99 1
75 1 4
75 9 6
75 17 3
75 18 10
75 19 10
75 20 9
75 22 10
75 23 9
75 27 8
75 32 10
75 39 3
75 40 10
75 44 3
75 47 8
75 54 6
75 56 4
75 58 4
75 59 1
75 60 5
75 62 1
75 66 1
75 67 10
75 69 7
75 73 8
75 75 9
75 80 1
75 83 6
75 84 2
75 90 4
75 95 4
75 97 3
75 98 3
76 1 4
76 2 10
76 7 6
76 8 2
76 13 2
76 15 8
76 16 6
76 19 6
76 20 9
76 25 7
76 28 9
76 34 8
76 35 6
76 36 3
76 48 10
76 51 9
76 52 4
76 58 1
76 59 7
76 62 8
76 67 9
76 70 6
76 73 3
76 89 1
76 91 4
76 94 9
76 95 8
76 97 4
