nodes 200
source 0
sink 199
arcs 11844
8 182 5
8 184 2
8 187 2
8 188 2
8 194 10
8 197 3
8 198 3
8 199 8
9 0 6
9 1 10
9 6 10
9 9 1
9 13 5
9 15 1
9 22 7
9 29 6
9 33 9
9 42 1
9 45 1
9 47 5
9 59 3
9 63 3
9 66 2
9 69 10
9 73 1
9 74 4
9 75 9
9 81 6
9 83 3
9 85 6
9 96 10
9 98 2
9 102 8
9 110 6
9 112 7
9 120 2
9 122 7
9 127 8
9 135 9
9 140 6
9 141 10
9 144 5
9 145 4
9 146 7
9 152 2
9 154 10
9 155 1
9 158 8
9 171 3
9 176 7
9 183 10
9 184 6
9 185 3
9 192 3
9 193 8
9 197 5
9 199 2
10 3 9
10 7 3
10 11 5
10 14 5
10 19 2
10 21 6
10 22 2
10 23 10
10 28 7
10 30 5
10 31 10
10 32 1
10 33 8
10 34 9
10 35 2
10 38 5
10 40 1
10 47 4
10 48 3
10 49 3
10 55 6
10 57 10
10 58 2
10 59 9
10 60 3
10 61 7
10 62 4
10 64 8
10 67 10
10 70 4
10 74 4
10 76 4
10 79 6
10 80 2
10 85 9
10 86 9
10 88 6
10 91 6
10 95 4
10 97 10
10 100 7
10 102 10
10 108 1
10 109 8
10 111 4
10 113 3
10 119 2
10 125 2
10 127 4
10 129 4
10 130 6
10 137 3
10 140 5
10 142 7
10 147 4
10 151 2
10 152 2
10 158 1
10 159 7
10 161 3
10 162 2
10 164 9
10 165 3
10 166 2
10 173 8
10 182 5
10 189 8
10 197 8
11 0 3
11 4 1
11 6 5
11 8 6
11 9 7
11 10 6
11 18 1
11 21 3
11 23 6
11 28 10
11 29 1
11 40 5
11 42 3
11 45 7
11 56 8
11 57 2
11 58 6
11 59 3
11 60 8
11 65 6
11 75 10
11 76 4
11 77 1
11 78 3
11 82 9
11 89 8
11 92 8
11 94 6
11 101 4
11 104 9
11 107 6
11 108 8
11 112 7
11 113 4
11 115 7
11 116 2
11 118 10
11 121 10
11 123 3
11 124 3
11 125 10
11 127 8
11 128 3
11 130 7
11 135 1
11 136 4
11 140 3
11 142 4
11 143 3
11 151 1
11 152 10
11 161 8
11 172 1
11 178 5
11 179 6
11 180 9
11 187 4
11 191 1
11 194 3
11 199 1
12 2 8
12 3 3
12 11 1
12 15 8
12 16 8
12 17 2
12 23 5
12 25 3
12 26 9
12 27 7
12 30 1
12 32 10
12 33 9
12 39 8
12 42 7
12 47 8
12 50 1
12 52 10
12 55 5
12 56 2
12 63 1
12 68 8
12 69 8
12 72 5
12 73 5
12 81 6
12 83 6
12 84 4
12 86 10
12 87 5
12 90 7
12 92 7
12 97 8
12 99 3
12 106 7
12 107 3
12 110 1
12 111 4
12 117 9
12 123 10
12 125 1
12 127 8
12 129 1
12 130 8
12 131 8
12 135 4
12 140 3
12 146 3
12 147 5
12 151 7
12 154 2
12 158 5
12 162 8
12 163 2
12 167 9
12 169 5
12 172 4
12 174 3
12 184 5
12 186 5
12 187 9
12 189 4
12 193 6
12 194 8
12 196 7
12 197 1
12 198 8
13 2 2
13 5 4
13 6 7
13 9 9
13 10 6
13 18 4
13 19 10
13 20 1
13 25 6
13 29 2
13 30 3
13 33 3
13 34 10
13 41 6
13 52 8
13 56 10
13 58 4
13 69 7
13 71 8
13 78 4
13 80 2
13 82 1
13 85 5
13 87 9
13 89 2
13 91 1
13 96 7
13 97 6
13 98 5
13 102 5
13 103 9
13 104 8
13 105 3
13 106 7
13 109 1
13 112 9
13 113 10
13 121 2
13 127 5
13 128 2
13 140 6
13 142 4
13 143 8
13 144 5
13 150 6
13 152 3
13 153 6
13 160 2
13 161 2
13 166 1
13 168 6
13 169 3
13 171 6
13 172 3
13 174 8
13 177 3
13 185 1
13 187 6
13 196 2
13 197 6
13 198 9
14 1 8
14 4 4
14 10 4
14 11 4
14 14 4
14 16 8
14 18 8
14 22 7
14 24 7
14 25 5
14 26 2
14 31 4
14 34 1
14 35 6
14 36 4
14 38 2
14 51 1
14 54 10
14 56 8
14 57 9
14 60 4
14 67 6
14 68 6
14 70 7
14 75 4
14 76 5
14 80 6
14 104 7
14 111 7
14 112 8
14 115 7
14 117 3
14 125 10
14 126 6
14 128 6
14 129 8
14 134 5
14 143 7
14 146 10
14 149 4
14 151 3
14 154 10
14 158 7
14 159 4
14 168 9
14 170 3
14 171 1
14 172 4
14 174 5
14 177 5
14 181 4
14 182 1
14 189 10
14 192 8
14 194 8
14 195 8
14 197 8
15 0 6
15 15 9
15 19 5
15 24 7
15 26 1
15 35 2
15 37 8
15 41 8
15 44 10
15 47 10
15 50 5
15 57 9
15 58 8
15 59 4
15 61 5
15 62 9
15 78 1
15 79 10
15 83 5
15 91 2
15 93 5
15 94 10
15 96 2
15 97 5
15 98 10
15 100 6
15 106 5
15 107 7
15 109 1
15 110 2
15 113 2
15 119 2
15 120 6
15 123 5
15 124 8
15 130 2
15 132 10
15 133 4
15 138 1
15 139 3
15 144 10
15 152 7
15 154 1
15 158 4
15 161 1
15 164 2
15 167 8
15 168 7
15 182 10
15 184 7
15 186 7
15 188 5
15 191 8
15 195 1
15 197 5
16 1 8
16 3 3
16 9 2
16 10 2
16 15 2
16 16 3
16 25 4
16 27 9
16 28 4
16 29 3
16 30 7
16 31 8
16 34 6
16 36 3
16 41 8
16 43 7
16 44 2
16 46 2
16 49 1
16 52 10
16 53 8
16 56 4
16 60 3
16 64 1
16 65 8
16 66 3
16 68 1
16 75 7
16 76 5
16 81 3
16 82 1
16 84 5
16 85 3
16 90 10
16 96 10
16 97 4
16 108 10
16 109 7
16 110 5
16 112 4
16 114 2
16 119 4
16 120 4
16 124 1
16 129 3
16 134 6
16 135 2
16 137 4
16 139 1
16 144 8
16 145 9
16 146 6
16 154 6
16 161 4
16 171 5
16 172 6
16 174 7
16 179 1
16 180 1
16 184 3
16 185 4
16 187 10
16 192 1
16 193 8
16 195 8
17 0 1
17 2 10
17 9 10
17 11 9
17 17 3
17 19 5
17 21 4
17 22 8
17 23 4
17 24 6
17 25 1
17 28 3
17 29 3
17 31 3
17 33 9
17 37 3
17 39 5
17 41 6
17 42 7
17 50 6
17 55 2
17 59 8
17 63 9
17 64 5
17 65 5
17 67 8
17 73 1
17 75 3
17 79 9
17 84 5
17 86 4
17 100 10
17 102 5
17 108 10
17 114 5
17 120 7
17 122 4
17 124 2
17 133 7
17 140 9
17 141 10
17 144 8
17 145 7
17 150 1
17 155 5
17 157 6
17 159 3
17 160 6
17 161 5
17 162 4
17 170 2
17 171 10
17 172 4
17 178 7
17 184 4
17 186 5
17 188 7
17 195 2
17 198 3
18 9 8
18 12 2
18 17 1
18 19 10
18 24 8
18 28 7
18 29 10
18 33 3
18 35 3
18 41 2
18 43 5
18 45 2
18 47 8
18 49 9
18 54 7
18 57 1
18 58 7
18 59 10
18 62 4
18 63 6
18 66 9
18 76 10
18 78 3
18 81 8
18 82 8
18 87 2
18 90 9
18 93 8
18 101 4
18 102 7
18 103 9
18 106 3
18 110 1
18 113 2
18 114 8
18 115 9
18 119 7
18 120 10
18 122 2
18 124 7
18 127 3
18 130 10
18 132 9
18 133 4
18 137 7
18 138 7
18 141 9
18 146 6
18 151 3
18 153 2
18 154 10
18 155 9
18 156 8
18 158 5
18 159 8
18 163 10
18 164 4
18 169 7
18 171 5
18 178 10
18 187 6
18 190 5
18 196 4
19 1 7
19 3 4
19 4 7
19 5 7
19 6 8
19 9 6
19 16 7
19 17 10
19 18 8
19 23 5
19 26 3
19 31 4
19 36 7
19 44 3
19 52 8
19 56 2
19 58 3
19 59 2
19 66 7
19 67 6
19 68 4
19 71 3
19 74 6
19 75 10
19 87 10
19 92 9
19 93 8
19 97 6
19 100 3
19 102 4
19 103 6
19 107 3
19 116 5
19 124 3
19 125 4
19 126 1
19 127 2
19 129 6
19 134 3
19 136 8
19 140 9
19 143 1
19 148 6
19 149 1
19 150 7
19 152 10
19 154 4
19 161 4
19 162 4
19 164 3
19 176 5
19 177 1
19 180 8
19 185 10
19 187 5
19 189 4
19 192 7
20 2 4
20 7 8
20 9 4
20 20 5
20 22 8
20 23 1
20 28 4
20 29 1
20 32 9
20 38 1
20 44 3
20 45 1
20 47 3
20 53 2
20 55 1
20 58 2
20 60 10
20 63 1
20 64 6
20 65 7
20 69 10
20 78 2
20 88 3
20 90 5
20 91 10
20 93 4
20 104 7
20 105 4
20 107 3
20 112 8
20 113 4
20 114 5
20 116 10
20 117 8
20 118 2
20 124 8
20 126 7
20 129 6
20 145 3
20 146 10
20 148 10
20 149 5
20 153 2
20 154 3
20 155 8
20 160 5
20 162 7
20 163 3
20 164 6
20 170 1
20 181 6
20 186 9
20 187 6
20 193 2
20 196 10
20 199 4
21 0 1
21 7 6
21 10 7
21 12 5
21 13 7
21 18 5
21 25 9
21 27 6
21 31 8
21 34 10
21 40 8
21 42 10
21 43 6
21 44 6
21 49 7
21 53 4
21 55 1
21 56 4
21 59 8
21 61 2
21 62 8
21 65 3
21 66 3
21 68 5
21 70 5
21 73 5
21 74 9
21 81 10
21 87 1
21 89 4
21 91 2
21 98 7
21 103 9
21 106 8
21 107 9
21 109 3
21 111 9
21 114 9
21 126 7
21 127 6
21 136 5
21 137 1
21 139 8
21 142 2
21 143 5
21 144 9
21 146 5
21 149 5
21 152 8
21 153 6
21 157 2
21 158 10
21 174 7
21 177 8
21 178 7
21 182 3
21 186 8
21 189 4
21 191 10
21 194 5
21 197 1
21 198 6
22 0 2
22 2 8
22 3 5
22 6 3
22 7 8
22 9 3
22 12 7
22 21 9
22 22 9
22 24 2
22 27 10
22 36 3
22 37 4
22 41 1
22 43 9
22 44 5
22 49 7
22 52 3
22 55 5
22 56 1
22 65 8
22 66 6
22 69 1
22 71 10
22 72 8
22 73 9
22 75 2
22 81 6
22 82 5
22 85 10
22 89 5
22 98 5
22 102 9
22 105 10
22 107 7
22 108 3
22 110 1
22 113 4
22 115 8
22 118 1
22 123 9
22 126 3
22 127 3
22 131 8
22 135 2
22 138 10
22 139 7
22 141 4
22 165 6
22 169 1
22 170 8
22 172 8
22 174 5
22 179 2
22 183 9
22 185 8
22 191 7
22 196 9
22 198 8
22 199 2
23 3 10
23 6 7
23 7 10
23 11 10
23 12 8
23 21 1
23 25 2
23 29 7
23 32 2
23 39 7
23 40 1
23 41 2
23 42 10
23 47 5
23 48 4
23 51 8
23 52 1
23 56 1
23 57 8
23 58 2
23 59 9
23 63 3
23 64 2
23 66 3
23 68 5
23 72 3
23 74 4
23 77 5
23 83 10
23 86 6
23 88 4
23 90 6
23 97 3
23 100 1
23 102 8
23 104 2
23 109 2
23 110 1
23 116 10
23 117 7
23 125 8
23 131 9
23 135 2
23 137 3
23 139 4
23 142 3
23 144 8
23 147 5
23 158 5
23 159 10
23 164 2
23 167 9
23 175 8
23 177 3
23 178 3
23 179 6
23 184 5
23 185 5
23 187 8
23 188 8
23 189 7
23 191 7
23 193 6
23 196 9
23 198 5
24 3 8
24 4 6
24 5 5
24 10 8
24 12 10
24 16 8
24 21 3
24 22 10
24 29 4
24 30 4
24 31 5
24 32 1
24 33 10
24 34 8
24 52 1
24 57 6
24 69 3
24 71 2
24 76 5
24 80 10
24 83 8
24 85 9
24 89 3
24 95 3
24 101 10
24 105 7
24 107 7
24 111 3
24 113 9
24 116 2
24 118 7
24 123 1
24 126 4
24 127 6
24 128 9
24 132 5
24 137 3
24 141 7
24 148 4
24 151 1
24 153 5
24 156 5
24 167 7
24 170 8
24 177 5
24 179 1
24 182 4
24 184 8
24 185 9
24 187 5
24 194 2
24 197 6
25 0 6
25 5 6
25 6 2
25 9 10
25 10 10
25 15 7
25 16 3
25 20 4
25 22 9
25 23 8
25 25 8
25 30 8
25 40 8
25 43 1
25 54 6
25 55 10
25 57 3
25 77 2
25 78 3
25 80 4
25 81 4
25 83 2
25 87 1
25 88 1
25 96 2
25 98 8
25 99 6
25 104 7
25 109 10
25 110 4
25 113 4
25 115 4
25 122 8
25 124 2
25 129 2
25 133 10
25 134 5
25 138 3
25 144 6
25 159 2
25 165 4
25 166 1
25 167 3
25 170 8
25 172 2
25 176 4
25 178 5
25 181 4
25 187 3
25 188 5
25 189 6
25 191 3
25 196 3
25 199 9
26 3 9
26 5 1
26 12 10
26 16 5
26 31 5
26 41 4
26 47 2
26 49 10
26 51 6
26 53 2
26 56 2
26 58 6
26 60 3
26 62 5
26 64 4
26 72 7
26 74 2
26 79 2
26 82 9
26 90 1
26 91 3
26 93 6
26 96 6
26 109 7
26 110 1
26 112 3
26 115 9
26 116 8
26 117 4
26 118 7
26 120 7
26 125 6
26 126 7
26 130 5
26 132 9
26 137 9
26 140 5
26 141 6
26 143 2
26 147 6
26 151 4
26 153 1
26 155 6
26 159 9
26 160 9
26 170 3
26 171 8
26 173 2
26 174 7
26 187 9
26 191 5
26 192 6
26 194 3
26 195 8
26 196 3
26 199 10
27 1 3
27 6 10
27 8 3
27 10 1
27 12 3
27 13 4
27 16 8
27 21 3
27 26 6
27 29 6
27 39 6
27 43 5
27 48 7
27 50 7
27 61 7
27 63 2
27 69 10
27 70 2
27 75 2
27 83 5
27 84 1
27 86 4
27 87 9
27 88 1
27 90 7
27 92 10
27 94 8
27 101 5
27 108 6
27 112 7
27 124 9
27 125 5
27 126 10
27 131 4
27 135 10
27 136 3
27 137 3
27 138 9
27 140 3
27 144 5
27 146 7
27 147 8
27 148 9
27 149 3
27 156 9
27 157 7
27 158 6
27 159 1
27 163 2
27 172 5
27 184 5
27 191 9
27 192 8
27 195 1
27 198 4
28 0 5
28 4 6
28 6 6
28 7 8
28 9 7
28 11 5
28 12 6
28 17 8
28 19 5
28 22 7
28 25 1
28 27 2
28 28 1
28 33 7
28 38 7
28 41 9
28 45 10
28 46 5
28 50 6
28 55 3
28 57 2
28 58 3
28 61 6
28 63 3
28 64 10
28 67 1
28 69 6
28 72 3
28 76 4
28 79 2
28 85 7
28 89 9
28 90 5
28 92 10
28 96 2
28 100 2
28 102 6
28 104 6
28 110 4
28 114 10
28 115 5
28 118 10
28 126 5
28 127 9
28 139 5
28 143 3
28 145 1
28 149 4
28 150 5
28 153 9
28 154 6
28 158 4
28 161 1
28 162 8
28 163 5
28 164 1
28 165 7
28 168 4
28 169 1
28 170 4
28 171 7
28 173 6
28 174 7
28 176 4
28 182 8
28 184 9
28 189 8
28 192 10
28 196 3
28 198 9
29 5 9
29 6 5
29 8 5
29 9 8
29 13 7
29 17 5
29 18 1
29 27 7
29 30 1
29 33 5
29 42 8
29 45 6
29 46 4
29 48 7
29 49 2
29 54 7
29 60 8
29 63 1
29 65 2
29 67 5
29 69 4
29 71 3
29 72 2
29 79 3
29 81 2
29 92 7
29 94 3
29 102 7
29 109 6
29 111 10
29 113 8
29 115 8
29 117 8
29 118 7
29 122 9
29 124 6
29 127 1
29 130 9
29 138 7
29 139 9
29 143 5
29 155 4
29 156 4
29 160 5
29 165 5
29 167 3
29 171 5
29 173 8
29 182 5
29 183 8
29 188 1
29 193 3
29 197 5
29 199 9
30 1 4
30 7 3
30 12 10
30 15 5
30 16 5
30 17 2
30 19 5
30 21 6
30 23 8
30 27 10
30 39 7
30 43 10
30 47 1
30 48 3
30 53 6
30 58 1
30 63 6
30 64 9
30 65 4
30 66 2
30 74 7
30 75 10
30 81 7
30 83 3
30 89 3
30 92 10
30 96 1
30 99 7
30 100 2
30 102 2
30 104 5
30 109 6
30 110 3
30 116 6
30 117 3
30 118 9
30 120 1
30 121 8
30 122 4
30 124 4
30 126 5
30 127 1
30 128 6
30 136 7
30 137 6
30 138 5
30 139 8
30 141 10
30 144 1
30 146 4
30 151 5
30 153 7
30 154 7
30 157 1
30 160 4
30 163 5
30 166 7
30 172 1
30 182 5
30 183 5
30 186 6
30 189 9
30 191 10
30 196 4
30 199 2
31 0 8
31 1 3
31 3 6
31 4 8
31 5 1
31 6 9
31 8 1
31 17 6
31 18 6
31 20 3
31 22 4
31 24 4
31 27 1
31 29 7
31 30 2
31 35 6
31 40 9
31 42 10
31 45 6
31 47 2
31 50 1
31 56 10
31 59 3
31 60 6
31 61 6
31 72 7
31 75 6
31 77 3
31 89 10
31 92 5
31 96 8
31 103 7
31 104 6
31 108 7
31 110 2
31 113 10
31 124 3
31 125 10
31 127 7
31 132 10
31 138 9
31 139 1
31 141 7
31 143 8
31 145 8
31 151 3
31 154 3
31 166 5
31 171 8
31 174 3
31 176 10
31 180 5
31 187 5
31 189 2
31 193 10
31 195 5
32 0 3
32 3 2
32 4 9
32 7 4
32 13 8
32 14 9
32 18 6
32 21 5
32 23 2
32 29 1
32 33 7
32 35 8
32 36 6
32 37 1
32 39 5
32 49 3
32 50 9
32 51 1
32 53 9
32 55 3
32 57 8
32 59 6
32 66 5
32 72 9
32 73 9
32 79 1
32 84 7
32 90 1
32 96 9
32 100 5
32 106 1
32 107 3
32 108 9
32 110 7
32 112 6
32 123 10
32 126 1
32 128 10
32 129 10
32 131 7
32 136 6
32 138 2
32 150 2
32 159 3
32 162 2
32 164 1
32 169 8
32 189 3
32 191 10
32 195 4
32 196 2
32 197 2
32 198 1
33 2 8
33 3 6
33 5 6
33 7 6
33 9 8
33 10 2
33 18 2
33 19 6
33 21 10
33 22 3
33 23 10
33 24 10
33 25 2
33 27 10
33 29 3
33 32 6
33 34 1
33 37 2
33 44 8
33 46 10
33 47 10
33 54 1
33 58 9
33 60 9
33 61 1
33 63 1
33 68 9
33 70 1
33 72 9
33 76 2
33 82 6
33 85 10
33 89 1
33 92 8
33 95 1
33 104 2
33 115 3
33 116 1
33 123 10
33 134 9
33 138 7
33 142 5
33 151 2
33 154 10
33 166 10
33 167 2
33 169 2
33 170 8
33 179 9
33 190 7
33 198 1
34 2 10
34 4 10
34 5 1
34 8 3
34 10 8
34 12 6
34 16 7
34 19 4
34 20 7
34 21 4
34 23 9
34 24 1
34 25 5
34 26 9
34 27 7
34 30 7
34 37 1
34 38 2
34 39 7
34 40 6
34 42 1
34 45 3
34 50 3
34 51 8
34 56 5
34 57 9
34 60 3
34 62 6
34 64 9
34 67 5
34 69 10
34 72 8
34 80 1
34 83 5
34 84 6
34 85 4
34 86 7
34 91 4
34 105 6
34 106 9
34 108 4
34 110 5
34 114 8
34 119 4
34 120 1
34 124 7
34 126 5
34 127 8
34 132 7
34 134 9
34 136 1
34 138 9
34 143 3
34 149 7
34 152 3
34 153 4
34 157 9
34 160 5
34 162 2
34 164 10
34 165 2
34 169 10
34 177 9
34 181 8
34 185 1
34 198 1
35 7 8
35 9 2
35 13 5
35 20 8
35 23 6
35 28 9
35 31 8
35 32 8
35 37 3
35 42 10
35 44 9
35 46 9
35 47 3
35 48 2
35 50 9
35 53 1
35 54 9
35 60 2
35 61 5
35 65 2
35 68 2
35 73 8
35 77 3
35 78 10
35 84 9
35 89 8
35 90 7
35 91 1
35 93 3
35 95 2
35 97 10
35 99 1
35 107 9
35 109 6
35 113 10
35 115 1
35 121 5
35 126 8
35 137 2
35 138 9
35 140 1
35 142 7
35 143 6
35 146 1
35 148 9
35 149 10
35 151 5
35 155 5
35 159 10
35 167 2
35 174 1
35 176 4
35 177 6
35 183 9
35 191 10
35 193 5
35 196 9
35 199 10
36 2 1
36 9 6
36 12 6
36 16 10
36 20 10
36 25 10
36 29 4
36 32 1
36 35 9
36 41 8
36 45 2
36 46 3
36 50 8
36 52 3
36 55 7
36 62 5
36 65 8
36 67 7
36 70 7
36 72 4
36 75 4
36 77 5
36 79 4
36 81 7
36 82 8
36 85 3
36 87 9
36 88 4
36 89 4
36 91 5
36 97 5
36 103 8
36 107 10
36 108 8
36 114 3
36 115 1
36 118 8
36 120 9
36 123 8
36 124 7
36 125 1
36 132 2
36 138 5
36 153 3
36 154 6
36 157 9
36 161 2
36 162 1
36 163 4
36 172 1
36 173 2
36 174 5
36 175 8
36 176 3
36 178 7
36 181 5
36 186 10
36 187 1
36 189 4
36 190 3
36 193 7
36 198 7
37 0 7
37 3 4
37 4 1
37 10 3
37 11 1
37 13 3
37 14 10
37 15 7
37 17 10
37 24 5
37 28 5
37 32 1
37 36 2
37 38 6
37 39 5
37 41 4
37 42 8
37 47 6
37 48 3
37 51 3
37 52 1
37 55 3
37 57 5
37 59 6
37 62 5
37 67 4
37 68 9
37 71 8
37 72 4
37 76 10
37 81 6
37 86 2
37 91 9
37 96 3
37 99 7
37 100 7
37 103 10
37 104 4
37 106 3
37 109 1
37 115 1
37 118 1
37 120 9
37 125 6
37 133 6
37 135 1
37 136 5
37 139 10
37 146 8
37 147 5
37 149 2
37 150 9
37 154 1
37 158 9
37 159 10
37 164 8
37 169 2
37 170 5
37 171 7
37 175 1
37 176 6
37 183 5
37 185 3
37 186 6
37 188 7
37 189 1
37 194 3
37 195 2
37 197 3
38 4 4
38 5 4
38 10 8
38 14 9
38 15 9
38 16 10
38 17 9
38 27 6
38 30 10
38 33 1
38 35 4
38 36 9
38 37 3
38 39 10
38 42 4
38 43 7
38 47 5
38 51 7
38 58 7
38 59 7
38 61 4
38 64 2
38 66 4
38 69 3
38 70 5
38 72 7
38 74 6
38 78 7
38 79 9
38 83 1
38 84 3
38 87 8
38 92 4
38 95 6
38 98 3
38 99 10
38 103 5
38 112 6
38 116 5
38 117 9
38 121 6
38 127 6
38 133 9
38 137 9
38 142 1
38 149 9
38 150 8
38 154 9
38 156 8
