nodes 600
source 0
sink 599
arcs 36073
6 296 7
6 335 8
6 341 1
6 363 1
6 367 2
6 387 4
6 399 10
6 415 2
6 453 8
6 461 9
6 478 9
6 485 5
6 494 3
6 496 2
6 499 8
6 500 4
6 503 5
6 506 2
6 518 5
6 531 4
6 541 7
6 542 2
6 543 7
6 550 3
6 552 3
6 565 9
6 577 3
6 578 6
6 591 9
7 18 4
7 25 8
7 36 10
7 46 7
7 66 2
7 80 9
7 81 2
7 83 4
7 109 6
7 112 3
7 134 9
7 146 4
7 174 5
7 178 3
7 179 6
7 183 7
7 192 3
7 209 8
7 229 4
7 231 5
7 232 7
7 233 5
7 244 4
7 248 7
7 257 2
7 263 3
7 273 9
7 280 10
7 282 5
7 302 2
7 329 4
7 330 9
7 336 9
7 345 7
7 364 8
7 365 1
7 371 4
7 373 7
7 378 10
7 400 3
7 407 3
7 423 10
7 437 5
7 462 9
7 463 9
7 466 8
7 477 3
7 500 6
7 508 5
7 514 4
7 516 7
7 557 2
7 566 5
7 576 6
7 586 5
7 594 9
7 598 6
8 3 4
8 8 2
8 9 9
8 16 8
8 19 5
8 23 6
8 47 8
8 66 7
8 81 1
8 87 9
8 103 3
8 118 10
8 131 8
8 164 1
8 170 2
8 188 1
8 191 2
8 197 3
8 222 4
8 231 10
8 242 3
8 245 3
8 251 8
8 257 4
8 290 8
8 293 1
8 298 4
8 311 5
8 318 2
8 325 10
8 326 5
8 330 2
8 331 5
8 337 2
8 356 8
8 363 2
8 364 9
8 371 9
8 372 10
8 375 3
8 377 1
8 380 9
8 401 4
8 411 9
8 417 5
8 427 1
8 433 1
8 442 7
8 444 7
8 461 5
8 463 8
8 474 8
8 483 10
8 514 1
8 548 2
8 560 1
8 573 7
8 576 5
8 577 9
9 5 7
9 10 3
9 19 9
9 22 7
9 33 5
9 39 10
9 68 4
9 72 1
9 76 4
9 80 10
9 82 3
9 91 7
9 105 5
9 106 6
9 110 3
9 126 1
9 127 5
9 134 10
9 203 3
9 218 9
9 224 3
9 230 7
9 235 10
9 244 2
9 256 6
9 259 7
9 266 7
9 269 3
9 272 10
9 274 10
9 280 7
9 296 1
9 309 3
9 321 9
9 323 1
9 336 4
9 369 10
9 390 10
9 393 4
9 402 5
9 407 10
9 416 2
9 418 9
9 420 7
9 429 9
9 448 6
9 466 5
9 476 6
9 489 5
9 538 7
9 540 6
9 552 6
9 559 8
9 568 7
9 572 6
9 594 3
9 595 4
10 0 9
10 10 6
10 16 6
10 33 1
10 36 6
10 41 7
10 65 1
10 77 5
10 79 6
10 83 2
10 107 5
10 112 1
10 121 5
10 128 9
10 131 7
10 161 8
10 171 8
10 172 3
10 179 8
10 180 5
10 194 3
10 195 2
10 206 5
10 208 3
10 214 3
10 216 9
10 231 7
10 233 2
10 235 1
10 237 1
10 243 2
10 274 9
10 287 2
10 297 2
10 319 8
10 322 7
10 331 5
10 339 4
10 356 1
10 364 4
10 381 4
10 403 2
10 420 7
10 442 2
10 456 3
10 473 7
10 495 7
10 497 2
10 510 4
10 511 9
10 515 5
10 532 3
10 533 3
10 535 9
10 540 10
10 546 4
10 553 2
10 555 4
10 557 3
10 587 4
10 590 7
10 591 9
11 18 1
11 24 7
11 25 5
11 29 1
11 32 5
11 33 8
11 34 9
11 53 9
11 54 4
11 66 7
11 71 8
11 80 6
11 108 10
11 118 3
11 119 8
11 128 9
11 133 8
11 141 4
11 150 4
11 156 2
11 161 9
11 191 9
11 217 1
11 222 8
11 225 3
11 230 6
11 251 7
11 254 5
11 263 10
11 276 2
11 282 3
11 288 10
11 291 2
11 297 9
11 310 8
11 313 6
11 334 4
11 341 6
11 346 7
11 360 10
11 368 2
11 376 4
11 393 7
11 398 9
11 411 1
11 417 3
11 438 1
11 453 2
11 455 1
11 460 3
11 464 6
11 465 7
11 476 9
11 481 3
11 485 4
11 502 3
11 503 3
11 521 3
11 531 8
11 578 7
11 590 3
12 6 6
12 8 10
12 17 4
12 19 3
12 45 1
12 70 1
12 74 5
12 77 7
12 90 9
12 92 3
12 93 10
12 96 6
12 101 1
12 108 3
12 115 6
12 118 3
12 122 9
12 143 7
12 174 5
12 175 5
12 198 3
12 202 2
12 210 2
12 213 4
12 240 10
12 253 8
12 258 2
12 276 3
12 286 4
12 290 9
12 293 2
12 318 9
12 320 6
12 336 8
12 342 5
12 352 5
12 354 2
12 357 7
12 379 7
12 390 10
12 418 7
12 423 2
12 441 10
12 449 10
12 450 1
12 451 3
12 464 10
12 474 8
12 487 2
12 491 3
12 499 1
12 506 10
12 509 7
12 530 5
12 535 9
12 542 10
12 560 8
12 590 3
12 596 9
13 2 8
13 8 8
13 19 8
13 27 8
13 29 5
13 36 2
13 37 9
13 42 3
13 50 9
13 52 6
13 55 4
13 58 2
13 60 10
13 72 8
13 83 7
13 92 5
13 101 1
13 147 4
13 160 3
13 178 9
13 181 10
13 203 2
13 204 9
13 221 10
13 225 5
13 240 2
13 245 3
13 249 8
13 250 8
13 258 8
13 266 3
13 274 4
13 326 10
13 358 7
13 363 7
13 368 4
13 438 8
13 443 6
13 444 2
13 457 2
13 463 2
13 470 3
13 490 4
13 507 6
13 521 9
13 525 4
13 531 2
13 552 3
13 553 9
13 561 7
13 567 5
14 2 9
14 6 6
14 27 10
14 37 10
14 50 8
14 51 1
14 57 8
14 63 5
14 66 8
14 68 10
14 72 7
14 74 9
14 83 6
14 117 2
14 119 8
14 126 9
14 137 5
14 145 1
14 152 4
14 162 9
14 169 3
14 181 9
14 183 6
14 187 9
14 209 3
14 218 2
14 226 3
14 230 6
14 236 6
14 245 5
14 249 1
14 269 9
14 287 6
14 297 8
14 312 3
14 314 8
14 316 7
14 331 1
14 345 2
14 351 8
14 360 2
14 362 1
14 365 9
14 379 2
14 382 9
14 399 4
14 406 9
14 428 8
14 429 5
14 430 9
14 441 9
14 444 2
14 445 4
14 454 10
14 467 3
14 480 4
14 495 6
14 503 5
14 519 2
14 525 1
14 529 6
14 531 5
14 538 6
14 551 7
14 553 10
14 572 7
14 599 1
15 35 10
15 38 9
15 44 3
15 55 5
15 60 3
15 62 1
15 76 9
15 114 8
15 119 9
15 154 3
15 157 8
15 161 5
15 164 4
15 172 9
15 175 1
15 182 1
15 186 10
15 196 7
15 201 9
15 232 9
15 242 5
15 249 8
15 256 5
15 261 5
15 273 7
15 280 4
15 281 3
15 286 8
15 291 9
15 302 9
15 304 9
15 308 1
15 318 8
15 324 7
15 343 3
15 363 3
15 368 7
15 374 2
15 378 10
15 403 2
15 405 9
15 423 10
15 433 9
15 434 8
15 440 5
15 441 8
15 451 7
15 457 4
15 458 1
15 477 10
15 479 2
15 482 6
15 500 9
15 509 9
15 526 10
15 531 10
15 535 4
15 543 10
15 550 5
15 561 9
15 562 6
15 587 7
15 594 2
16 10 2
16 19 5
16 27 6
16 45 7
16 53 4
16 66 7
16 68 1
16 73 9
16 93 8
16 94 2
16 96 8
16 106 5
16 107 10
16 109 3
16 128 4
16 143 5
16 146 2
16 152 2
16 154 6
16 171 4
16 174 4
16 188 6
16 237 10
16 240 1
16 263 10
16 269 3
16 286 2
16 288 9
16 306 10
16 313 9
16 315 4
16 320 2
16 331 8
16 336 6
16 339 6
16 351 1
16 352 3
16 363 7
16 415 8
16 417 5
16 419 9
16 424 1
16 430 5
16 442 8
16 453 7
16 509 8
16 514 9
16 518 1
16 525 3
16 535 2
16 556 4
16 563 4
16 565 8
16 573 3
16 580 5
16 591 10
16 595 7
17 5 6
17 7 10
17 11 7
17 56 6
17 66 4
17 73 4
17 83 1
17 84 10
17 85 6
17 86 5
17 95 4
17 119 5
17 127 3
17 140 8
17 158 6
17 159 2
17 168 8
17 174 1
17 178 4
17 183 8
17 186 5
17 188 3
17 196 2
17 199 10
17 208 4
17 233 6
17 239 1
17 241 10
17 243 4
17 266 4
17 271 8
17 277 6
17 308 4
17 325 8
17 334 1
17 336 10
17 346 2
17 347 9
17 372 10
17 383 4
17 387 3
17 391 10
17 406 8
17 411 10
17 433 5
17 455 4
17 462 4
17 476 2
17 479 9
17 488 9
17 489 4
17 515 10
17 516 10
17 532 6
17 534 1
17 540 7
17 568 1
17 573 2
17 575 3
18 3 8
18 7 7
18 8 4
18 50 8
18 54 7
18 69 7
18 82 5
18 111 1
18 118 8
18 127 6
18 128 7
18 134 9
18 137 4
18 153 10
18 154 2
18 172 3
18 214 8
18 239 8
18 247 5
18 252 9
18 276 8
18 282 1
18 291 1
18 307 5
18 353 2
18 368 3
18 374 1
18 380 2
18 382 3
18 383 8
18 405 10
18 411 6
18 421 8
18 439 6
18 448 4
18 456 6
18 475 1
18 476 7
18 505 5
18 508 3
18 509 7
18 520 4
18 523 8
18 524 5
18 528 3
18 538 3
18 539 7
18 542 5
18 543 7
18 544 6
18 545 1
18 548 1
18 556 8
18 559 4
18 564 5
18 565 8
18 570 1
18 580 1
18 586 9
18 591 6
19 1 6
19 9 8
19 28 5
19 31 8
19 32 3
19 60 10
19 63 2
19 65 10
19 72 3
19 73 4
19 79 1
19 83 4
19 95 4
19 111 6
19 141 8
19 176 9
19 201 8
19 231 4
19 232 9
19 239 4
19 250 3
19 253 3
19 272 7
19 282 1
19 296 9
19 301 5
19 302 5
19 308 6
19 319 8
19 322 8
19 337 10
19 347 2
19 354 2
19 362 7
19 365 2
19 367 9
19 375 7
19 377 3
19 384 1
19 389 2
19 390 10
19 394 9
19 400 6
19 419 7
19 427 9
19 447 9
19 449 5
19 450 3
19 459 4
19 475 7
19 480 5
19 494 7
19 495 4
19 498 6
19 521 3
19 547 7
19 549 3
19 576 3
19 579 7
19 595 4
19 597 5
20 3 1
20 11 10
20 22 4
20 48 4
20 56 8
20 57 5
20 72 2
20 78 5
20 80 1
20 99 4
20 113 1
20 129 8
20 136 6
20 145 10
20 154 6
20 159 9
20 163 3
20 184 9
20 185 8
20 207 5
20 219 9
20 223 6
20 236 7
20 243 4
20 245 5
20 258 1
20 272 2
20 277 5
20 278 4
20 287 9
20 310 7
20 317 1
20 336 4
20 360 3
20 369 9
20 381 7
20 421 8
20 426 1
20 444 7
20 448 10
20 473 4
20 482 7
20 487 6
20 488 1
20 490 10
20 498 9
20 504 2
20 515 4
20 518 4
20 531 1
20 539 1
20 551 2
20 567 2
20 569 8
20 576 10
20 598 4
21 0 9
21 5 10
21 21 2
21 36 3
21 54 3
21 63 4
21 72 5
21 73 2
21 75 4
21 76 5
21 77 10
21 78 8
21 79 3
21 86 2
21 87 1
21 91 10
21 93 1
21 99 7
21 103 7
21 107 7
21 125 6
21 135 6
21 136 2
21 152 1
21 154 5
21 186 5
21 192 7
21 206 5
21 218 9
21 266 5
21 295 4
21 300 9
21 309 3
21 321 10
21 327 2
21 333 3
21 369 2
21 374 5
21 398 5
21 417 9
21 421 6
21 425 4
21 433 4
21 441 6
21 443 3
21 444 7
21 454 4
21 462 1
21 472 7
21 489 3
21 490 1
21 498 2
21 509 2
21 513 3
21 517 10
21 518 6
21 525 7
21 532 10
21 535 5
21 557 2
21 570 4
21 573 10
22 2 10
22 3 4
22 6 8
22 7 4
22 8 8
22 23 3
22 41 8
22 59 1
22 83 2
22 87 4
22 91 1
22 114 3
22 115 6
22 128 7
22 131 8
22 132 4
22 135 1
22 139 2
22 147 6
22 176 9
22 197 8
22 238 8
22 250 6
22 253 2
22 259 1
22 262 9
22 277 7
22 293 4
22 295 2
22 300 7
22 305 1
22 306 4
22 331 3
22 354 3
22 360 3
22 381 10
22 391 10
22 398 9
22 406 3
22 408 9
22 413 3
22 424 2
22 438 3
22 461 9
22 475 5
22 478 7
22 480 2
22 494 9
22 517 9
22 518 10
22 519 1
22 549 7
22 550 3
22 583 4
22 585 2
22 586 9
23 0 4
23 4 10
23 10 10
23 14 9
23 32 1
23 64 6
23 75 10
23 82 9
23 89 4
23 100 4
23 106 9
23 108 2
23 115 5
23 129 4
23 137 2
23 155 5
23 172 9
23 179 10
23 193 9
23 197 10
23 208 1
23 222 8
23 228 6
23 233 5
23 246 5
23 248 2
23 258 2
23 264 6
23 282 6
23 288 4
23 311 3
23 322 2
23 329 3
23 342 6
23 354 5
23 367 4
23 373 9
23 389 2
23 390 10
23 398 4
23 428 10
23 430 2
23 437 10
23 445 8
23 451 5
23 456 7
23 463 3
23 467 7
23 474 9
23 482 10
23 494 9
23 496 3
23 514 10
23 524 2
23 534 7
23 535 6
23 539 5
23 547 3
23 553 7
23 562 1
23 572 1
23 573 10
23 577 9
23 578 1
23 580 3
23 589 1
23 598 3
24 6 2
24 25 9
24 32 3
24 52 6
24 62 6
24 63 10
24 87 6
24 91 8
24 94 4
24 100 8
24 111 3
24 120 5
24 122 9
24 125 5
24 129 5
24 156 4
24 161 8
24 165 7
24 179 7
24 193 8
24 198 2
24 206 8
24 212 9
24 214 8
24 217 1
24 223 7
24 232 6
24 255 10
24 271 8
24 277 1
24 280 6
24 283 1
24 287 4
24 294 8
24 296 3
24 299 2
24 300 9
24 305 9
24 309 9
24 310 4
24 319 4
24 326 2
24 337 3
24 339 2
24 361 5
24 367 8
24 381 2
24 389 9
24 393 1
24 401 8
24 420 10
24 437 1
24 438 2
24 441 7
24 449 6
24 450 2
24 451 8
24 461 9
24 465 10
24 479 4
24 484 6
24 501 2
24 504 7
24 513 1
24 541 7
24 566 2
24 581 9
25 28 4
25 30 1
25 45 2
25 61 8
25 66 7
25 68 4
25 79 5
25 105 4
25 107 5
25 117 3
25 124 1
25 133 5
25 137 6
25 140 3
25 141 2
25 166 8
25 179 1
25 191 10
25 193 5
25 221 3
25 237 3
25 241 8
25 264 9
25 269 8
25 278 6
25 289 10
25 298 2
25 327 6
25 331 8
25 336 5
25 337 1
25 338 6
25 351 2
25 375 9
25 381 6
25 391 1
25 395 10
25 396 8
25 410 7
25 445 8
25 454 3
25 465 2
25 479 4
25 493 8
25 501 6
25 505 10
25 525 1
25 553 9
25 558 5
25 561 6
25 580 4
25 582 2
26 18 8
26 20 4
26 24 2
26 32 5
26 55 7
26 96 9
26 99 10
26 105 6
26 107 4
26 113 9
26 122 3
26 130 8
26 133 5
26 135 8
26 136 4
26 149 5
26 150 8
26 154 7
26 162 1
26 164 5
26 174 3
26 196 5
26 202 4
26 205 8
26 215 2
26 217 6
26 227 4
26 230 8
26 240 2
26 243 9
26 244 10
26 245 2
26 261 2
26 262 4
26 288 2
26 319 5
26 328 1
26 343 7
26 359 2
26 375 3
26 376 4
26 396 8
26 399 9
26 400 3
26 403 10
26 404 6
26 421 3
26 430 10
26 446 7
26 455 2
26 460 9
26 476 6
26 482 10
26 488 4
26 501 10
26 502 4
26 511 3
26 521 4
26 524 6
26 546 5
26 557 5
26 563 5
26 570 10
26 572 2
27 0 10
27 21 4
27 27 5
27 30 4
27 39 2
27 40 9
27 55 3
27 60 5
27 61 4
27 89 8
27 98 6
27 111 1
27 119 2
27 125 2
27 148 6
27 164 4
27 178 3
27 200 1
27 221 5
27 226 9
27 227 4
27 243 9
27 244 5
27 269 7
27 274 4
27 280 4
27 289 7
27 292 9
27 293 10
27 330 1
27 345 6
27 374 4
27 376 2
27 379 10
27 403 10
27 405 9
27 417 1
27 422 5
27 425 1
27 426 10
27 436 9
27 438 8
27 465 8
27 471 9
27 494 5
27 496 10
27 497 10
27 500 10
27 503 5
27 510 5
27 526 3
27 542 7
27 544 7
27 551 4
27 570 7
27 573 3
27 582 3
27 597 7
28 1 4
28 6 10
28 9 8
28 11 1
28 36 2
28 53 4
28 104 8
28 139 8
28 142 2
28 161 3
28 168 3
28 169 2
28 172 3
28 176 5
28 177 3
28 178 9
28 182 2
28 189 1
28 202 10
28 206 2
28 218 10
28 224 7
28 227 2
28 234 4
28 236 3
28 237 8
28 255 4
28 267 3
28 278 9
28 281 7
28 310 3
28 314 4
28 315 7
28 318 7
28 320 4
28 324 6
28 325 1
28 331 1
28 333 4
28 337 4
28 344 6
28 352 9
28 360 2
28 366 9
28 370 7
28 375 1
28 377 3
28 384 6
28 389 5
28 391 9
28 409 5
28 414 10
28 423 8
28 433 7
28 437 2
28 453 4
28 454 1
28 460 3
28 472 2
28 503 2
28 517 3
28 523 10
28 528 10
28 534 10
28 543 7
28 555 6
28 566 6
28 581 7
28 588 6
29 7 5
29 23 1
29 48 6
29 51 10
29 63 2
29 77 7
29 100 2
29 115 7
29 120 10
29 125 7
29 135 10
29 139 9
29 166 5
29 175 4
29 184 5
29 190 9
29 199 3
29 202 4
29 205 5
29 213 8
29 222 8
29 234 6
29 236 6
29 238 9
29 243 8
29 259 9
29 262 5
29 281 4
29 305 9
29 310 5
29 314 9
29 319 8
29 327 6
29 337 8
29 341 6
29 352 3
29 362 5
29 365 2
29 368 1
29 374 3
29 375 10
29 376 10
29 385 6
29 395 3
29 399 8
29 405 10
29 407 5
29 408 10
29 410 5
29 419 5
29 421 5
29 429 7
29 430 9
29 437 1
29 438 2
29 440 1
29 445 10
29 453 4
29 463 3
29 478 6
29 485 8
29 486 10
29 503 3
29 506 9
29 521 3
29 529 6
29 536 6
29 541 9
29 544 8
29 547 5
29 550 1
29 551 3
29 554 3
29 555 5
29 562 3
29 582 7
29 590 3
30 4 5
30 12 9
30 14 2
30 18 4
30 27 2
30 37 1
30 43 8
30 44 4
30 55 2
30 78 5
30 85 1
30 97 4
30 101 4
30 124 3
30 181 7
30 183 5
30 193 10
30 195 5
30 213 3
30 221 1
30 235 1
30 245 3
30 249 7
30 273 6
30 276 7
30 278 10
30 292 3
30 297 6
30 302 5
30 306 1
30 325 9
30 330 6
30 332 9
30 339 3
30 346 3
30 350 9
30 355 10
30 374 7
30 395 8
30 403 2
30 405 7
30 409 4
30 411 1
30 433 9
30 439 4
30 471 6
30 476 8
30 499 7
30 500 8
30 503 3
30 506 6
30 512 6
30 528 8
30 529 5
30 534 4
30 540 10
30 550 9
30 556 2
30 561 9
30 562 10
30 564 10
30 581 8
30 591 4
30 593 5
31 13 8
31 14 5
31 16 7
31 24 3
31 25 7
31 58 7
31 65 8
31 71 8
31 75 8
31 84 4
31 85 6
31 96 6
31 110 10
31 111 1
31 114 10
31 116 6
31 119 9
31 133 9
31 139 1
31 141 9
31 149 10
31 164 3
31 180 7
31 210 1
31 214 9
31 215 3
31 223 3
31 231 10
31 244 3
31 259 5
31 266 2
31 271 9
31 281 3
31 322 3
31 346 5
31 366 3
31 368 10
31 378 4
31 420 4
31 423 9
31 432 8
31 439 2
31 454 6
31 473 8
31 495 6
31 508 4
31 510 4
31 514 3
31 517 8
31 518 1
31 527 2
31 528 5
31 537 9
31 560 7
31 561 9
31 562 10
31 563 3
31 568 3
31 583 5
31 587 3
31 594 8
31 598 3
32 3 1
32 9 2
32 11 8
32 28 8
32 47 9
32 77 7
32 98 3
32 109 6
32 121 3
32 128 3
32 140 1
32 143 7
32 147 6
32 153 7
32 168 1
32 195 10
32 198 4
32 202 10
32 232 5
32 245 7
32 258 2
32 264 7
32 266 10
32 274 2
32 279 5
32 314 5
32 317 3
32 318 3
32 324 8
32 340 5
32 342 9
32 346 8
32 347 9
32 352 2
32 358 8
32 367 4
32 371 7
32 384 5
32 407 7
32 415 3
32 417 2
32 420 4
32 425 1
32 428 4
32 438 3
32 449 3
32 483 6
32 494 2
32 505 3
32 513 5
32 518 6
32 538 9
32 543 1
32 549 6
32 553 6
32 569 4
32 571 7
33 2 1
33 6 10
33 9 6
33 14 2
33 15 6
33 28 5
33 37 9
33 82 6
33 90 5
33 93 1
33 112 5
33 127 9
33 138 5
33 142 10
33 148 6
33 155 4
33 156 9
33 169 10
33 178 9
33 179 5
33 185 2
33 187 7
33 195 8
33 200 5
33 208 5
33 210 1
33 223 10
33 226 5
33 229 5
33 230 2
33 294 4
33 336 5
33 360 2
33 366 2
33 377 9
33 389 6
33 396 2
33 397 1
33 411 8
33 418 5
33 422 1
33 424 9
33 448 1
33 466 6
33 483 10
33 489 5
33 494 2
33 500 10
33 508 4
33 530 3
33 536 9
33 545 4
33 554 10
33 572 4
33 573 5
33 579 3
34 14 10
34 16 2
34 19 4
34 27 1
34 39 7
34 82 3
34 99 3
34 105 10
34 113 9
34 117 8
34 118 10
34 125 4
34 133 6
34 134 6
34 139 9
34 141 10
34 163 9
34 173 3
34 177 5
34 180 2
34 184 4
34 217 5
34 223 9
34 227 2
34 230 3
34 236 10
34 276 2
34 279 10
34 290 1
34 292 2
34 297 9
34 302 6
34 323 9
34 327 1
34 328 7
34 330 8
34 333 9
34 334 7
34 346 6
34 349 4
34 357 3
34 358 5
34 359 4
34 360 3
34 367 2
34 369 4
34 379 4
34 380 5
34 381 10
34 423 8
34 446 9
34 456 5
34 467 8
34 470 4
34 476 10
34 493 2
34 503 6
34 513 2
34 520 10
34 522 4
34 587 3
34 588 2
34 595 9
34 596 6
34 599 10
35 2 10
35 3 2
35 11 4
35 25 2
35 31 10
35 35 7
35 45 6
35 48 1
35 53 10
35 64 2
35 72 10
35 73 3
35 74 7
35 83 9
35 87 9
35 108 8
35 118 10
35 122 6
35 144 4
35 169 9
35 174 2
35 177 9
35 185 4
35 195 6
35 207 3
35 210 1
35 224 4
35 225 7
35 233 3
35 249 5
35 253 8
35 258 6
35 266 9
35 271 3
35 281 3
35 284 3
35 302 7
35 312 3
35 322 10
35 324 10
35 347 6
35 349 6
35 354 5
35 371 8
35 385 10
35 391 6
35 407 1
35 415 6
35 417 9
35 420 6
35 430 6
35 444 1
35 453 9
35 455 9
35 463 6
35 465 1
35 486 3
35 495 1
35 504 2
35 506 10
35 507 3
35 508 8
35 513 7
35 514 7
35 520 2
35 548 10
35 552 9
35 564 3
35 575 3
35 581 3
35 596 4
35 598 7
36 14 1
36 73 6
36 82 7
36 85 5
36 90 4
36 98 9
36 102 3
36 104 9
36 120 3
36 137 3
36 138 8
36 146 4
36 156 5
36 171 1
36 172 2
36 188 5
36 198 8
36 205 9
36 210 5
36 218 10
36 228 8
36 277 7
36 278 6
36 279 2
36 283 9
36 284 7
36 288 10
36 294 1
36 299 3
36 302 3
36 303 5
36 308 1
36 314 2
36 320 2
36 340 2
36 349 5
36 350 7
36 351 9
36 353 9
36 355 4
36 359 3
36 383 8
36 385 5
36 390 7
36 392 5
36 395 3
36 410 1
36 423 2
36 428 2
36 435 7
36 439 6
36 470 2
36 480 3
36 484 9
36 486 9
36 494 2
36 508 3
36 510 8
36 519 1
36 524 4
36 541 10
36 551 1
36 555 7
36 584 10
36 593 2
37 3 7
37 10 6
37 11 10
37 19 9
37 20 2
37 41 2
37 60 3
37 82 4
37 98 1
37 100 8
37 107 4
37 108 2
37 130 6
37 160 10
37 179 6
37 198 8
37 216 2
37 241 6
37 261 2
37 286 7
37 299 8
37 300 4
37 315 2
37 329 7
37 338 7
37 341 6
37 343 4
37 347 8
37 357 1
37 369 1
37 371 6
37 392 4
37 397 3
37 411 9
37 426 6
37 430 8
37 436 5
37 442 7
37 443 4
37 450 5
37 455 6
37 475 5
37 476 6
37 489 7
37 492 9
37 499 6
37 508 6
37 520 6
37 530 5
37 531 4
37 535 7
37 538 1
38 40 6
38 47 4
38 50 4
38 58 5
