nodes 400
source 0
sink 399
arcs 48030
1 347 9
1 349 2
1 354 3
1 356 7
1 358 3
1 359 6
1 361 8
1 365 8
1 368 4
1 371 1
1 373 9
1 375 3
1 377 6
1 378 7
1 379 4
1 380 3
1 382 2
1 387 7
1 391 9
1 394 2
1 395 4
1 397 1
1 398 2
2 6 9
2 8 5
2 14 9
2 18 4
2 19 2
2 27 1
2 28 2
2 29 5
2 38 1
2 41 9
2 45 4
2 46 3
2 49 8
2 52 7
2 53 7
2 54 2
2 55 6
2 61 10
2 62 5
2 63 8
2 65 8
2 66 5
2 75 10
2 76 8
2 83 7
2 91 1
2 93 7
2 94 4
2 95 4
2 99 8
2 102 9
2 105 8
2 106 5
2 107 7
2 108 2
2 111 3
2 115 6
2 116 5
2 120 5
2 122 7
2 124 2
2 128 1
2 129 7
2 131 7
2 132 3
2 134 3
2 136 7
2 137 2
2 138 6
2 143 8
2 145 10
2 146 7
2 147 4
2 159 7
2 162 9
2 163 5
2 164 3
2 175 5
2 180 7
2 181 8
2 189 7
2 191 8
2 195 6
2 201 3
2 208 6
2 214 4
2 218 7
2 219 9
2 226 5
2 232 8
2 234 6
2 237 8
2 241 4
2 243 4
2 244 1
2 255 1
2 259 4
2 264 8
2 265 5
2 269 3
2 275 8
2 276 9
2 278 4
2 280 9
2 288 3
2 289 3
2 291 1
2 292 5
2 293 7
2 299 10
2 307 4
2 309 10
2 315 1
2 317 1
2 321 2
2 323 8
2 324 8
2 327 6
2 329 5
2 331 8
2 333 2
2 339 7
2 341 5
2 345 2
2 348 6
2 351 2
2 352 7
2 353 2
2 354 3
2 355 10
2 362 6
2 368 1
2 369 3
2 371 3
2 374 3
2 376 4
2 377 9
2 384 3
2 390 5
2 391 3
2 394 3
3 2 9
3 3 7
3 5 6
3 13 6
3 18 9
3 19 3
3 23 10
3 26 3
3 37 9
3 41 10
3 49 4
3 50 4
3 62 9
3 66 1
3 72 1
3 77 4
3 80 7
3 85 10
3 89 7
3 90 7
3 92 4
3 94 8
3 96 7
3 97 7
3 99 9
3 100 3
3 101 5
3 106 6
3 108 3
3 111 2
3 114 3
3 115 8
3 116 6
3 118 10
3 119 2
3 125 5
3 130 3
3 131 5
3 139 4
3 142 9
3 147 8
3 148 6
3 152 8
3 153 8
3 160 10
3 161 10
3 163 1
3 167 9
3 171 1
3 177 3
3 178 1
3 180 10
3 183 8
3 187 1
3 189 2
3 195 4
3 196 4
3 198 3
3 200 8
3 202 1
3 203 9
3 205 10
3 206 2
3 214 2
3 215 10
3 218 10
3 220 9
3 221 9
3 223 4
3 226 6
3 228 9
3 233 5
3 235 5
3 237 2
3 242 8
3 246 6
3 250 7
3 253 7
3 258 3
3 263 6
3 267 6
3 270 8
3 274 6
3 276 9
3 277 5
3 281 9
3 287 10
3 291 9
3 292 10
3 295 7
3 297 3
3 298 9
3 299 1
3 302 1
3 306 8
3 310 10
3 331 7
3 332 9
3 337 3
3 339 6
3 341 7
3 352 1
3 354 1
3 369 8
3 374 5
3 379 9
3 380 9
3 383 4
3 386 5
3 391 7
3 396 6
4 3 6
4 4 8
4 5 8
4 7 9
4 11 4
4 14 4
4 15 1
4 17 4
4 20 8
4 22 1
4 26 3
4 35 10
4 42 7
4 50 1
4 53 10
4 54 1
4 55 2
4 57 1
4 68 5
4 73 7
4 75 9
4 80 6
4 90 5
4 93 6
4 95 9
4 99 7
4 101 10
4 104 9
4 111 5
4 112 1
4 115 10
4 120 8
4 121 1
4 128 3
4 145 5
4 146 7
4 157 10
4 158 7
4 164 6
4 167 6
4 171 8
4 173 6
4 174 7
4 180 2
4 183 9
4 186 10
4 189 1
4 196 10
4 214 2
4 215 9
4 216 4
4 217 9
4 219 6
4 220 6
4 221 7
4 222 7
4 224 8
4 228 4
4 235 6
4 241 7
4 245 6
4 249 5
4 252 9
4 253 4
4 255 1
4 257 2
4 259 2
4 262 3
4 263 6
4 264 1
4 265 3
4 267 4
4 268 1
4 277 10
4 279 9
4 284 1
4 289 4
4 290 3
4 292 10
4 293 10
4 294 4
4 295 6
4 297 1
4 299 6
4 302 1
4 304 7
4 305 7
4 307 1
4 310 4
4 314 10
4 317 9
4 320 5
4 321 9
4 323 3
4 332 2
4 337 1
4 345 10
4 346 10
4 347 2
4 349 1
4 360 1
4 362 2
4 363 8
4 366 6
4 367 9
4 368 8
4 370 2
4 374 4
4 376 2
4 378 6
4 380 1
4 382 10
4 383 6
4 389 3
4 391 6
4 398 6
4 399 4
5 3 7
5 7 7
5 19 4
5 23 7
5 28 1
5 33 3
5 34 10
5 35 3
5 40 8
5 41 6
5 45 5
5 46 10
5 49 6
5 53 5
5 55 5
5 56 5
5 58 1
5 61 5
5 67 9
5 71 7
5 72 2
5 76 7
5 77 2
5 79 1
5 80 2
5 82 1
5 85 7
5 86 9
5 88 2
5 93 7
5 94 5
5 95 2
5 99 6
5 100 6
5 101 1
5 114 10
5 118 2
5 123 5
5 126 2
5 127 8
5 129 7
5 130 3
5 131 3
5 134 9
5 135 9
5 140 4
5 141 8
5 142 8
5 149 5
5 153 7
5 154 9
5 155 4
5 157 10
5 158 5
5 160 6
5 164 5
5 166 10
5 169 4
5 174 4
5 175 2
5 180 8
5 183 10
5 191 3
5 195 6
5 198 9
5 199 6
5 203 2
5 204 7
5 205 5
5 206 2
5 208 1
5 210 2
5 214 2
5 215 6
5 219 10
5 220 6
5 221 2
5 222 5
5 228 5
5 236 4
5 237 5
5 242 2
5 243 10
5 246 4
5 247 2
5 252 10
5 254 1
5 255 5
5 259 10
5 262 7
5 268 6
5 274 1
5 276 7
5 277 5
5 278 8
5 290 9
5 291 3
5 294 5
5 296 6
5 297 8
5 303 1
5 308 2
5 316 8
5 317 4
5 321 7
5 327 8
5 330 6
5 332 1
5 334 8
5 339 5
5 344 2
5 353 2
5 354 3
5 355 2
5 359 9
5 361 2
5 364 3
5 374 9
5 376 4
5 377 1
5 380 4
5 382 7
5 392 8
5 395 2
6 0 10
6 5 10
6 6 4
6 9 6
6 10 2
6 12 3
6 14 9
6 19 9
6 21 6
6 23 1
6 25 2
6 26 4
6 29 4
6 34 1
6 38 10
6 42 2
6 43 9
6 46 3
6 47 7
6 48 6
6 49 4
6 52 2
6 56 2
6 57 6
6 60 9
6 63 8
6 64 3
6 72 4
6 77 9
6 80 9
6 81 7
6 83 8
6 85 5
6 86 5
6 87 10
6 89 1
6 91 1
6 92 9
6 94 4
6 96 8
6 97 2
6 99 4
6 100 2
6 103 2
6 107 5
6 110 6
6 116 6
6 119 1
6 120 3
6 122 2
6 123 7
6 126 4
6 132 8
6 133 10
6 134 3
6 139 6
6 140 7
6 143 7
6 149 10
6 150 4
6 151 7
6 156 1
6 157 7
6 159 4
6 161 9
6 162 9
6 163 1
6 168 3
6 175 1
6 179 3
6 181 7
6 186 5
6 194 8
6 201 9
6 204 10
6 206 1
6 211 3
6 214 7
6 218 2
6 231 1
6 232 8
6 234 8
6 237 9
6 238 3
6 247 1
6 248 3
6 251 8
6 253 4
6 268 3
6 273 8
6 277 3
6 279 4
6 282 3
6 284 7
6 285 1
6 287 3
6 288 10
6 291 1
6 292 3
6 294 10
6 295 6
6 297 2
6 300 1
6 304 2
6 309 7
6 313 8
6 316 6
6 318 7
6 323 9
6 325 8
6 328 5
6 331 8
6 336 5
6 339 2
6 340 7
6 345 9
6 346 1
6 348 3
6 353 5
6 355 9
6 358 7
6 367 1
6 369 5
6 374 3
6 375 10
6 382 10
6 384 7
6 386 1
6 387 8
6 388 9
6 393 8
6 394 3
7 0 8
7 4 3
7 5 6
7 8 1
7 12 8
7 18 2
7 20 2
7 25 3
7 29 2
7 34 6
7 37 4
7 46 8
7 50 7
7 56 2
7 57 3
7 60 5
7 61 2
7 62 9
7 64 3
7 65 7
7 67 7
7 70 2
7 72 1
7 86 8
7 91 4
7 94 9
7 99 10
7 103 6
7 104 6
7 105 4
7 110 4
7 114 8
7 122 6
7 123 10
7 125 10
7 127 4
7 132 1
7 133 10
7 135 1
7 146 7
7 149 7
7 151 3
7 154 5
7 156 2
7 157 8
7 158 6
7 162 7
7 164 6
7 165 2
7 166 2
7 170 8
7 171 6
7 180 10
7 188 9
7 192 4
7 193 3
7 196 1
7 197 3
7 198 4
7 199 5
7 200 4
7 202 10
7 203 7
7 204 10
7 208 8
7 210 10
7 212 10
7 216 10
7 217 4
7 220 4
7 222 4
7 225 7
7 231 10
7 238 6
7 251 9
7 253 1
7 254 8
7 256 3
7 259 5
7 260 2
7 261 7
7 276 10
7 278 2
7 279 3
7 283 9
7 285 4
7 287 5
7 291 3
7 299 2
7 303 4
7 306 1
7 308 6
7 310 10
7 317 2
7 320 1
7 321 6
7 325 1
7 329 5
7 330 8
7 333 1
7 334 9
7 337 3
7 340 9
7 341 7
7 342 6
7 343 8
7 349 8
7 353 2
7 356 5
7 359 7
7 361 1
7 364 5
7 366 7
7 372 4
7 373 8
7 385 4
7 394 1
8 0 4
8 5 1
8 6 4
8 7 7
8 10 3
8 11 3
8 14 6
8 20 3
8 28 8
8 37 10
8 47 8
8 48 5
8 59 5
8 61 5
8 62 8
8 66 5
8 75 9
8 79 7
8 82 8
8 85 9
8 96 1
8 101 2
8 106 2
8 114 7
8 119 1
8 121 3
8 125 6
8 128 9
8 129 1
8 135 6
8 138 9
8 142 6
8 143 3
8 148 8
8 149 9
8 151 1
8 158 8
8 161 10
8 165 5
8 166 5
8 167 1
8 168 7
8 173 10
8 176 5
8 177 9
8 179 5
8 181 10
8 191 5
8 192 1
8 197 4
8 200 6
8 201 2
8 202 7
8 204 8
8 206 7
8 214 2
8 216 6
8 218 2
8 219 8
8 222 3
8 230 8
8 232 1
8 238 1
8 239 7
8 253 5
8 258 1
8 260 10
8 262 9
8 265 2
8 269 2
8 275 10
8 278 10
8 279 2
8 282 6
8 283 3
8 292 5
8 293 2
8 299 4
8 304 9
8 307 7
8 312 10
8 315 4
8 317 2
8 320 3
8 321 1
8 325 2
8 329 7
8 330 3
8 331 6
8 344 7
8 345 7
8 347 9
8 353 6
8 356 2
8 359 10
8 360 9
8 367 9
8 369 8
8 373 4
8 380 4
8 382 6
8 388 1
8 391 2
8 395 1
8 396 8
8 397 4
9 2 6
9 7 10
9 10 7
9 19 4
9 21 4
9 28 7
9 32 1
9 35 9
9 37 2
9 42 10
9 46 3
9 48 7
9 51 3
9 52 1
9 59 7
9 61 6
9 62 3
9 66 3
9 68 5
9 71 3
9 73 7
9 81 7
9 85 4
9 87 8
9 89 6
9 97 1
9 98 8
9 99 8
9 101 2
9 102 10
9 107 6
9 111 7
9 112 9
9 114 3
9 116 9
9 119 9
9 124 6
9 125 6
9 128 5
9 130 4
9 131 2
9 133 4
9 135 1
9 137 1
9 139 8
9 140 4
9 142 10
9 143 10
9 145 2
9 148 8
9 149 2
9 151 8
9 152 10
9 153 10
9 154 5
9 159 4
9 160 10
9 162 2
9 166 4
9 167 7
9 177 1
9 181 10
9 187 1
9 189 1
9 191 10
9 192 9
9 199 10
9 206 2
9 208 9
9 210 1
9 214 2
9 216 7
9 217 1
9 219 1
9 223 7
9 224 6
9 225 7
9 227 8
9 230 4
9 231 5
9 232 4
9 233 4
9 234 3
9 247 9
9 249 3
9 251 5
9 265 6
9 266 9
9 268 10
9 271 3
9 273 3
9 275 1
9 276 2
9 280 9
9 289 10
9 291 10
9 293 10
9 295 6
9 300 2
9 301 10
9 303 9
9 304 9
9 307 7
9 321 10
9 323 3
9 324 4
9 333 9
9 336 1
9 340 8
9 341 3
9 342 10
9 348 6
9 356 3
9 357 9
9 359 8
9 362 7
9 363 10
9 366 2
9 370 4
9 373 4
9 374 6
9 375 6
9 379 10
9 382 7
9 393 7
9 397 7
9 398 10
10 3 4
10 11 8
10 15 6
10 17 3
10 19 2
10 21 2
10 25 1
10 29 9
10 33 10
10 37 1
10 38 4
10 40 6
10 43 3
10 49 10
10 50 4
10 52 1
10 55 1
10 56 3
10 57 6
10 59 8
10 62 8
10 69 4
10 74 7
10 75 2
10 80 4
10 81 4
10 82 1
10 85 6
10 89 4
10 92 2
10 96 2
10 97 7
10 100 1
10 101 3
10 102 1
10 104 3
10 105 7
10 106 4
10 108 10
10 113 2
10 116 10
10 117 1
10 118 7
10 120 9
10 123 6
10 124 5
10 128 10
10 129 9
10 130 2
10 133 3
10 136 5
10 139 1
10 140 10
10 143 10
10 144 6
10 151 4
10 152 5
10 155 4
10 156 5
10 164 9
10 165 9
10 168 1
10 181 3
10 189 3
10 193 9
10 197 8
10 207 1
10 214 7
10 215 9
10 218 2
10 223 6
10 231 5
10 232 1
10 236 4
10 242 10
10 244 3
10 250 7
10 252 6
10 259 2
10 260 4
10 261 1
10 262 6
10 264 5
10 265 7
10 272 4
10 275 3
10 277 3
10 279 7
10 282 9
10 285 2
10 288 9
10 289 8
10 293 4
10 296 7
10 298 10
10 307 5
10 308 6
10 313 5
10 314 9
10 315 10
10 316 10
10 320 5
10 322 6
10 326 10
10 327 10
10 330 4
10 331 5
10 333 8
10 336 3
10 339 2
10 347 3
10 350 4
10 351 3
10 353 8
10 354 2
10 366 1
10 367 9
10 373 9
10 377 8
10 378 1
10 380 7
10 382 10
10 384 5
10 392 1
10 396 3
11 0 8
11 2 5
11 3 6
11 4 4
11 6 3
11 10 8
11 11 1
11 19 7
11 25 5
11 27 10
11 30 9
11 31 10
11 34 6
11 35 1
11 36 4
11 41 2
11 43 4
11 45 8
11 47 3
11 48 4
11 49 3
11 50 2
11 53 10
11 54 7
11 55 2
11 62 7
11 69 10
11 70 10
11 77 1
11 78 8
11 79 10
11 86 7
11 88 1
11 92 6
11 94 2
11 96 2
11 97 10
11 98 7
11 102 3
11 107 1
11 110 5
11 111 2
11 115 8
11 121 10
11 122 5
11 124 7
11 126 5
11 127 9
11 128 1
11 129 7
11 134 7
11 135 4
11 139 3
11 140 1
11 144 10
11 149 6
11 153 1
11 157 2
11 162 4
11 165 9
11 170 1
11 171 2
11 176 9
11 181 10
11 182 6
11 185 8
11 201 4
11 205 9
11 210 1
11 217 1
11 225 3
11 226 1
11 228 5
11 230 1
11 232 4
11 239 5
11 240 4
11 245 3
11 246 1
11 247 8
11 248 9
11 250 8
11 251 1
11 258 3
11 260 5
11 264 3
11 270 1
11 271 10
11 276 4
11 277 3
11 278 5
11 287 3
11 297 3
11 301 8
11 302 5
11 303 10
11 306 10
11 310 2
11 314 5
11 315 8
11 318 1
11 321 4
11 328 5
11 329 4
11 332 10
11 333 3
11 336 10
11 339 8
11 340 4
11 341 3
11 345 6
11 349 1
11 352 4
11 355 9
11 356 9
11 358 3
11 368 7
11 369 2
11 371 2
11 375 9
11 377 9
11 380 8
11 382 1
11 398 3
12 4 8
12 17 3
12 23 6
12 24 7
12 25 1
12 28 3
12 34 4
12 36 8
12 38 1
12 40 2
12 41 4
12 42 2
12 43 6
12 45 1
12 48 9
12 49 10
12 50 1
12 52 2
12 56 7
12 62 4
12 65 10
12 69 8
12 70 1
12 71 2
12 78 3
12 79 1
12 81 2
12 86 3
12 87 8
12 90 3
12 91 3
12 93 6
12 95 4
12 102 9
12 104 2
12 106 8
12 107 5
12 116 8
12 117 6
12 121 8
12 125 4
12 126 6
12 127 8
12 132 9
12 134 10
12 136 10
12 141 2
12 147 1
12 148 6
12 149 10
12 150 3
12 151 10
12 154 8
12 160 6
12 167 8
12 168 3
12 169 5
12 170 3
12 171 5
12 173 8
12 174 5
12 181 8
12 183 7
12 186 10
12 189 1
12 190 7
12 193 2
12 196 5
12 197 2
12 198 9
12 200 1
12 204 8
12 207 8
12 208 4
12 209 2
12 214 9
12 215 4
12 220 9
12 224 1
12 226 7
12 227 4
12 230 6
12 232 2
12 236 3
12 245 5
12 246 1
12 247 10
12 250 4
12 251 10
12 252 8
12 254 9
12 255 1
12 261 6
12 267 1
12 272 2
12 279 1
12 281 1
12 287 3
12 289 3
12 290 2
12 295 9
12 298 3
12 300 10
12 305 8
12 314 6
12 318 7
12 322 8
12 325 3
12 327 4
12 328 10
12 332 2
12 336 8
12 341 7
12 342 10
12 343 7
12 345 5
12 351 10
12 352 7
12 353 6
12 354 4
12 357 2
12 359 6
12 360 10
12 362 7
12 364 3
12 365 6
12 367 8
12 368 8
12 371 7
12 379 8
12 382 7
12 383 2
12 384 5
12 385 10
12 387 6
12 397 6
12 399 9
13 0 5
13 4 3
13 8 6
13 11 9
13 13 8
13 15 8
13 16 9
13 19 9
13 23 9
13 24 4
13 27 8
13 32 6
13 33 4
13 34 6
13 36 10
13 37 3
13 38 5
13 39 1
13 43 5
13 61 3
13 63 2
13 65 1
13 71 3
13 79 1
13 82 1
13 88 8
13 90 10
13 91 1
13 94 4
13 99 2
13 100 3
13 103 2
13 105 5
13 109 5
13 110 1
13 111 7
13 113 1
13 116 10
13 117 5
13 118 6
13 123 9
13 128 10
13 134 10
13 135 9
13 140 3
13 142 4
13 143 5
13 144 8
13 146 3
13 147 10
13 150 10
13 153 9
13 156 2
13 160 4
13 161 3
13 162 2
13 166 10
13 167 4
13 168 9
13 173 10
13 178 9
13 181 10
13 182 7
13 183 10
13 186 9
13 187 3
13 194 6
13 196 7
13 197 6
13 200 5
13 201 10
13 209 5
13 210 9
13 220 6
13 221 3
13 225 1
13 227 8
13 230 1
13 231 7
13 233 9
13 239 8
13 240 3
13 242 3
13 244 9
13 245 1
13 252 10
13 254 3
13 256 5
13 258 5
13 260 5
13 264 3
13 274 2
13 275 2
13 277 5
13 280 4
13 293 2
13 296 9
13 308 6
13 311 4
13 312 5
13 317 9
13 322 5
13 324 2
13 325 9
13 328 4
13 331 10
13 335 10
13 343 7
13 349 4
13 351 2
13 353 6
13 354 9
13 355 7
13 363 1
13 364 9
13 367 8
13 368 1
13 370 10
13 372 6
13 374 1
13 376 2
13 382 5
13 383 5
13 391 4
13 396 2
13 399 3
14 0 6
14 3 7
14 4 6
14 5 9
14 6 9
14 8 4
14 11 4
14 12 6
14 15 9
14 18 5
14 21 1
14 27 8
14 30 3
14 31 8
14 35 10
14 37 6
14 40 1
14 41 4
14 42 1
14 44 3
14 46 8
14 48 8
14 53 6
14 55 6
14 61 5
14 66 8
14 72 3
14 76 10
14 77 6
14 80 5
14 84 3
14 87 6
14 88 3
14 96 4
14 97 7
14 102 9
14 106 6
14 107 1
14 112 2
14 113 9
14 114 7
14 116 2
14 117 9
14 121 8
14 127 9
14 133 5
14 135 2
14 136 2
14 142 10
14 143 5
14 146 8
14 150 3
14 156 3
14 159 2
14 163 6
14 165 5
14 166 7
14 171 3
14 180 8
14 182 2
14 184 4
14 190 4
14 193 4
14 194 2
14 200 7
14 201 9
14 206 1
14 209 1
14 214 6
14 215 6
14 217 1
14 219 6
14 220 5
14 225 5
14 227 3
14 233 4
14 236 5
14 241 6
14 243 2
14 249 1
14 255 10
14 257 9
14 261 3
14 263 2
14 273 7
14 275 1
14 280 3
14 281 10
14 282 7
14 289 2
14 290 10
14 293 6
14 300 3
14 301 9
14 303 5
14 307 5
14 316 8
14 317 8
14 319 6
14 320 2
14 321 1
14 326 8
14 327 2
14 329 6
14 333 9
14 334 10
14 336 6
14 343 6
14 345 8
14 347 8
14 350 2
14 352 1
14 354 3
14 361 2
14 363 5
14 366 2
14 368 6
14 372 10
14 374 10
14 379 3
14 380 3
14 385 9
14 387 6
14 389 10
14 390 4
14 395 2
14 398 2
14 399 10
15 2 1
15 13 7
15 16 3
15 19 9
15 22 4
15 25 8
15 26 5
15 28 3
15 29 3
15 41 1
15 47 6
15 48 2
15 50 7
15 52 1
15 53 6
15 54 4
15 57 8
15 61 8
15 63 3
15 72 5
15 76 9
15 77 6
15 78 4
15 81 8
15 82 10
15 85 1
15 87 6
15 88 8
15 93 3
15 95 2
15 96 8
15 99 9
15 100 5
15 106 7
15 110 4
15 111 9
15 112 8
15 113 8
15 115 4
15 116 1
15 117 1
15 121 6
15 123 2
15 124 8
15 130 8
15 131 5
15 133 1
15 138 8
15 142 9
15 151 10
15 152 7
15 154 9
15 162 1
15 166 7
15 168 3
15 171 10
15 173 1
15 175 6
15 176 10
15 180 4
15 185 9
15 188 9
15 192 3
15 193 10
15 196 8
15 199 8
15 200 3
15 204 6
15 205 10
15 212 5
15 213 1
15 217 6
15 222 5
15 223 4
15 225 9
15 226 2
15 227 7
15 230 1
15 231 10
15 233 1
15 235 6
15 236 6
15 241 6
15 252 8
15 257 4
15 261 6
15 264 3
15 267 4
15 268 3
15 270 9
15 271 6
15 275 5
15 279 8
15 280 3
15 287 5
15 297 8
15 301 6
15 302 8
15 303 10
15 304 6
15 308 8
15 309 8
15 312 8
15 313 6
15 315 10
15 316 9
15 318 1
15 319 4
15 321 5
15 327 1
15 329 9
15 334 8
15 336 1
15 341 2
15 348 8
15 349 1
15 350 9
15 358 9
15 359 2
15 361 5
15 378 10
15 387 9
15 389 3
15 397 2
16 1 10
16 2 4
16 4 3
16 7 8
16 8 6
16 9 5
16 22 7
16 24 6
16 28 9
16 34 7
16 40 7
16 44 8
16 47 6
16 52 8
16 57 8
16 58 10
16 59 9
16 61 3
16 62 5
16 63 3
16 74 5
16 77 6
16 80 9
16 83 3
16 86 10
16 88 7
16 91 1
16 105 1
16 106 1
16 110 10
16 113 3
16 114 5
16 115 2
16 120 10
16 127 10
16 128 5
16 133 10
16 138 7
16 140 9
16 141 4
16 145 10
16 148 8
16 151 3
16 157 7
16 158 1
16 164 1
16 166 9
16 170 5
16 178 5
16 180 1
16 183 5
16 186 3
16 187 9
16 198 4
16 208 4
16 211 8
16 212 5
16 215 1
16 216 2
16 218 4
16 219 2
16 222 7
16 225 1
16 228 3
16 230 1
16 236 10
16 239 8
16 241 4
16 243 9
16 247 5
16 248 8
16 256 10
16 261 7
16 263 1
16 271 8
16 273 1
16 277 2
16 278 7
16 282 6
16 283 8
16 284 3
16 287 1
16 291 6
16 292 7
16 300 5
16 303 5
16 305 5
16 306 5
16 309 9
16 321 1
16 323 9
16 334 8
16 337 1
16 341 1
16 349 7
16 351 3
16 356 9
16 357 2
16 359 10
16 361 1
16 363 9
16 365 10
16 368 9
16 371 1
16 372 6
16 374 3
16 378 8
16 379 6
16 382 3
16 388 10
16 395 1
17 1 5
17 5 1
17 12 9
17 13 1
17 18 7
17 25 10
17 28 9
17 32 7
17 34 1
17 35 6
17 38 7
17 41 10
17 42 3
17 43 2
17 55 10
17 56 6
17 58 2
17 65 5
17 68 6
17 75 5
17 76 5
17 77 3
17 80 5
17 84 7
17 86 7
17 95 8
17 102 6
17 109 9
17 110 3
17 111 8
17 112 3
17 127 9
17 128 6
17 132 6
17 134 8
17 141 3
17 145 8
17 152 7
17 154 7
17 155 10
17 159 8
17 162 5
17 165 10
17 166 7
17 167 8
17 168 1
17 170 1
17 172 1
17 173 8
17 177 3
17 179 1
17 180 8
17 181 1
17 184 5
17 185 10
17 189 2
17 192 1
17 194 4
17 196 2
17 197 9
17 202 7
17 208 7
17 211 3
17 214 2
17 218 6
17 219 9
17 224 10
17 228 3
17 233 6
17 240 2
17 242 8
17 245 10
17 246 4
17 250 3
17 252 4
17 254 2
17 258 5
17 261 5
17 262 2
17 268 6
17 271 7
17 273 4
17 274 5
17 275 1
17 276 4
17 279 9
17 282 4
17 283 10
17 285 6
17 291 8
17 292 9
17 293 8
17 295 5
17 300 8
17 311 7
17 314 1
17 319 9
17 320 5
17 323 1
17 327 10
17 328 1
17 333 4
17 339 1
17 342 8
17 343 1
17 347 5
17 350 1
17 360 6
17 362 1
17 364 8
17 366 3
17 367 10
17 375 7
17 380 6
17 385 3
17 387 4
17 388 9
17 392 4
17 398 8
18 3 5
18 9 7
18 10 4
18 18 1
18 19 3
18 24 2
18 32 1
18 34 8
18 40 9
18 50 10
18 51 6
18 52 3
18 54 2
18 60 5
18 61 9
18 64 9
18 65 10
18 66 9
18 68 3
18 78 5
18 80 10
18 81 5
18 86 1
18 87 1
18 90 7
18 91 10
18 94 3
18 96 8
18 97 2
18 98 1
18 99 8
18 100 9
18 103 9
18 108 6
18 118 9
18 123 5
18 128 10
18 129 2
18 132 9
18 138 4
18 140 8
18 143 9
18 144 4
18 145 5
18 148 4
18 155 7
18 161 7
18 162 4
18 167 9
18 171 9
18 175 9
18 176 9
18 181 9
18 182 4
18 183 5
18 185 1
18 186 2
18 197 6
18 203 2
18 204 8
18 206 5
18 207 7
18 209 5
18 210 3
18 212 5
18 220 7
18 221 2
18 224 5
18 229 4
18 230 10
18 232 1
18 234 5
18 238 9
18 247 5
18 254 6
18 255 5
18 257 2
18 259 8
18 270 8
18 272 1
18 273 5
18 275 3
18 284 6
18 286 1
18 289 7
18 290 8
18 291 4
18 292 3
18 297 7
18 299 5
18 304 1
18 309 3
18 315 2
18 318 7
18 323 2
18 328 10
18 330 8
18 332 3
18 337 10
18 342 10
18 359 7
18 362 6
18 370 4
18 375 8
18 381 10
18 386 1
18 393 8
18 395 9
18 397 1
18 399 8
19 5 8
19 9 1
19 11 5
19 16 10
19 22 10
19 26 4
19 27 3
19 34 1
19 35 8
19 36 1
19 42 9
19 43 3
19 48 3
19 53 1
19 56 6
19 58 6
19 60 7
19 62 6
19 64 6
19 68 2
19 70 2
19 71 9
