nodes 500
source 0
sink 499
arcs 74927
3 413 5
3 414 10
3 419 6
3 422 5
3 426 2
3 428 4
3 431 8
3 435 5
3 437 1
3 438 3
3 440 10
3 441 10
3 444 6
3 447 3
3 448 3
3 450 10
3 451 10
3 452 6
3 454 1
3 456 8
3 457 2
3 458 5
3 460 7
3 462 7
3 463 4
3 464 2
3 466 2
3 467 5
3 468 5
3 473 10
3 477 8
3 478 8
3 479 1
3 480 7
3 485 4
3 490 7
3 494 2
3 497 1
4 1 4
4 3 5
4 5 2
4 9 8
4 16 8
4 22 10
4 25 1
4 29 3
4 31 8
4 32 3
4 34 2
4 35 1
4 38 10
4 41 9
4 49 3
4 50 7
4 51 6
4 52 9
4 60 4
4 63 8
4 66 9
4 68 2
4 70 2
4 71 6
4 73 8
4 75 2
4 81 6
4 83 5
4 87 2
4 91 10
4 95 8
4 100 5
4 102 9
4 103 5
4 104 7
4 105 8
4 112 5
4 116 2
4 117 8
4 121 10
4 123 7
4 124 9
4 129 2
4 131 7
4 134 4
4 139 1
4 142 3
4 143 6
4 145 6
4 164 5
4 165 1
4 166 8
4 167 10
4 168 8
4 176 3
4 179 5
4 186 7
4 187 4
4 195 5
4 199 3
4 200 7
4 201 6
4 205 6
4 209 2
4 216 3
4 220 6
4 228 4
4 229 7
4 231 4
4 232 1
4 233 7
4 237 10
4 241 9
4 243 5
4 245 8
4 246 4
4 247 2
4 251 2
4 252 1
4 253 5
4 255 2
4 258 7
4 259 7
4 263 8
4 264 6
4 268 5
4 275 4
4 276 3
4 278 5
4 280 2
4 282 4
4 289 2
4 290 4
4 291 10
4 292 6
4 293 1
4 305 5
4 309 8
4 312 9
4 313 5
4 316 10
4 325 4
4 331 2
4 333 5
4 335 10
4 339 8
4 345 7
4 347 4
4 348 6
4 354 2
4 355 6
4 356 1
4 369 10
4 373 10
4 376 1
4 377 10
4 385 9
4 388 1
4 393 5
4 396 5
4 402 4
4 404 9
4 409 8
4 411 10
4 415 3
4 420 10
4 423 5
4 426 4
4 427 9
4 430 10
4 433 9
4 434 6
4 436 8
4 439 2
4 443 6
4 444 6
4 453 9
4 454 8
4 457 6
4 459 6
4 462 9
4 469 5
4 472 5
4 476 6
4 477 8
4 481 5
4 498 9
4 499 1
5 2 3
5 3 4
5 7 5
5 8 7
5 9 9
5 12 6
5 15 7
5 18 6
5 19 1
5 23 5
5 26 6
5 32 3
5 35 4
5 36 5
5 42 1
5 51 4
5 55 7
5 57 5
5 59 5
5 60 2
5 62 5
5 64 8
5 69 1
5 73 4
5 75 7
5 77 9
5 85 5
5 89 1
5 91 3
5 93 1
5 97 2
5 99 1
5 102 10
5 103 4
5 105 3
5 111 8
5 112 3
5 116 4
5 119 10
5 122 9
5 123 4
5 124 5
5 125 2
5 127 7
5 133 10
5 135 2
5 140 10
5 144 2
5 147 4
5 150 10
5 153 5
5 154 7
5 156 8
5 157 9
5 161 3
5 163 2
5 164 6
5 165 5
5 170 5
5 172 3
5 173 2
5 175 9
5 177 7
5 180 7
5 182 2
5 186 8
5 196 10
5 197 9
5 199 7
5 201 6
5 204 6
5 207 3
5 208 2
5 214 7
5 219 4
5 223 2
5 235 10
5 239 9
5 243 3
5 245 4
5 249 10
5 256 4
5 259 10
5 261 8
5 263 8
5 267 1
5 269 9
5 273 7
5 281 5
5 283 3
5 285 9
5 288 10
5 290 10
5 297 4
5 305 1
5 311 1
5 314 6
5 318 6
5 319 5
5 321 1
5 322 2
5 324 6
5 325 4
5 328 2
5 332 1
5 334 5
5 338 1
5 341 9
5 343 8
5 348 1
5 350 6
5 354 1
5 355 7
5 356 1
5 363 8
5 376 4
5 380 9
5 382 10
5 383 10
5 385 2
5 386 5
5 388 10
5 389 4
5 390 10
5 393 6
5 403 3
5 405 10
5 409 10
5 415 5
5 419 6
5 420 5
5 421 3
5 422 10
5 424 10
5 425 9
5 431 9
5 434 9
5 436 10
5 440 2
5 442 3
5 444 8
5 445 7
5 446 1
5 448 7
5 451 7
5 456 10
5 463 2
5 473 6
5 482 5
5 483 8
5 484 2
5 487 7
5 490 6
5 493 6
5 494 5
5 498 7
6 0 7
6 5 6
6 6 5
6 9 4
6 11 2
6 15 7
6 19 3
6 22 5
6 23 3
6 26 7
6 27 2
6 28 6
6 31 3
6 37 6
6 40 10
6 43 8
6 44 7
6 45 4
6 46 9
6 48 10
6 56 1
6 58 7
6 61 1
6 62 10
6 64 8
6 65 6
6 66 7
6 67 3
6 70 7
6 72 10
6 77 1
6 81 6
6 84 2
6 86 8
6 88 3
6 97 8
6 100 5
6 101 7
6 107 9
6 109 1
6 112 4
6 116 1
6 120 6
6 121 6
6 122 2
6 124 9
6 126 6
6 128 4
6 129 6
6 130 8
6 134 3
6 135 1
6 137 1
6 146 5
6 147 6
6 151 2
6 153 4
6 157 7
6 159 7
6 164 10
6 168 7
6 169 6
6 172 4
6 177 7
6 180 9
6 181 7
6 184 5
6 187 9
6 188 2
6 189 1
6 198 9
6 202 10
6 203 7
6 204 1
6 216 4
6 220 4
6 221 10
6 227 8
6 235 10
6 237 2
6 243 8
6 245 7
6 249 7
6 251 6
6 252 7
6 253 5
6 260 2
6 263 8
6 268 9
6 277 8
6 278 1
6 288 6
6 291 2
6 292 1
6 293 8
6 294 7
6 296 9
6 298 5
6 300 2
6 301 7
6 309 4
6 310 2
6 312 8
6 313 9
6 315 9
6 318 7
6 321 4
6 324 5
6 342 5
6 344 8
6 345 9
6 350 7
6 352 4
6 354 7
6 357 3
6 362 9
6 363 3
6 367 4
6 371 6
6 372 7
6 373 8
6 378 2
6 379 4
6 382 2
6 383 3
6 385 6
6 389 4
6 393 4
6 395 5
6 396 7
6 397 3
6 399 4
6 401 2
6 402 5
6 405 1
6 407 10
6 408 1
6 414 2
6 418 8
6 423 2
6 426 10
6 427 7
6 429 8
6 433 5
6 436 2
6 440 3
6 443 3
6 444 10
6 448 3
6 459 4
6 460 4
6 461 7
6 467 9
6 469 2
6 471 8
6 472 5
6 473 2
6 474 9
6 477 5
6 481 2
6 483 9
6 484 4
6 485 10
6 488 5
6 489 9
6 491 4
6 492 1
6 496 7
6 498 2
6 499 10
7 0 2
7 2 7
7 3 10
7 19 6
7 23 6
7 25 5
7 29 1
7 31 2
7 40 1
7 41 4
7 45 8
7 49 4
7 64 10
7 65 6
7 66 4
7 67 4
7 68 2
7 73 6
7 74 10
7 76 2
7 80 2
7 83 8
7 85 6
7 86 2
7 92 8
7 99 6
7 103 4
7 104 1
7 107 10
7 113 8
7 120 3
7 121 6
7 125 9
7 132 6
7 135 6
7 136 3
7 143 6
7 144 2
7 146 9
7 148 9
7 155 9
7 157 7
7 161 2
7 163 10
7 164 2
7 165 8
7 170 6
7 173 1
7 175 10
7 179 10
7 183 9
7 185 10
7 186 2
7 187 10
7 189 3
7 190 10
7 197 2
7 200 6
7 202 1
7 203 7
7 205 4
7 208 4
7 216 7
7 223 7
7 224 8
7 228 9
7 230 3
7 232 4
7 240 8
7 243 3
7 249 9
7 259 2
7 261 9
7 263 9
7 265 9
7 268 9
7 270 3
7 278 4
7 282 9
7 284 3
7 291 9
7 294 6
7 295 4
7 299 9
7 303 3
7 309 8
7 317 1
7 322 2
7 323 5
7 329 3
7 331 9
7 332 4
7 337 1
7 344 7
7 345 2
7 348 6
7 363 10
7 366 3
7 371 6
7 372 3
7 373 9
7 374 4
7 375 10
7 376 9
7 381 9
7 382 9
7 388 5
7 391 6
7 393 4
7 394 10
7 395 4
7 398 4
7 404 1
7 406 6
7 408 9
7 409 1
7 411 5
7 414 9
7 415 6
7 416 7
7 417 9
7 421 1
7 423 1
7 424 9
7 427 3
7 438 5
7 444 8
7 446 5
7 451 2
7 452 7
7 453 6
7 457 2
7 459 9
7 463 7
7 468 6
7 472 10
7 475 10
7 476 8
7 478 3
7 479 2
7 480 8
7 484 4
7 485 8
7 486 4
7 489 1
7 490 2
7 495 6
7 496 5
7 499 4
8 2 1
8 4 1
8 6 3
8 12 3
8 24 6
8 26 5
8 28 4
8 34 2
8 35 7
8 37 7
8 38 1
8 39 10
8 42 1
8 47 6
8 48 3
8 50 4
8 51 8
8 52 1
8 53 5
8 56 5
8 57 4
8 62 2
8 64 9
8 68 1
8 74 5
8 76 2
8 81 10
8 84 2
8 89 7
8 91 2
8 92 3
8 95 5
8 99 2
8 100 4
8 102 5
8 106 2
8 107 8
8 111 10
8 114 10
8 116 6
8 117 3
8 120 9
8 122 10
8 123 5
8 125 9
8 127 1
8 129 10
8 130 10
8 132 9
8 139 4
8 140 9
8 141 6
8 142 7
8 146 6
8 148 3
8 150 1
8 158 6
8 159 1
8 165 5
8 166 10
8 169 10
8 170 5
8 171 8
8 177 8
8 179 4
8 182 8
8 183 5
8 188 2
8 189 8
8 190 8
8 195 7
8 197 2
8 206 3
8 207 3
8 209 10
8 210 2
8 211 7
8 218 10
8 224 10
8 226 8
8 234 6
8 244 3
8 253 9
8 254 8
8 255 3
8 258 1
8 261 4
8 263 5
8 264 2
8 267 5
8 269 2
8 270 7
8 271 3
8 272 4
8 274 8
8 275 9
8 282 6
8 283 5
8 287 10
8 288 3
8 290 3
8 291 2
8 292 10
8 299 3
8 302 7
8 303 1
8 306 10
8 308 5
8 310 5
8 314 8
8 323 9
8 325 8
8 326 6
8 328 6
8 335 2
8 337 3
8 345 3
8 347 1
8 348 3
8 351 7
8 362 1
8 364 8
8 367 10
8 368 3
8 370 8
8 371 10
8 373 9
8 390 5
8 394 8
8 395 2
8 396 7
8 400 10
8 406 9
8 408 4
8 412 6
8 415 1
8 426 1
8 427 8
8 428 4
8 430 8
8 431 9
8 434 2
8 439 2
8 441 1
8 442 1
8 443 1
8 446 6
8 450 5
8 454 5
8 458 5
8 459 9
8 463 10
8 464 3
8 465 1
8 469 9
8 473 3
8 479 2
8 482 5
8 484 10
8 485 2
8 486 8
8 487 4
8 489 7
8 491 9
8 499 7
9 2 4
9 3 2
9 9 8
9 15 2
9 19 4
9 24 3
9 27 1
9 28 8
9 31 2
9 35 9
9 37 7
9 46 10
9 49 1
9 57 5
9 60 5
9 61 2
9 64 4
9 67 6
9 68 8
9 72 1
9 73 10
9 74 6
9 78 1
9 79 4
9 84 4
9 85 2
9 93 1
9 94 3
9 99 6
9 102 3
9 104 5
9 107 10
9 110 9
9 118 5
9 119 5
9 123 6
9 127 9
9 132 9
9 136 7
9 137 8
9 144 8
9 152 6
9 153 7
9 155 5
9 156 7
9 160 1
9 161 6
9 164 8
9 171 2
9 175 5
9 177 10
9 178 3
9 179 1
9 182 2
9 185 1
9 194 4
9 195 5
9 196 2
9 198 8
9 199 5
9 200 1
9 202 4
9 203 3
9 208 2
9 211 10
9 214 7
9 221 4
9 223 2
9 225 4
9 228 3
9 240 7
9 255 2
9 256 7
9 258 6
9 259 2
9 262 1
9 265 8
9 270 1
9 271 9
9 272 2
9 278 10
9 279 10
9 282 9
9 285 4
9 288 10
9 290 6
9 291 8
9 296 1
9 300 5
9 308 9
9 309 6
9 311 2
9 318 3
9 319 10
9 323 10
9 326 3
9 328 9
9 332 3
9 333 6
9 335 7
9 338 2
9 349 2
9 350 9
9 352 6
9 364 9
9 369 10
9 370 5
9 371 8
9 373 9
9 374 6
9 380 6
9 381 6
9 385 9
9 390 1
9 391 10
9 394 5
9 397 4
9 398 9
9 404 3
9 405 2
9 408 5
9 409 4
9 410 10
9 411 10
9 416 5
9 418 10
9 420 8
9 427 2
9 429 9
9 434 7
9 439 2
9 447 2
9 449 8
9 455 2
9 457 1
9 460 7
9 461 4
9 464 8
9 470 4
9 475 7
9 480 1
9 483 4
9 485 1
9 486 4
9 490 5
9 497 5
10 1 8
10 8 8
10 10 4
10 12 6
10 15 3
10 16 9
10 19 6
10 21 10
10 23 1
10 24 4
10 25 8
10 29 3
10 30 2
10 31 7
10 40 1
10 43 2
10 45 2
10 46 10
10 53 9
10 54 5
10 55 9
10 58 5
10 68 6
10 70 2
10 71 8
10 73 9
10 76 6
10 80 3
10 82 2
10 83 5
10 85 4
10 86 9
10 87 1
10 90 3
10 91 3
10 92 8
10 93 2
10 95 7
10 103 10
10 106 10
10 107 8
10 113 2
10 114 5
10 118 1
10 121 1
10 124 3
10 125 4
10 131 6
10 133 6
10 134 10
10 137 2
10 141 8
10 142 2
10 149 6
10 159 8
10 162 1
10 163 6
10 164 10
10 166 7
10 168 1
10 174 2
10 177 4
10 178 4
10 181 9
10 182 1
10 184 4
10 188 9
10 189 6
10 198 7
10 201 1
10 205 6
10 208 4
10 212 5
10 214 3
10 219 10
10 224 8
10 230 7
10 233 2
10 236 7
10 240 7
10 241 9
10 245 3
10 246 2
10 251 3
10 255 4
10 256 9
10 258 1
10 259 6
10 260 10
10 268 6
10 272 10
10 274 2
10 278 7
10 280 1
10 285 5
10 287 4
10 288 8
10 291 1
10 298 3
10 303 2
10 306 2
10 309 6
10 313 10
10 317 4
10 320 3
10 322 4
10 326 9
10 327 7
10 330 10
10 333 3
10 345 2
10 348 4
10 349 8
10 359 3
10 360 8
10 367 7
10 369 3
10 370 9
10 372 9
10 377 1
10 381 5
10 387 7
10 391 4
10 395 3
10 397 5
10 401 2
10 405 2
10 413 5
10 421 8
10 431 6
10 432 3
10 435 4
10 439 4
10 443 6
10 447 10
10 452 10
10 453 5
10 463 10
10 468 9
10 469 6
10 470 8
10 474 5
10 475 5
10 478 4
10 483 8
10 484 7
10 485 6
10 487 3
10 490 6
10 492 10
10 498 10
11 7 7
11 13 3
11 17 4
11 18 8
11 19 7
11 22 7
11 23 10
11 24 7
11 26 2
11 31 10
11 35 6
11 36 6
11 37 10
11 40 5
11 41 3
11 48 4
11 50 2
11 51 6
11 54 3
11 59 9
11 62 3
11 63 10
11 67 1
11 71 6
11 72 8
11 75 6
11 88 5
11 89 2
11 90 3
11 92 4
11 97 2
11 103 9
11 106 3
11 108 2
11 110 3
11 122 7
11 123 5
11 124 1
11 126 5
11 129 3
11 132 1
11 136 4
11 143 7
11 149 3
11 151 4
11 152 3
11 156 4
11 169 10
11 174 9
11 175 2
11 177 5
11 178 4
11 182 9
11 188 7
11 190 4
11 196 5
11 197 8
11 198 2
11 199 7
11 202 4
11 205 10
11 207 1
11 208 4
11 216 2
11 217 1
11 222 4
11 227 7
11 228 9
11 231 3
11 241 4
11 242 7
11 243 7
11 244 6
11 245 3
11 246 9
11 253 7
11 256 1
11 257 10
11 263 1
11 266 5
11 271 2
11 276 4
11 277 1
11 278 9
11 283 6
11 284 10
11 287 10
11 290 3
11 291 5
11 292 4
11 299 1
11 302 4
11 304 6
11 305 3
11 308 3
11 309 6
11 310 10
11 312 7
11 318 3
11 320 4
11 322 10
11 323 10
11 324 1
11 327 8
11 331 6
11 334 5
11 335 6
11 337 1
11 338 9
11 339 6
11 340 3
11 342 3
11 346 2
11 348 7
11 350 3
11 352 3
11 354 6
11 361 9
11 365 7
11 371 6
11 376 1
11 384 7
11 388 2
11 390 6
11 391 2
11 394 4
11 398 4
11 402 4
11 403 6
11 406 5
11 410 2
11 417 8
11 418 6
11 420 4
11 425 7
11 430 5
11 438 8
11 439 4
11 440 3
11 451 1
11 452 8
11 453 2
11 454 2
11 459 2
11 460 9
11 464 4
11 465 4
11 469 6
11 470 2
11 474 8
11 479 8
11 482 6
11 483 8
11 485 9
11 488 2
11 490 2
11 494 9
11 497 7
11 498 9
12 2 4
12 3 7
12 4 9
12 5 10
12 7 8
12 10 6
12 13 5
12 15 6
12 17 7
12 22 3
12 24 9
12 26 2
12 29 5
12 34 2
12 35 1
12 38 4
12 40 4
12 42 6
12 43 2
12 47 2
12 49 9
12 53 6
12 55 4
12 56 9
12 63 5
12 67 7
12 68 7
12 73 1
12 76 6
12 84 4
12 87 9
12 90 7
12 93 2
12 94 6
12 96 9
12 102 9
12 103 3
12 104 3
12 105 8
12 109 9
12 110 6
12 111 4
12 115 1
12 118 5
12 121 3
12 124 5
12 126 5
12 134 5
12 136 8
12 138 2
12 139 10
12 146 1
12 148 2
12 149 2
12 153 5
12 163 4
12 164 8
12 167 2
12 169 7
12 171 7
12 173 3
12 175 10
12 176 4
12 179 4
12 182 8
12 185 10
12 187 10
12 189 8
12 191 10
12 198 6
12 203 7
12 207 1
12 208 8
12 210 7
12 211 9
12 212 9
12 213 3
12 220 4
12 222 5
12 225 8
12 226 8
12 227 2
12 228 4
12 233 4
12 235 8
12 236 8
12 237 5
12 239 3
12 240 3
12 241 2
12 243 4
12 251 7
12 252 7
12 253 10
12 260 7
12 266 5
12 269 3
12 273 3
12 276 5
12 277 10
12 286 10
12 288 10
12 289 8
12 292 1
12 293 6
12 298 5
12 301 7
12 309 8
12 310 4
12 311 5
12 313 1
12 323 5
12 324 7
12 326 9
12 331 10
12 333 2
12 334 10
12 336 4
12 338 6
12 339 8
12 340 7
12 341 3
12 346 9
12 350 8
12 353 6
12 360 3
12 370 9
12 371 2
12 372 1
12 376 8
12 380 3
12 381 8
12 382 3
12 384 9
12 394 3
12 395 5
12 401 4
12 406 3
12 408 6
12 410 9
12 412 2
12 416 8
12 418 6
12 419 1
12 421 2
12 422 1
12 423 3
12 433 9
12 436 2
12 439 1
12 441 9
12 444 9
12 447 5
12 448 8
12 449 10
12 453 6
12 454 3
12 458 8
12 461 9
12 468 6
12 470 3
12 476 1
12 477 5
12 480 7
12 483 4
12 484 2
12 493 2
12 494 1
12 497 8
12 498 2
13 1 3
13 5 4
13 9 6
13 12 5
13 15 1
13 19 10
13 20 4
13 23 2
13 33 9
13 40 9
13 43 1
13 44 7
13 45 6
13 47 8
13 50 8
13 61 7
13 63 3
13 67 3
13 76 8
13 77 5
13 82 4
13 86 6
13 88 6
13 93 9
13 101 3
13 102 8
13 103 4
13 104 1
13 109 5
13 114 3
13 115 4
13 116 1
13 117 8
13 121 9
13 124 3
13 128 9
13 131 3
13 137 3
13 142 10
13 149 4
13 150 10
13 152 10
13 154 10
13 156 2
13 161 6
13 166 2
13 171 8
13 177 8
13 182 5
13 189 2
13 190 1
13 195 3
13 196 5
13 201 8
13 211 6
13 215 5
13 220 3
13 234 5
13 236 8
13 241 1
13 242 1
13 243 3
13 244 8
13 247 8
13 261 4
13 265 9
13 267 7
13 270 1
13 274 4
13 275 3
13 278 6
13 280 9
13 284 5
13 285 10
13 288 5
13 292 5
13 294 10
13 302 5
13 304 3
13 305 6
13 307 2
13 312 10
13 314 8
13 316 4
13 318 7
13 319 9
13 328 9
13 329 9
13 331 1
13 336 10
13 339 8
13 349 3
13 356 2
13 357 2
13 360 8
13 361 5
13 365 7
13 369 9
13 370 7
13 374 3
13 379 1
13 381 1
13 383 8
13 384 1
13 394 7
13 399 1
13 402 8
13 403 9
13 406 4
13 408 1
13 411 4
13 417 2
13 418 1
13 419 8
13 424 4
13 425 5
13 426 6
13 429 8
13 436 1
13 440 1
13 448 5
13 449 7
13 452 6
13 455 10
13 458 1
13 463 1
13 464 1
13 468 4
13 470 8
13 476 9
13 479 9
13 480 10
13 493 10
13 497 5
14 0 3
14 2 1
14 5 1
14 6 8
14 7 1
14 9 10
14 10 3
14 11 5
14 12 1
14 17 1
14 18 2
14 19 1
14 24 7
14 29 2
14 31 2
14 32 7
14 34 2
14 37 5
14 47 6
14 54 5
14 58 3
14 61 10
14 62 4
14 68 1
14 69 4
14 70 7
14 73 10
14 78 6
14 83 8
14 84 5
14 88 6
14 92 7
14 93 6
14 95 4
14 99 5
14 103 8
14 111 2
14 112 1
14 117 1
14 119 7
14 121 6
14 122 3
14 123 5
14 125 2
14 127 1
14 128 1
14 130 3
14 133 3
14 135 7
14 136 5
14 137 4
14 141 1
14 142 3
14 143 6
14 144 1
14 149 9
14 153 1
14 154 3
14 155 5
14 156 1
14 157 6
14 159 2
14 161 6
14 163 1
14 168 10
14 170 10
14 171 8
14 185 1
14 192 5
14 199 2
14 200 4
14 202 9
14 212 4
14 215 1
14 217 8
14 218 10
14 225 4
14 234 2
14 235 7
14 237 10
14 238 2
14 242 9
14 250 3
14 252 1
14 258 2
14 263 6
14 270 3
14 272 2
14 277 10
14 278 7
14 281 7
14 284 3
14 286 7
14 290 10
14 298 2
14 303 8
14 304 3
14 307 5
14 309 1
14 312 1
14 313 2
14 317 10
14 320 6
14 321 2
14 323 3
14 324 3
14 325 4
14 327 10
14 329 5
14 335 4
14 337 3
14 339 7
14 341 9
14 343 7
14 344 2
14 348 9
14 350 10
14 351 3
14 355 5
14 356 3
14 367 2
14 369 8
14 370 6
14 371 7
14 376 2
14 377 3
14 386 4
14 389 1
14 391 3
14 393 5
14 395 10
14 399 1
14 403 6
14 407 2
14 408 7
14 410 1
14 412 10
14 415 9
14 419 5
14 421 3
14 423 10
14 424 2
14 425 9
