nodes 600
source 0
sink 599
arcs 72235
3 221 1
3 229 10
3 240 2
3 242 3
3 243 10
3 247 5
3 250 9
3 256 3
3 260 4
3 266 1
3 270 2
3 271 8
3 272 10
3 288 4
3 301 8
3 302 7
3 311 10
3 314 2
3 319 2
3 320 2
3 321 7
3 322 10
3 326 4
3 338 9
3 352 4
3 365 10
3 366 6
3 368 6
3 371 1
3 379 7
3 380 3
3 382 8
3 401 2
3 403 3
3 410 1
3 412 1
3 413 1
3 414 10
3 416 4
3 440 10
3 449 1
3 464 2
3 470 1
3 475 2
3 477 7
3 483 8
3 486 8
3 488 4
3 489 5
3 493 5
3 498 1
3 501 10
3 509 8
3 513 4
3 516 6
3 523 1
3 526 2
3 529 3
3 537 6
3 539 7
3 541 2
3 542 2
3 545 9
3 546 9
3 548 1
3 549 9
3 555 4
3 557 9
3 563 4
3 569 2
3 571 7
3 574 5
3 579 6
3 581 4
3 584 2
3 588 8
4 0 10
4 1 8
4 5 10
4 11 6
4 14 3
4 15 1
4 19 10
4 22 4
4 23 8
4 48 6
4 51 9
4 56 5
4 60 6
4 68 4
4 71 2
4 72 6
4 74 2
4 75 3
4 77 8
4 80 5
4 81 6
4 83 2
4 90 10
4 97 3
4 98 7
4 115 10
4 117 3
4 123 9
4 125 5
4 127 3
4 132 10
4 134 10
4 135 10
4 136 1
4 143 10
4 145 1
4 152 8
4 155 2
4 158 4
4 162 5
4 164 1
4 167 10
4 168 3
4 171 5
4 174 10
4 176 2
4 177 3
4 182 6
4 184 5
4 189 10
4 191 8
4 194 4
4 196 6
4 197 5
4 202 5
4 208 1
4 209 4
4 210 7
4 215 1
4 228 3
4 232 5
4 234 3
4 237 1
4 238 8
4 241 4
4 243 9
4 244 6
4 252 7
4 262 8
4 263 9
4 265 7
4 270 1
4 289 5
4 304 1
4 311 10
4 324 2
4 326 2
4 327 5
4 328 10
4 334 4
4 336 6
4 340 8
4 343 10
4 345 10
4 346 8
4 348 8
4 354 7
4 373 1
4 374 9
4 383 7
4 390 9
4 393 2
4 394 6
4 403 1
4 405 2
4 406 7
4 407 6
4 412 3
4 414 9
4 425 10
4 426 5
4 430 10
4 440 1
4 441 8
4 446 9
4 448 5
4 456 8
4 460 1
4 462 3
4 465 10
4 476 6
4 489 6
4 493 6
4 494 3
4 495 6
4 496 7
4 499 6
4 500 10
4 504 7
4 508 5
4 513 7
4 517 8
4 519 1
4 520 2
4 527 6
4 532 7
4 539 2
4 542 10
4 554 1
4 555 9
4 564 1
4 566 5
4 567 5
4 577 9
4 596 4
5 1 9
5 6 9
5 7 6
5 11 5
5 15 4
5 17 4
5 21 2
5 22 6
5 25 2
5 35 10
5 49 3
5 50 8
5 51 8
5 53 1
5 57 9
5 62 2
5 65 1
5 70 2
5 71 7
5 75 3
5 82 1
5 84 10
5 87 6
5 92 10
5 97 3
5 102 1
5 105 5
5 106 10
5 108 9
5 114 6
5 115 4
5 119 9
5 126 5
5 129 1
5 143 1
5 145 3
5 153 7
5 154 2
5 156 8
5 159 10
5 164 3
5 166 6
5 167 2
5 169 10
5 171 3
5 173 3
5 180 1
5 193 9
5 195 3
5 203 2
5 215 4
5 217 8
5 220 3
5 221 8
5 228 8
5 233 9
5 234 8
5 235 8
5 240 9
5 247 8
5 264 4
5 268 5
5 282 7
5 283 8
5 287 2
5 288 9
5 298 2
5 303 3
5 305 8
5 307 8
5 316 5
5 323 10
5 334 9
5 339 5
5 345 5
5 347 4
5 358 3
5 359 9
5 360 5
5 362 4
5 373 6
5 374 9
5 381 2
5 383 7
5 387 1
5 389 8
5 390 4
5 392 6
5 398 3
5 405 5
5 409 8
5 414 9
5 424 6
5 427 4
5 433 1
5 435 10
5 453 3
5 470 6
5 471 3
5 475 5
5 485 7
5 490 3
5 492 5
5 497 5
5 500 6
5 504 1
5 508 4
5 510 7
5 516 10
5 523 6
5 526 8
5 532 9
5 533 9
5 536 7
5 540 2
5 543 10
5 547 10
5 559 4
5 560 1
5 563 3
5 564 7
5 567 2
5 575 8
5 577 2
5 580 6
5 587 3
5 589 7
5 596 4
6 2 9
6 5 1
6 9 8
6 14 3
6 22 1
6 33 9
6 34 1
6 73 2
6 74 6
6 84 3
6 96 4
6 99 6
6 100 8
6 105 9
6 106 2
6 109 1
6 114 7
6 119 2
6 121 6
6 122 10
6 124 10
6 125 4
6 131 3
6 138 2
6 139 5
6 149 8
6 156 3
6 174 10
6 178 7
6 179 8
6 182 5
6 191 10
6 192 6
6 200 7
6 201 3
6 204 1
6 211 9
6 215 1
6 217 6
6 219 1
6 227 6
6 231 2
6 236 9
6 238 4
6 245 8
6 248 5
6 249 8
6 250 2
6 252 5
6 253 6
6 255 2
6 259 7
6 260 10
6 261 6
6 278 9
6 279 4
6 282 6
6 290 8
6 297 2
6 301 2
6 306 6
6 308 3
6 319 1
6 329 6
6 330 1
6 334 1
6 338 10
6 339 10
6 342 3
6 343 9
6 348 9
6 349 1
6 353 9
6 354 5
6 365 6
6 380 5
6 382 1
6 387 3
6 402 8
6 403 9
6 407 2
6 413 4
6 414 3
6 416 2
6 439 1
6 447 1
6 455 7
6 457 3
6 463 9
6 474 2
6 476 2
6 479 3
6 482 3
6 484 4
6 495 5
6 505 2
6 515 8
6 527 3
6 529 6
6 530 10
6 534 7
6 535 10
6 545 4
6 547 4
6 548 4
6 567 7
6 573 8
6 575 10
6 578 4
6 580 2
6 583 1
6 585 8
6 596 3
7 0 6
7 7 9
7 17 8
7 18 5
7 27 6
7 31 2
7 36 9
7 40 5
7 43 4
7 47 1
7 52 9
7 55 5
7 59 8
7 60 4
7 69 9
7 92 1
7 94 1
7 100 10
7 103 6
7 112 2
7 117 6
7 126 5
7 135 1
7 151 7
7 163 9
7 166 4
7 168 3
7 173 1
7 175 9
7 182 2
7 186 5
7 190 3
7 199 7
7 201 7
7 212 1
7 217 3
7 226 2
7 239 10
7 241 9
7 242 7
7 245 9
7 252 2
7 255 2
7 261 8
7 263 2
7 265 9
7 266 6
7 267 8
7 269 5
7 270 1
7 271 5
7 274 7
7 283 9
7 291 5
7 297 8
7 298 10
7 300 4
7 308 10
7 309 10
7 316 1
7 317 10
7 318 2
7 320 8
7 325 7
7 339 9
7 341 8
7 344 4
7 347 8
7 352 7
7 356 4
7 361 8
7 372 8
7 373 4
7 376 4
7 377 2
7 384 10
7 386 10
7 391 5
7 396 8
7 400 2
7 409 8
7 428 4
7 434 3
7 436 6
7 438 4
7 439 8
7 441 6
7 447 5
7 465 7
7 466 7
7 473 7
7 474 2
7 476 1
7 478 1
7 481 4
7 489 10
7 498 9
7 507 2
7 509 9
7 510 2
7 519 10
7 522 10
7 525 6
7 535 8
7 538 9
7 540 9
7 547 6
7 550 2
7 552 3
7 568 10
7 585 3
7 589 6
7 593 10
7 595 9
7 596 5
8 0 9
8 11 10
8 13 2
8 33 3
8 37 8
8 42 3
8 46 8
8 47 7
8 82 6
8 84 1
8 86 2
8 87 10
8 88 6
8 91 10
8 112 3
8 114 7
8 123 10
8 127 8
8 128 10
8 132 10
8 144 5
8 151 4
8 155 8
8 159 9
8 165 10
8 173 6
8 193 1
8 196 9
8 199 4
8 206 7
8 210 5
8 212 6
8 213 8
8 215 10
8 225 6
8 227 10
8 241 10
8 248 9
8 249 5
8 251 2
8 264 4
8 265 7
8 267 6
8 280 10
8 283 10
8 292 10
8 296 9
8 297 10
8 301 9
8 302 8
8 309 5
8 314 8
8 318 1
8 320 7
8 323 2
8 325 6
8 326 3
8 328 5
8 329 9
8 333 10
8 340 8
8 352 6
8 355 1
8 358 4
8 365 1
8 370 2
8 380 5
8 381 4
8 382 7
8 383 5
8 386 8
8 391 10
8 392 9
8 396 3
8 401 8
8 426 2
8 430 9
8 437 9
8 446 6
8 450 2
8 461 1
8 468 10
8 472 6
8 481 3
8 482 5
8 487 6
8 488 7
8 492 5
8 494 10
8 499 10
8 500 3
8 504 2
8 514 7
8 515 7
8 516 1
8 517 3
8 519 3
8 522 9
8 528 3
8 529 8
8 536 7
8 541 4
8 549 5
8 554 7
8 556 7
8 557 1
8 566 6
8 567 8
8 570 2
8 575 10
8 585 10
8 591 10
8 596 8
8 599 5
9 3 7
9 4 7
9 5 2
9 8 1
9 15 1
9 17 1
9 23 2
9 31 10
9 32 8
9 33 10
9 34 8
9 46 6
9 58 9
9 59 5
9 68 2
9 71 7
9 72 8
9 73 7
9 80 9
9 81 7
9 86 3
9 87 10
9 90 8
9 100 4
9 104 9
9 105 5
9 107 3
9 111 10
9 113 10
9 131 6
9 138 1
9 143 2
9 144 1
9 147 6
9 152 8
9 155 1
9 157 2
9 160 2
9 164 6
9 169 10
9 170 4
9 171 2
9 173 4
9 189 7
9 192 1
9 194 1
9 197 4
9 209 10
9 210 3
9 213 1
9 214 9
9 222 3
9 226 6
9 235 8
9 240 8
9 241 10
9 245 9
9 246 5
9 255 8
9 260 1
9 263 3
9 265 4
9 266 6
9 272 4
9 275 2
9 276 4
9 286 9
9 289 5
9 297 6
9 298 7
9 301 4
9 307 6
9 309 4
9 312 6
9 313 7
9 319 2
9 324 7
9 329 8
9 332 7
9 358 8
9 359 8
9 360 1
9 365 9
9 375 2
9 376 8
9 380 3
9 382 10
9 386 5
9 387 6
9 390 5
9 392 6
9 398 9
9 413 4
9 424 6
9 434 1
9 438 1
9 446 7
9 447 1
9 461 3
9 472 8
9 481 4
9 494 6
9 500 7
9 504 3
9 505 8
9 506 10
9 514 4
9 517 3
9 523 5
9 527 9
9 528 3
9 536 2
9 537 7
9 554 3
9 560 4
9 563 6
9 565 4
9 571 9
9 577 8
9 580 9
9 581 10
9 592 2
9 593 9
9 597 7
10 6 1
10 8 6
10 19 8
10 24 4
10 27 5
10 30 7
10 34 5
10 37 1
10 40 1
10 62 2
10 67 1
10 73 10
10 78 6
10 81 6
10 90 8
10 97 9
10 104 7
10 108 1
10 111 2
10 114 6
10 120 4
10 123 1
10 125 3
10 126 6
10 129 5
10 134 6
10 135 3
10 138 8
10 140 3
10 141 10
10 143 4
10 147 2
10 149 7
10 152 10
10 153 10
10 154 8
10 159 8
10 178 9
10 185 9
10 193 1
10 194 2
10 198 10
10 199 6
10 212 6
10 214 2
10 219 2
10 221 10
10 224 7
10 230 4
10 231 10
10 243 5
10 248 8
10 262 4
10 265 2
10 266 8
10 272 7
10 276 9
10 277 5
10 280 6
10 281 3
10 285 6
10 292 7
10 304 6
10 306 4
10 331 9
10 332 6
10 335 4
10 338 5
10 342 2
10 350 6
10 354 5
10 356 4
10 364 2
10 365 1
10 374 1
10 379 8
10 380 8
10 385 1
10 388 8
10 398 6
10 400 2
10 404 3
10 408 1
10 419 7
10 420 3
10 428 7
10 438 8
10 439 9
10 441 10
10 446 3
10 447 1
10 452 6
10 454 4
10 460 5
10 462 2
10 463 6
10 466 9
10 471 10
10 474 5
10 479 3
10 480 4
10 489 8
10 493 6
10 499 5
10 502 10
10 506 4
10 515 1
10 521 6
10 530 7
10 531 8
10 538 5
10 542 8
10 550 9
10 553 5
10 560 8
10 561 8
10 565 7
10 568 2
10 581 1
10 587 8
10 590 7
10 593 7
10 594 3
10 598 2
11 2 7
11 10 5
11 12 3
11 16 1
11 18 6
11 24 6
11 26 8
11 34 9
11 44 9
11 46 10
11 48 10
11 52 6
11 57 8
11 62 2
11 71 6
11 77 8
11 78 5
11 81 8
11 83 8
11 84 5
11 89 3
11 91 3
11 96 2
11 97 5
11 99 9
11 100 8
11 104 1
11 118 5
11 135 7
11 136 9
11 155 2
11 161 7
11 163 1
11 167 9
11 175 8
11 178 3
11 179 1
11 181 3
11 185 8
11 189 10
11 190 5
11 205 8
11 206 9
11 209 2
11 213 7
11 217 8
11 222 3
11 230 7
11 237 3
11 252 5
11 256 3
11 258 6
11 261 7
11 266 4
11 269 10
11 271 8
11 275 1
11 277 2
11 284 5
11 286 3
11 289 10
11 293 10
11 294 5
11 295 1
11 299 8
11 305 9
11 309 7
11 310 3
11 311 3
11 321 5
11 322 7
11 325 10
11 340 7
11 343 10
11 346 7
11 363 3
11 369 1
11 374 4
11 377 6
11 379 4
11 383 1
11 386 1
11 402 1
11 409 2
11 410 3
11 422 6
11 423 7
11 425 8
11 428 10
11 440 5
11 444 3
11 457 2
11 470 9
11 494 10
11 504 2
11 505 2
11 506 7
11 508 6
11 510 4
11 517 7
11 520 1
11 522 8
11 525 6
11 529 6
11 533 8
11 536 7
11 537 7
11 539 8
11 542 7
11 546 10
11 562 7
11 565 1
11 568 9
11 570 1
11 573 8
11 574 7
11 582 4
11 586 9
11 588 4
11 591 9
11 594 6
11 596 4
11 598 1
12 2 9
12 4 6
12 8 2
12 12 4
12 19 10
12 22 7
12 23 7
12 24 3
12 25 8
12 29 7
12 31 4
12 37 6
12 38 10
12 39 7
12 41 6
12 42 2
12 44 9
12 47 4
12 70 5
12 71 10
12 75 7
12 76 9
12 84 10
12 97 7
12 102 2
12 106 9
12 109 4
12 110 5
12 113 10
12 119 8
12 123 3
12 133 1
12 136 3
12 139 2
12 143 7
12 153 8
12 161 5
12 169 1
12 170 9
12 178 4
12 181 8
12 183 4
12 189 7
12 199 1
12 203 3
12 212 4
12 224 5
12 227 1
12 231 9
12 234 7
12 238 1
12 258 4
12 261 6
12 264 2
12 267 9
12 269 8
12 276 3
12 280 10
12 283 7
12 285 5
12 287 1
12 295 8
12 308 4
12 313 1
12 315 8
12 317 5
12 319 7
12 324 4
12 326 4
12 349 6
12 357 10
12 361 2
12 366 10
12 372 1
12 373 1
12 379 8
12 381 10
12 382 2
12 385 2
12 386 9
12 389 2
12 395 5
12 400 2
12 401 4
12 410 3
12 413 7
12 414 5
12 417 10
12 423 2
12 427 7
12 435 3
12 436 9
12 454 8
12 458 3
12 459 3
12 462 3
12 463 7
12 465 2
12 472 4
12 475 1
12 479 5
12 480 3
12 483 10
12 500 3
12 503 4
12 507 2
12 508 9
12 515 1
12 519 10
12 522 5
12 525 2
12 529 7
12 537 3
12 540 1
12 541 9
12 544 10
12 546 9
12 550 7
12 551 5
12 559 1
12 561 5
12 562 2
12 563 10
12 564 8
12 567 6
12 582 1
12 584 8
12 591 9
12 593 4
12 594 4
12 595 10
13 2 6
13 13 1
13 15 3
13 17 10
13 23 3
13 33 9
13 36 3
13 52 2
13 53 4
13 62 2
13 64 1
13 65 2
13 82 9
13 86 4
13 88 7
13 96 6
13 98 9
13 99 5
13 100 1
13 101 7
13 102 4
13 111 4
13 121 6
13 131 7
13 132 3
13 138 7
13 144 6
13 145 5
13 146 3
13 148 3
13 150 1
13 154 4
13 158 7
13 160 6
13 163 10
13 169 2
13 170 8
13 172 6
13 174 4
13 181 8
13 183 7
13 185 10
13 189 7
13 193 10
13 198 1
13 203 10
13 215 8
13 225 9
13 229 5
13 244 1
13 245 8
13 246 6
13 251 1
13 258 3
13 262 6
13 263 1
13 270 9
13 272 4
13 275 6
13 276 10
13 278 5
13 285 3
13 286 8
13 289 3
13 297 9
13 305 5
13 309 10
13 314 4
13 315 9
13 316 10
13 318 8
13 323 4
13 325 8
13 330 7
13 333 4
13 335 2
13 343 1
13 350 7
13 357 9
13 359 10
13 361 7
13 362 3
13 373 1
13 377 3
13 384 7
13 385 2
13 390 7
13 393 5
13 395 1
13 397 10
13 400 3
13 401 7
13 405 3
13 407 2
13 409 2
13 416 4
13 420 5
13 428 4
13 433 10
13 435 7
13 439 7
13 448 1
13 452 7
13 455 5
13 459 1
13 464 3
13 465 10
13 473 1
13 476 3
13 480 3
13 487 2
13 489 8
13 492 6
13 502 9
13 504 1
13 514 10
13 515 4
13 517 6
13 518 10
13 526 2
13 530 2
13 536 8
13 574 2
13 578 5
13 583 1
14 10 3
14 12 2
14 14 4
14 27 2
14 31 3
14 34 9
14 41 9
14 42 8
14 44 8
14 57 4
14 58 10
14 62 9
14 70 7
14 71 3
14 79 9
14 80 6
14 87 10
14 99 1
14 107 2
14 111 3
14 113 5
14 124 1
14 125 2
14 126 9
14 135 5
14 137 6
14 140 10
14 145 1
14 148 1
14 158 6
14 164 8
14 165 7
14 167 10
14 176 7
14 183 6
14 189 4
14 192 7
14 193 7
14 196 9
14 208 5
14 213 2
14 216 7
14 219 1
14 227 4
14 229 8
14 232 4
14 234 8
14 245 9
14 258 6
14 264 5
14 265 3
14 266 9
14 276 3
14 298 6
14 302 8
14 321 6
14 325 5
14 330 6
14 332 5
14 339 5
14 342 4
14 346 2
14 350 9
14 355 3
14 364 7
14 376 5
14 378 7
14 381 8
14 385 2
14 387 6
14 392 2
14 393 2
14 394 9
14 395 6
14 397 8
14 400 8
14 402 4
14 403 3
14 404 4
14 410 2
14 414 5
14 415 1
14 416 5
14 420 8
14 427 6
14 430 3
14 445 5
14 446 8
14 449 1
14 455 8
14 468 3
14 470 1
14 475 3
14 476 1
14 479 4
14 485 5
14 489 4
14 491 9
14 492 6
14 499 8
14 504 8
14 505 10
14 507 8
14 509 8
14 521 6
14 523 8
14 526 5
14 528 9
14 535 4
14 537 7
14 538 3
14 551 1
14 553 6
14 556 4
14 557 7
14 562 3
14 570 7
14 571 1
14 573 2
14 575 7
14 596 10
14 597 7
15 1 9
15 4 6
15 5 1
15 12 2
15 16 8
15 21 2
15 31 7
15 34 3
15 41 7
15 46 3
15 63 7
15 64 2
15 66 9
15 73 9
15 82 1
15 109 8
15 111 10
15 113 5
15 127 5
15 134 4
15 138 3
15 149 2
15 150 9
15 152 2
15 158 9
15 159 4
15 165 5
15 169 10
15 171 6
15 175 10
15 181 9
15 185 3
15 189 6
15 194 3
15 196 10
15 203 9
15 208 10
15 215 7
15 217 10
15 221 5
15 223 7
15 239 6
15 242 10
15 251 6
15 254 4
15 259 6
15 264 10
15 271 8
15 279 3
15 281 8
15 282 9
15 283 5
15 284 9
15 285 6
15 288 10
15 292 8
15 295 5
15 307 6
15 312 3
15 314 8
15 315 3
15 316 6
15 319 3
15 322 10
15 328 10
15 331 9
15 350 9
15 355 2
15 356 1
15 357 3
15 361 4
15 362 2
15 363 2
15 367 7
15 376 1
15 377 3
15 378 6
15 380 10
15 385 3
15 389 4
15 392 9
15 398 4
15 400 4
15 405 9
15 408 4
15 410 2
15 415 10
15 425 2
15 427 8
15 430 8
15 442 10
15 446 7
15 451 3
15 458 1
15 472 7
15 473 10
15 475 1
15 477 10
15 480 5
15 484 3
15 490 3
15 491 1
15 492 9
15 495 10
15 535 2
15 546 6
15 547 1
15 550 10
15 552 1
15 554 8
15 557 1
15 558 1
15 562 3
15 563 5
15 564 2
15 575 1
15 576 4
15 577 8
15 578 4
15 579 7
15 580 6
15 581 4
15 583 1
15 585 5
15 596 1
15 597 7
16 2 2
16 12 8
16 16 10
16 19 1
16 20 1
16 23 3
16 33 3
16 46 9
16 48 4
16 53 3
16 56 7
16 64 2
16 67 3
16 80 9
16 82 7
16 83 10
16 89 4
16 95 9
16 96 7
16 103 7
16 104 9
16 106 3
16 109 5
16 112 3
16 121 7
16 124 6
16 130 5
16 137 6
16 138 6
16 144 7
16 174 3
16 181 7
16 189 3
16 190 2
16 192 7
16 195 7
16 197 4
16 203 9
16 204 6
16 209 4
16 215 10
16 217 10
16 219 4
16 224 4
16 226 8
16 227 9
16 230 6
16 235 3
16 237 3
16 238 4
16 250 2
16 254 10
16 256 2
16 264 6
16 265 6
16 266 9
16 268 4
16 276 2
16 277 3
16 280 9
16 281 4
16 287 1
16 291 6
16 296 8
16 316 10
16 320 5
16 321 4
16 326 3
16 329 8
16 338 5
16 348 9
16 351 9
16 359 7
16 367 3
16 368 10
16 369 7
16 375 4
16 380 8
16 384 1
16 386 9
16 398 9
16 401 9
16 402 2
16 405 10
16 408 10
16 421 2
16 423 10
16 432 3
16 433 7
16 436 2
16 437 10
16 439 4
16 442 4
16 444 1
16 446 1
16 453 4
16 460 7
16 461 1
16 471 6
16 474 8
16 477 3
16 478 2
16 479 9
16 481 2
16 483 8
16 502 8
16 513 3
16 515 5
16 523 7
16 528 6
16 530 10
16 531 10
16 538 4
16 546 1
16 547 10
16 548 2
16 551 10
16 555 6
16 557 2
16 560 4
16 570 6
16 571 8
16 576 1
16 581 6
16 590 5
16 593 9
16 597 3
17 2 7
17 7 3
17 9 8
17 10 5
17 15 3
17 18 8
17 40 4
17 46 4
17 49 8
17 52 2
17 53 6
17 54 1
17 60 1
17 66 4
17 73 3
17 78 1
17 81 4
17 85 7
17 89 10
17 91 10
17 99 7
17 101 5
17 102 8
17 105 1
17 108 6
17 109 9
17 112 6
17 123 5
17 136 6
17 137 8
17 139 1
17 143 6
17 159 3
17 160 10
17 161 10
17 176 2
17 183 7
17 184 8
17 202 6
17 206 7
17 207 10
17 218 2
17 227 1
17 237 9
17 239 7
17 241 9
17 244 1
17 245 8
17 255 4
17 258 8
17 271 5
17 277 4
17 285 5
17 292 5
17 297 7
17 298 1
17 300 4
17 318 2
17 322 7
17 325 8
17 330 9
17 343 8
17 348 5
17 350 7
17 354 2
17 357 6
17 360 9
17 369 9
17 374 8
17 383 2
17 386 9
17 388 7
17 391 8
17 409 7
17 418 3
17 430 8
17 431 6
17 443 7
17 446 4
17 452 2
17 453 3
17 454 1
17 460 5
17 466 3
17 488 10
17 491 8
17 493 7
17 505 10
17 517 5
17 518 5
17 521 10
17 522 7
17 524 6
17 537 3
17 541 3
17 550 4
17 557 4
17 561 1
17 566 2
17 567 8
17 572 6
17 574 6
17 578 4
17 582 9
17 594 4
18 5 5
18 10 6
18 14 1
18 18 6
18 20 5
18 21 1
18 44 5
18 48 2
18 52 2
18 58 6
18 63 4
18 73 7
18 74 5
18 80 9
18 81 2
18 84 9
18 87 3
18 89 10
18 96 5
18 107 7
18 108 2
18 118 6
18 120 8
18 121 7
18 123 3
18 125 4
18 127 2
18 133 6
18 139 5
18 140 10
18 142 6
18 147 4
18 150 8
18 155 10
18 157 7
18 158 7
18 160 5
18 161 4
18 173 8
18 174 6
18 175 6
18 188 3
18 195 7
18 206 8
18 214 10
18 215 7
18 224 7
18 233 9
18 236 9
18 249 10
18 250 4
18 258 1
18 260 3
18 268 4
18 272 1
18 273 6
18 274 7
18 291 9
18 294 2
18 304 4
18 312 6
18 318 7
18 326 2
18 327 6
18 330 2
18 332 5
18 334 10
18 336 1
18 338 10
18 339 4
18 346 9
18 349 3
18 350 5
18 355 8
18 358 2
18 361 4
18 372 7
18 376 4
18 382 8
18 384 2
18 387 3
18 396 1
18 399 6
18 400 8
18 401 10
18 413 1
18 424 9
18 427 8
18 432 7
18 438 2
18 439 1
18 448 10
18 453 9
18 459 10
18 464 2
18 466 8
18 474 1
18 477 9
18 485 5
18 492 3
18 494 9
18 501 10
18 502 4
18 505 9
18 515 9
18 519 5
18 524 5
18 525 3
18 526 10
18 534 7
18 540 4
18 544 6
18 545 2
18 548 8
18 554 3
18 555 3
18 561 2
18 563 10
18 566 1
18 571 6
18 573 3
18 593 8
19 0 9
19 7 3
19 9 9
19 14 2
19 20 6
19 31 1
19 32 6
