nodes 400
source 0
sink 399
arcs 15966
20 287 9
20 294 8
20 317 7
20 324 8
20 327 3
20 331 8
20 332 1
20 341 7
20 354 10
20 382 7
21 21 1
21 40 10
21 51 5
21 64 5
21 77 7
21 78 3
21 109 9
21 123 3
21 126 7
21 132 7
21 133 2
21 143 7
21 168 1
21 187 9
21 211 6
21 212 9
21 220 6
21 234 3
21 263 6
21 265 4
21 292 10
21 312 6
21 316 1
21 319 5
21 324 7
21 351 1
21 376 8
21 385 6
21 396 6
22 26 6
22 38 9
22 40 6
22 45 7
22 48 7
22 102 7
22 107 8
22 108 7
22 121 10
22 122 10
22 132 1
22 135 4
22 147 4
22 153 9
22 154 7
22 163 3
22 181 3
22 182 5
22 190 3
22 199 10
22 208 1
22 236 3
22 244 8
22 259 5
22 285 6
22 289 10
22 294 3
22 296 8
22 297 7
22 305 4
22 307 2
22 314 8
22 315 2
22 337 1
22 346 4
22 357 3
22 379 5
22 380 9
22 385 5
22 399 9
23 0 10
23 11 6
23 30 3
23 31 8
23 45 5
23 51 1
23 76 4
23 93 1
23 102 1
23 106 4
23 116 2
23 124 8
23 126 7
23 142 6
23 151 9
23 161 9
23 177 1
23 182 5
23 191 6
23 200 5
23 219 10
23 222 2
23 225 7
23 231 6
23 235 9
23 251 9
23 255 10
23 270 6
23 289 7
23 301 2
23 327 3
23 347 1
23 355 2
23 359 2
23 376 9
23 378 3
23 381 1
23 383 4
23 386 5
23 393 9
24 6 3
24 10 10
24 12 4
24 18 9
24 21 8
24 27 6
24 29 5
24 33 3
24 42 4
24 45 6
24 73 8
24 88 9
24 93 3
24 100 9
24 104 6
24 128 7
24 129 4
24 139 2
24 142 6
24 160 9
24 162 1
24 173 2
24 179 9
24 182 8
24 184 7
24 199 3
24 200 7
24 202 9
24 204 7
24 218 1
24 219 5
24 243 5
24 247 9
24 250 8
24 251 10
24 265 7
24 282 5
24 285 9
24 294 2
24 302 10
24 306 10
24 307 3
24 318 2
24 321 3
24 324 5
24 332 8
24 333 8
24 351 7
24 352 8
24 366 10
24 387 9
24 399 2
25 1 8
25 11 1
25 25 9
25 26 3
25 30 2
25 33 7
25 73 2
25 76 6
25 77 4
25 94 5
25 95 1
25 106 1
25 117 10
25 133 10
25 137 9
25 145 3
25 179 8
25 190 8
25 191 8
25 193 10
25 200 3
25 209 5
25 212 1
25 218 10
25 220 10
25 230 9
25 242 1
25 251 7
25 254 4
25 289 9
25 301 3
25 358 10
25 361 9
25 390 7
26 1 3
26 20 7
26 34 5
26 50 9
26 63 9
26 76 7
26 85 5
26 89 1
26 93 1
26 106 6
26 111 1
26 112 9
26 113 10
26 115 2
26 116 10
26 120 3
26 133 9
26 134 2
26 143 9
26 147 2
26 154 6
26 158 2
26 166 3
26 167 6
26 206 2
26 210 4
26 213 10
26 217 9
26 242 1
26 276 3
26 283 8
26 286 1
26 291 1
26 309 9
26 313 5
26 325 10
26 336 10
26 340 1
26 343 1
26 344 1
26 345 4
26 349 6
26 355 1
26 364 7
26 369 2
26 375 2
26 385 2
26 389 5
27 23 7
27 27 1
27 44 1
27 46 8
27 61 5
27 68 8
27 92 10
27 98 6
27 112 10
27 125 6
27 126 1
27 153 10
27 155 4
27 159 5
27 166 4
27 171 2
27 173 2
27 196 3
27 221 6
27 223 2
27 258 8
27 282 1
27 309 6
27 313 7
27 317 4
27 326 1
27 353 2
27 357 1
27 362 3
27 366 10
27 370 5
28 3 10
28 5 6
28 9 10
28 10 10
28 16 10
28 29 5
28 42 8
28 52 2
28 81 9
28 90 4
28 94 4
28 100 10
28 105 3
28 112 6
28 118 8
28 124 10
28 134 5
28 147 7
28 193 7
28 194 3
28 196 4
28 203 1
28 216 3
28 229 9
28 247 1
28 255 7
28 262 1
28 265 1
28 272 1
28 302 10
28 303 10
28 313 10
28 315 8
28 325 6
28 346 5
28 361 3
28 368 8
28 371 3
28 373 3
28 375 7
28 376 3
28 392 9
29 5 2
29 7 4
29 22 9
29 31 5
29 47 2
29 77 5
29 115 10
29 117 6
29 127 8
29 134 10
29 175 10
29 177 7
29 178 4
29 189 8
29 196 1
29 201 10
29 202 7
29 203 9
29 206 6
29 207 5
29 210 10
29 213 4
29 224 9
29 241 4
29 273 7
29 276 4
29 286 9
29 307 3
29 314 1
29 318 6
29 320 9
29 337 4
29 349 6
29 354 1
29 360 5
29 362 5
29 364 6
29 390 2
29 395 1
30 25 3
30 41 4
30 64 7
30 70 9
30 76 4
30 93 2
30 109 1
30 117 9
30 133 5
30 136 4
30 140 4
30 180 3
30 185 6
30 190 6
30 208 9
30 211 3
30 217 6
30 219 10
30 222 6
30 239 6
30 240 6
30 251 8
30 258 2
30 274 10
30 276 9
30 284 9
30 288 9
30 314 1
30 327 1
30 345 1
30 347 5
30 364 1
30 370 6
30 376 5
30 387 8
30 398 5
31 0 5
31 27 1
31 31 2
31 42 10
31 59 8
31 68 8
31 71 8
31 81 2
31 83 10
31 91 1
31 116 3
31 121 9
31 123 5
31 129 2
31 137 7
31 150 6
31 151 1
31 168 8
31 173 8
31 178 9
31 188 1
31 198 8
31 199 4
31 215 9
31 222 2
31 237 3
31 254 8
31 256 10
31 267 7
31 287 10
31 291 10
31 293 9
31 296 9
31 301 9
31 306 5
31 307 3
31 311 3
31 350 10
31 354 7
31 375 2
31 388 7
31 396 4
32 4 2
32 27 6
32 31 7
32 39 8
32 40 4
32 58 4
32 59 8
32 63 5
32 73 6
32 80 10
32 83 5
32 100 7
32 103 2
32 115 7
32 117 3
32 130 2
32 139 4
32 140 5
32 151 2
32 163 1
32 182 1
32 194 10
32 195 9
32 196 10
32 197 4
32 200 3
32 208 2
32 210 1
32 211 5
32 237 1
32 296 7
32 303 10
32 312 10
32 325 10
32 353 5
32 354 5
32 367 1
32 368 9
32 379 2
33 5 5
33 10 4
33 34 10
33 35 7
33 36 3
33 40 6
33 41 10
33 46 9
33 56 2
33 59 2
33 67 3
33 86 1
33 90 2
33 97 7
33 99 6
33 125 6
33 126 4
33 141 5
33 148 10
33 155 1
33 191 4
33 193 8
33 219 1
33 235 4
33 255 8
33 262 2
33 278 1
33 280 10
33 306 2
33 334 6
33 360 5
33 362 1
33 368 6
33 370 1
33 379 1
34 13 7
34 16 3
34 58 6
34 129 8
34 150 5
34 175 4
34 180 10
34 188 3
34 193 3
34 224 9
34 226 9
34 228 6
34 237 8
34 240 5
34 256 6
34 263 5
34 276 1
34 283 1
34 290 8
34 298 5
34 299 6
34 302 3
34 303 1
34 307 7
34 308 6
34 330 3
34 333 6
34 335 8
34 344 10
34 364 8
34 367 1
34 372 2
34 374 7
34 387 10
34 394 7
35 15 10
35 27 6
35 38 4
35 72 8
35 76 4
35 87 3
35 91 10
35 99 2
35 103 7
35 140 4
35 146 3
35 152 8
35 163 8
35 195 5
35 214 10
35 222 9
35 244 10
35 249 9
35 254 10
35 256 9
35 276 2
35 279 1
35 285 3
35 288 10
35 303 5
35 311 3
35 312 1
35 318 4
35 325 1
35 342 6
35 362 4
35 364 5
35 377 6
35 379 9
35 386 9
35 398 5
36 21 8
36 40 9
36 47 4
36 56 2
36 58 2
36 61 4
36 67 3
36 90 6
36 92 10
36 93 5
36 118 7
36 123 4
36 128 6
36 130 9
36 131 10
36 133 5
36 148 2
36 150 4
36 153 5
36 158 1
36 178 4
36 198 9
36 200 6
36 224 8
36 225 5
36 270 7
36 306 1
36 320 8
36 326 8
36 336 8
36 338 2
36 342 4
36 355 4
36 358 6
36 362 4
36 363 3
36 375 5
36 394 7
37 0 8
37 8 2
37 10 9
37 17 10
37 24 8
37 25 3
37 38 4
37 41 4
37 49 4
37 54 9
37 71 6
37 75 7
37 83 4
37 90 3
37 105 2
37 108 2
37 111 7
37 121 4
37 127 6
37 134 9
37 135 5
37 136 3
37 159 8
37 163 8
37 167 2
37 185 9
37 191 3
37 192 10
37 207 10
37 208 1
37 211 7
37 221 8
37 276 9
37 281 3
37 283 9
37 286 2
37 292 9
37 295 9
37 305 4
37 325 2
37 330 2
37 342 10
37 345 10
37 346 8
37 352 7
37 353 9
37 358 7
37 360 6
37 368 9
37 369 1
37 374 2
37 386 2
37 388 7
38 9 4
38 10 5
38 14 3
38 15 2
38 31 10
38 40 6
38 63 9
38 64 9
38 69 6
38 85 10
38 89 7
38 97 10
38 102 3
38 121 8
38 135 8
38 144 2
38 146 6
38 157 10
38 173 1
38 180 1
38 193 2
38 195 2
38 207 9
38 223 5
38 229 3
38 248 10
38 251 10
38 255 8
38 279 6
38 284 8
38 306 8
38 311 10
38 312 6
38 318 2
38 325 9
38 336 3
38 338 4
38 351 2
38 355 4
38 360 5
38 371 2
38 373 9
38 383 1
38 389 9
38 393 5
38 398 3
39 4 8
39 5 5
39 42 7
39 91 6
39 122 2
39 125 9
39 126 6
39 132 2
39 138 3
39 143 2
39 146 4
39 151 5
39 167 1
39 185 2
39 188 2
39 208 9
39 214 8
39 216 6
39 227 8
39 229 5
39 230 6
39 238 9
39 246 8
39 255 1
39 259 1
39 261 8
39 263 1
39 268 1
39 269 5
39 272 10
39 316 10
39 318 1
39 329 9
39 332 10
39 343 3
39 355 7
39 358 3
39 360 10
39 361 10
39 367 7
39 386 8
39 395 4
39 397 1
40 10 4
40 21 2
40 28 1
40 53 6
40 57 1
40 62 9
40 91 6
40 101 8
40 108 9
40 119 2
40 124 2
40 139 3
40 141 8
40 147 7
40 173 5
40 184 8
40 216 5
40 219 7
40 225 10
40 237 8
40 243 7
40 265 4
40 266 2
40 279 2
40 292 10
40 297 8
40 311 9
40 319 9
40 344 3
40 360 4
40 371 9
40 381 10
40 388 4
40 389 8
40 397 4
41 1 8
41 2 1
41 8 4
41 12 4
41 17 5
41 20 9
41 27 6
41 29 1
41 34 5
41 71 7
41 82 9
41 101 8
41 118 6
41 134 4
41 139 5
41 141 2
41 145 3
41 165 7
41 170 8
41 194 2
41 195 5
41 198 5
41 200 6
41 206 5
41 213 4
41 216 4
41 223 10
41 229 6
41 271 10
41 281 5
41 293 8
41 317 6
41 322 5
41 326 9
41 330 1
41 345 4
41 349 5
41 365 5
41 366 1
41 367 8
41 380 7
41 388 3
41 390 2
42 6 3
42 19 5
42 23 2
42 47 6
42 49 2
42 65 7
42 74 6
42 87 8
42 97 9
42 98 8
42 102 3
42 117 8
42 128 7
42 139 6
42 144 4
42 148 1
42 186 1
42 189 2
42 191 4
42 204 4
42 224 4
42 225 9
42 235 4
42 254 5
42 261 7
42 264 2
42 276 8
42 281 2
42 285 8
42 305 7
42 307 3
42 310 4
42 311 5
42 334 7
42 336 9
42 365 9
42 370 3
42 373 7
42 374 7
42 379 9
42 382 5
42 385 6
42 389 10
42 399 4
43 0 4
43 1 5
43 10 4
43 12 8
43 40 9
43 47 8
43 55 7
43 56 2
43 58 3
43 64 3
43 83 7
43 89 4
43 105 5
43 107 2
43 108 3
43 109 6
43 118 9
43 126 7
43 132 8
43 137 7
43 138 10
43 144 7
43 174 8
43 186 8
43 188 10
43 192 1
43 206 5
43 218 4
43 221 5
43 222 4
43 233 7
43 246 10
43 249 6
43 254 3
43 261 1
43 271 8
43 275 6
43 278 2
43 283 5
43 305 4
43 313 7
43 320 4
43 336 1
43 352 6
43 353 9
43 368 5
43 369 6
43 389 8
44 2 10
44 3 3
44 4 3
44 6 6
44 13 5
44 21 1
44 25 8
44 31 1
44 33 9
44 45 10
44 57 7
44 58 10
44 92 10
44 97 5
44 108 7
44 113 3
44 122 10
44 127 4
44 128 5
44 140 3
44 147 8
44 150 3
44 156 1
44 171 8
44 177 8
44 183 6
44 185 10
44 191 10
44 193 5
44 205 6
44 211 5
44 220 1
44 232 10
44 245 2
44 277 2
44 291 8
44 299 4
44 307 7
44 308 5
44 314 3
44 323 2
44 338 4
44 340 3
44 355 2
44 367 3
44 373 2
44 393 8
45 10 6
45 19 6
45 26 8
45 37 10
45 39 1
45 49 8
45 51 10
45 57 2
45 59 8
45 65 6
45 80 6
45 88 7
45 96 2
45 102 10
45 123 9
45 127 1
45 171 5
45 176 6
45 178 2
45 180 1
45 186 7
45 190 8
45 218 4
45 260 3
45 297 8
45 306 2
45 330 4
45 338 4
45 340 10
45 346 7
45 359 7
45 360 3
45 370 10
45 374 6
45 377 1
45 398 1
46 2 9
46 7 10
46 10 1
46 36 2
46 43 5
46 47 4
46 49 2
46 58 6
46 59 5
46 74 2
46 75 3
46 86 3
46 93 8
46 94 6
46 97 9
46 99 9
46 130 2
46 133 6
46 136 6
46 137 8
46 165 8
46 171 10
46 184 6
46 186 6
46 190 10
46 215 5
46 223 10
46 228 6
46 241 10
46 259 8
46 262 6
46 264 3
46 275 7
46 279 6
46 322 3
46 342 8
46 352 9
46 372 2
46 376 10
46 384 8
46 389 6
47 0 5
47 4 1
47 22 7
47 33 6
47 37 2
47 73 9
47 76 3
47 91 8
47 93 8
47 122 6
47 133 9
47 137 3
47 144 4
47 150 1
47 152 9
47 157 1
47 168 7
47 180 6
47 203 1
47 212 3
47 223 9
47 234 4
47 238 1
47 251 9
47 253 5
47 259 10
47 264 5
47 265 7
47 266 1
47 279 7
47 283 4
47 296 1
47 305 5
47 315 2
47 321 10
47 324 5
47 325 1
47 329 3
47 331 2
47 332 1
47 334 7
47 340 5
47 343 5
47 361 6
47 373 8
47 376 10
47 387 8
47 393 5
47 398 7
48 5 1
48 14 9
48 25 2
48 28 7
48 38 5
48 66 7
48 67 3
48 72 1
48 85 9
48 92 2
48 93 4
48 106 7
48 125 9
48 128 9
48 144 2
48 152 9
48 164 4
48 170 8
48 172 9
48 182 8
48 185 7
48 203 10
48 205 9
48 210 5
48 218 5
48 227 7
48 241 4
48 244 7
48 268 7
48 270 10
48 287 4
48 291 3
48 298 2
48 331 10
48 336 1
48 350 7
48 364 7
48 370 6
48 382 7
48 390 9
48 396 1
49 17 7
49 23 9
49 24 7
49 26 6
49 28 10
49 58 3
49 73 10
49 90 1
49 110 3
49 114 3
49 126 10
49 130 1
49 138 3
49 139 8
49 143 4
49 168 7
49 171 5
49 173 10
49 182 9
49 183 10
49 192 9
49 219 6
49 221 4
49 231 8
49 244 5
49 246 7
49 253 8
49 256 7
49 260 6
49 264 3
49 271 2
49 272 7
49 291 8
49 299 10
49 300 10
49 305 9
49 320 1
49 325 9
49 332 2
49 345 7
49 363 2
49 378 10
49 380 5
50 0 5
50 25 6
50 26 3
50 33 7
50 38 3
50 42 3
50 61 5
50 71 5
50 78 7
50 85 5
50 89 8
50 101 6
50 107 4
50 123 3
50 129 6
50 148 4
50 185 6
50 187 9
50 188 10
50 205 1
50 212 6
50 213 3
50 218 3
50 221 9
50 223 3
50 238 10
50 239 2
50 241 1
50 260 3
50 261 8
50 269 8
50 278 5
50 281 5
50 287 6
50 292 6
50 300 9
50 302 7
50 312 1
50 323 7
50 328 6
50 337 7
50 340 8
50 353 2
50 355 5
50 358 1
50 360 2
50 363 3
50 377 3
50 380 6
50 386 1
50 393 7
51 2 4
51 13 5
51 15 4
51 16 3
51 35 9
51 47 1
51 60 7
51 61 8
51 69 5
51 75 9
51 93 4
51 117 5
51 131 1
51 152 9
51 182 5
51 184 6
51 187 3
51 200 3
51 207 2
51 211 6
51 214 2
51 241 1
51 245 6
51 247 3
51 251 1
51 255 5
51 264 10
51 278 4
51 303 9
51 306 9
51 316 1
51 323 3
51 335 7
51 354 6
51 357 4
51 372 3
51 376 6
52 9 6
52 14 8
52 18 3
52 19 9
52 46 5
52 60 1
52 63 5
52 70 9
52 76 10
52 79 4
52 91 2
52 111 8
52 126 6
52 132 8
52 138 6
52 142 2
52 145 5
52 159 7
52 164 2
52 167 3
52 173 10
52 194 8
52 201 1
52 215 7
52 217 10
52 220 2
52 249 5
52 318 7
52 320 3
52 369 5
52 378 5
52 381 9
52 392 2
52 396 1
53 13 3
53 25 5
53 28 6
53 39 4
53 46 10
53 57 7
53 65 7
53 73 10
53 85 5
53 102 4
53 108 8
53 130 1
53 134 5
53 163 1
53 171 1
53 174 6
53 189 5
53 200 10
53 211 8
53 241 3
53 250 8
53 262 4
53 263 3
53 287 8
53 292 9
53 300 8
53 307 2
53 309 7
53 322 8
53 327 9
53 336 4
53 344 1
53 355 8
53 361 3
53 377 1
53 384 8
54 8 8
54 21 5
54 38 6
54 40 10
54 62 4
54 70 10
54 71 2
54 102 1
54 112 4
54 128 2
54 145 6
54 151 7
54 156 7
54 162 6
54 168 2
54 170 10
54 173 6
54 175 8
54 183 9
54 189 6
54 195 10
54 202 4
54 207 9
54 213 2
54 216 2
54 241 6
54 261 4
54 262 9
54 266 1
54 306 8
54 347 8
54 348 5
54 355 8
54 363 8
54 369 10
54 371 7
54 376 3
54 380 5
54 384 1
55 4 10
55 22 8
55 41 3
55 42 8
55 80 5
55 85 1
55 87 1
55 97 7
55 101 8
55 103 5
55 114 1
55 131 4
55 135 1
55 140 1
55 144 10
55 145 1
55 150 8
55 153 10
55 164 10
55 176 6
55 180 8
55 208 6
55 216 2
55 219 4
55 236 8
55 252 8
55 255 3
55 260 6
55 270 5
55 296 2
55 301 2
55 342 7
55 352 3
55 356 6
55 367 3
55 370 2
55 372 10
55 375 3
55 387 1
55 389 8
55 398 8
56 1 5
56 2 4
56 20 5
56 26 6
56 42 7
56 43 9
56 64 2
56 65 2
56 80 3
56 81 10
56 94 8
56 102 4
56 104 7
56 113 2
56 159 3
56 168 1
56 174 3
56 184 7
56 185 2
56 187 8
56 190 3
56 204 10
56 218 8
56 225 3
56 256 3
56 266 5
56 273 10
56 275 2
56 278 4
56 281 10
56 282 10
56 290 5
56 291 7
56 294 6
56 300 10
56 304 3
56 314 2
56 320 3
56 332 5
56 339 8
56 340 9
56 345 9
56 376 8
56 377 5
56 390 10
57 5 3
57 41 5
57 50 7
57 53 3
57 77 6
57 83 10
57 101 7
57 102 3
57 112 1
57 128 7
57 133 3
57 172 3
57 175 8
57 180 6
57 190 1
57 215 1
57 216 2
57 217 1
57 225 4
57 229 4
57 248 7
57 254 3
57 267 9
57 270 6
57 289 3
57 293 2
57 322 10
57 329 7
57 334 3
57 360 8
57 367 3
57 370 2
57 384 5
57 386 1
57 392 3
57 395 9
58 31 7
58 43 8
58 54 5
58 57 7
58 73 6
58 86 10
58 97 6
58 99 7
58 108 10
58 109 1
58 132 10
58 141 10
58 155 3
58 161 3
58 192 5
58 206 5
58 218 3
58 222 7
58 223 10
58 237 5
58 243 8
58 246 4
58 255 2
