nodes 1300
source 0
sink 1299
arcs 168875
2 133 4
2 148 1
2 171 5
2 178 2
2 185 8
2 206 3
2 219 7
2 222 3
2 225 5
2 258 3
2 272 3
2 288 4
2 301 4
2 317 1
2 321 1
2 322 7
2 326 7
2 365 5
2 368 8
2 377 9
2 381 1
2 383 7
2 392 8
2 393 4
2 394 2
2 404 1
2 408 5
2 419 1
2 420 2
2 425 8
2 447 4
2 472 2
2 477 9
2 495 8
2 499 5
2 505 2
2 548 4
2 557 7
2 565 7
2 586 1
2 588 7
2 602 5
2 613 3
2 642 4
2 644 5
2 659 1
2 688 1
2 702 4
2 712 5
2 716 10
2 719 2
2 729 2
2 736 6
2 751 10
2 768 6
2 770 2
2 776 9
2 790 5
2 809 4
2 835 9
2 840 1
2 844 7
2 854 9
2 855 3
2 859 8
2 862 8
2 863 8
2 897 10
2 898 6
2 907 4
2 931 6
2 945 10
2 975 8
2 980 3
2 1003 10
2 1012 8
2 1014 1
2 1021 9
2 1032 10
2 1040 8
2 1046 1
2 1052 5
2 1056 1
2 1058 10
2 1059 7
2 1068 8
2 1073 2
2 1096 3
2 1102 5
2 1113 3
2 1126 7
2 1131 4
2 1136 8
2 1139 5
2 1147 6
2 1174 10
2 1182 10
2 1201 7
2 1209 7
2 1212 4
2 1221 7
2 1229 9
2 1247 2
2 1258 6
2 1267 7
2 1269 7
2 1273 3
2 1280 10
2 1297 2
3 1 2
3 4 4
3 10 1
3 15 8
3 21 8
3 24 8
3 34 6
3 37 5
3 52 2
3 65 2
3 70 3
3 72 9
3 78 4
3 81 5
3 89 3
3 94 3
3 99 1
3 122 3
3 131 8
3 137 6
3 140 7
3 142 10
3 143 4
3 170 4
3 174 8
3 198 6
3 238 6
3 245 5
3 255 3
3 265 10
3 269 8
3 276 2
3 277 3
3 278 1
3 289 10
3 292 1
3 306 5
3 337 10
3 339 4
3 348 1
3 358 6
3 372 7
3 375 8
3 388 8
3 389 6
3 391 2
3 424 9
3 431 1
3 437 6
3 440 8
3 442 9
3 473 6
3 492 8
3 494 5
3 516 4
3 524 2
3 530 6
3 547 6
3 566 8
3 571 9
3 572 10
3 587 9
3 604 9
3 612 3
3 618 7
3 631 10
3 642 9
3 648 9
3 651 8
3 653 4
3 667 4
3 684 2
3 690 10
3 722 4
3 736 2
3 737 6
3 745 2
3 746 10
3 757 2
3 759 2
3 779 4
3 802 2
3 804 10
3 808 9
3 818 9
3 833 3
3 845 7
3 846 5
3 853 8
3 871 10
3 877 3
3 885 5
3 903 8
3 917 1
3 932 9
3 951 4
3 965 5
3 970 7
3 980 5
3 981 6
3 991 1
3 996 6
3 1010 6
3 1012 5
3 1026 2
3 1033 4
3 1039 5
3 1045 10
3 1058 8
3 1060 6
3 1085 7
3 1088 10
3 1092 10
3 1118 3
3 1143 6
3 1150 5
3 1154 7
3 1162 7
3 1164 5
3 1167 9
3 1191 4
3 1204 3
3 1209 6
3 1226 7
3 1240 1
3 1243 10
3 1246 3
3 1248 1
3 1251 10
3 1255 6
3 1262 8
3 1268 3
3 1282 5
4 8 2
4 21 3
4 40 1
4 57 5
4 71 2
4 104 10
4 116 8
4 123 7
4 136 9
4 140 8
4 166 8
4 183 8
4 198 10
4 209 9
4 210 2
4 216 2
4 217 3
4 223 3
4 231 10
4 232 7
4 241 9
4 244 5
4 274 9
4 279 5
4 287 8
4 297 7
4 302 5
4 306 3
4 310 1
4 312 5
4 323 2
4 337 3
4 348 5
4 356 7
4 377 1
4 389 9
4 433 9
4 447 7
4 452 7
4 460 10
4 462 7
4 478 5
4 502 5
4 522 1
4 532 8
4 553 4
4 556 1
4 565 2
4 568 9
4 596 6
4 612 7
4 620 2
4 656 10
4 668 7
4 691 7
4 710 9
4 713 6
4 715 1
4 750 4
4 754 6
4 768 8
4 776 10
4 782 7
4 792 1
4 808 1
4 818 7
4 819 4
4 822 1
4 835 7
4 840 3
4 841 5
4 873 9
4 874 1
4 876 1
4 890 3
4 891 9
4 906 5
4 916 6
4 921 1
4 927 4
4 934 7
4 951 7
4 958 7
4 961 5
4 963 4
4 971 9
4 980 4
4 987 4
4 988 6
4 1007 8
4 1022 2
4 1023 9
4 1026 4
4 1034 5
4 1037 10
4 1038 5
4 1062 2
4 1079 1
4 1081 10
4 1095 4
4 1140 6
4 1144 1
4 1156 6
4 1192 6
4 1207 10
4 1211 6
4 1215 1
4 1216 5
4 1225 7
4 1228 7
4 1241 4
4 1252 9
4 1270 10
4 1277 7
4 1278 3
4 1288 6
4 1299 5
5 4 5
5 6 9
5 9 3
5 13 3
5 19 5
5 22 1
5 43 4
5 52 4
5 60 10
5 62 10
5 85 9
5 94 8
5 110 8
5 122 8
5 157 4
5 164 6
5 201 3
5 204 7
5 212 3
5 219 4
5 222 3
5 240 1
5 256 9
5 257 3
5 261 3
5 264 5
5 265 3
5 293 5
5 294 4
5 301 10
5 314 5
5 322 9
5 355 9
5 368 9
5 369 10
5 390 2
5 424 7
5 444 5
5 445 9
5 468 1
5 470 3
5 475 7
5 476 10
5 488 4
5 522 3
5 525 10
5 531 1
5 532 5
5 536 2
5 561 1
5 563 8
5 588 8
5 605 3
5 623 6
5 633 2
5 635 6
5 640 6
5 650 7
5 663 8
5 664 10
5 670 5
5 691 9
5 712 6
5 718 8
5 729 4
5 737 9
5 743 3
5 744 7
5 748 10
5 764 10
5 773 1
5 778 9
5 784 9
5 791 6
5 796 10
5 802 3
5 807 6
5 808 5
5 819 1
5 826 7
5 833 9
5 838 10
5 855 6
5 858 5
5 864 4
5 895 8
5 903 3
5 938 3
5 1004 6
5 1012 1
5 1026 1
5 1039 3
5 1041 9
5 1051 4
5 1052 8
5 1059 7
5 1090 10
5 1115 6
5 1120 8
5 1123 2
5 1124 3
5 1129 4
5 1147 10
5 1157 1
5 1158 8
5 1166 1
5 1176 9
5 1184 7
5 1186 1
5 1198 8
5 1199 3
5 1210 5
5 1215 9
5 1218 4
5 1221 8
5 1235 6
5 1237 9
5 1238 2
5 1286 8
5 1294 3
5 1295 3
5 1299 4
6 5 1
6 24 3
6 30 2
6 37 4
6 56 6
6 58 2
6 77 2
6 83 1
6 104 5
6 112 4
6 129 6
6 151 1
6 159 6
6 229 5
6 248 5
6 250 7
6 265 10
6 270 8
6 308 4
6 314 4
6 321 7
6 322 10
6 324 1
6 350 3
6 363 8
6 370 2
6 387 7
6 392 5
6 419 6
6 429 9
6 430 4
6 460 3
6 463 1
6 465 1
6 467 4
6 491 3
6 492 5
6 495 3
6 497 3
6 504 7
6 524 1
6 543 1
6 551 3
6 565 5
6 567 8
6 575 2
6 576 2
6 577 1
6 582 4
6 593 7
6 595 3
6 599 6
6 614 2
6 626 8
6 630 9
6 640 8
6 641 4
6 655 4
6 678 8
6 685 5
6 690 10
6 692 5
6 713 1
6 716 1
6 719 3
6 720 10
6 726 7
6 728 1
6 736 3
6 739 4
6 758 9
6 764 4
6 767 7
6 785 7
6 800 7
6 801 3
6 820 7
6 824 2
6 826 1
6 853 5
6 873 4
6 888 7
6 892 5
6 902 7
6 917 9
6 924 2
6 935 3
6 937 2
6 949 7
6 951 7
6 983 8
6 988 3
6 1012 4
6 1013 1
6 1037 9
6 1051 1
6 1057 10
6 1068 3
6 1072 5
6 1075 6
6 1186 8
6 1199 4
6 1204 1
6 1211 6
6 1234 10
6 1236 3
6 1262 2
6 1264 6
6 1265 8
6 1280 6
6 1285 3
6 1297 10
7 4 5
7 6 6
7 21 2
7 44 3
7 53 6
7 56 9
7 65 1
7 68 9
7 78 7
7 80 8
7 89 5
7 98 7
7 134 10
7 144 8
7 155 7
7 165 8
7 182 1
7 195 9
7 203 5
7 213 1
7 219 9
7 227 8
7 239 7
7 246 2
7 255 5
7 258 4
7 277 1
7 292 1
7 293 6
7 294 9
7 298 3
7 305 6
7 307 5
7 310 8
7 313 10
7 315 9
7 327 1
7 336 1
7 339 3
7 341 10
7 350 1
7 429 8
7 433 10
7 440 9
7 443 7
7 446 4
7 465 2
7 466 2
7 474 2
7 475 4
7 488 2
7 494 1
7 505 1
7 516 6
7 522 8
7 524 3
7 539 2
7 547 4
7 574 3
7 577 6
7 589 7
7 607 9
7 609 6
7 611 4
7 613 10
7 621 7
7 622 2
7 649 4
7 651 7
7 661 2
7 682 5
7 686 4
7 692 1
7 693 2
7 695 4
7 707 10
7 709 2
7 718 2
7 728 8
7 729 6
7 737 5
7 746 9
7 747 1
7 754 4
7 767 9
7 777 4
7 779 4
7 780 1
7 784 5
7 806 3
7 841 5
7 848 8
7 852 2
7 855 2
7 892 9
7 897 4
7 904 2
7 908 10
7 923 10
7 924 8
7 929 1
7 931 3
7 939 8
7 942 9
7 959 8
7 964 3
7 966 2
7 1006 10
7 1011 3
7 1014 6
7 1023 1
7 1025 2
7 1026 9
7 1037 6
7 1054 6
7 1085 1
7 1094 5
7 1102 5
7 1105 4
7 1107 10
7 1111 6
7 1117 2
7 1122 8
7 1129 6
7 1143 5
7 1163 3
7 1170 9
7 1174 7
7 1179 4
7 1181 9
7 1183 4
7 1189 5
7 1208 7
7 1218 7
7 1226 6
7 1235 3
7 1244 1
7 1245 7
7 1246 9
7 1253 3
7 1263 7
7 1275 3
7 1284 3
7 1289 1
7 1298 7
7 1299 9
8 26 1
8 28 9
8 41 4
8 50 9
8 55 10
8 67 3
8 70 2
8 92 3
8 100 2
8 105 8
8 116 7
8 121 8
8 127 3
8 131 9
8 149 7
8 155 4
8 157 5
8 170 10
8 175 6
8 178 1
8 187 2
8 196 4
8 210 2
8 220 6
8 232 4
8 233 8
8 234 3
8 278 5
8 281 3
8 282 4
8 283 10
8 290 4
8 291 1
8 298 9
8 312 8
8 313 7
8 348 5
8 355 1
8 385 9
8 397 1
8 400 5
8 414 4
8 420 5
8 425 9
8 431 6
8 442 10
8 444 10
8 465 6
8 486 4
8 494 2
8 516 2
8 517 10
8 523 10
8 532 10
8 538 6
8 541 10
8 552 5
8 558 9
8 563 6
8 571 2
8 578 4
8 582 5
8 594 7
8 600 10
8 605 9
8 614 10
8 657 2
8 663 9
8 667 8
8 706 4
8 738 8
8 744 2
8 751 9
8 761 9
8 784 8
8 788 4
8 792 3
8 799 9
8 845 4
8 850 1
8 854 1
8 856 7
8 900 7
8 902 7
8 916 6
8 929 9
8 939 7
8 957 9
8 958 6
8 961 9
8 973 1
8 977 4
8 983 5
8 984 10
8 1021 9
8 1048 3
8 1069 1
8 1081 3
8 1089 10
8 1098 6
8 1105 1
8 1106 7
8 1109 1
8 1111 4
8 1116 5
8 1120 5
8 1122 9
8 1123 2
8 1124 6
8 1138 3
8 1146 9
8 1148 10
8 1150 5
8 1157 2
8 1161 1
8 1164 10
8 1175 4
8 1191 2
8 1200 3
8 1218 1
8 1224 10
8 1231 3
8 1260 5
8 1286 5
8 1292 5
9 12 6
9 13 1
9 24 5
9 28 5
9 35 2
9 37 3
9 41 7
9 43 10
9 45 5
9 60 10
9 65 1
9 73 5
9 77 10
9 80 5
9 93 2
9 95 6
9 111 5
9 115 4
9 130 8
9 153 1
9 156 6
9 167 8
9 188 8
9 197 2
9 211 10
9 216 2
9 225 5
9 229 8
9 233 9
9 303 2
9 311 7
9 332 4
9 337 6
9 339 9
9 342 6
9 364 3
9 381 4
9 385 8
9 386 9
9 418 2
9 432 3
9 447 5
9 459 4
9 462 10
9 478 1
9 487 4
9 513 4
9 515 5
9 534 8
9 538 7
9 554 2
9 555 9
9 561 7
9 563 3
9 565 9
9 579 6
9 581 2
9 582 2
9 603 10
9 606 5
9 617 3
9 629 6
9 630 1
9 634 10
9 636 10
9 638 2
9 648 2
9 656 7
9 665 4
9 676 1
9 678 6
9 693 3
9 696 6
9 698 2
9 699 4
9 713 9
9 715 8
9 722 10
9 740 3
9 748 5
9 757 6
9 758 1
9 765 10
9 769 6
9 789 8
9 804 1
9 833 4
9 836 10
9 841 4
9 846 3
9 861 5
9 862 2
9 869 1
9 880 10
9 881 8
9 882 6
9 890 4
9 895 4
9 902 10
9 906 3
9 913 5
9 926 1
9 927 1
9 946 9
9 951 5
9 954 9
9 983 8
9 993 7
9 1000 5
9 1006 9
9 1010 7
9 1019 4
9 1022 10
9 1026 1
9 1036 6
9 1044 7
9 1046 3
9 1051 7
9 1059 5
9 1076 10
9 1106 4
9 1118 8
9 1128 3
9 1135 5
9 1142 10
9 1143 4
9 1157 4
9 1165 8
9 1171 3
9 1179 3
9 1188 6
9 1199 7
9 1205 4
9 1231 7
9 1232 9
9 1265 9
9 1274 7
9 1297 1
9 1298 6
10 16 1
10 18 8
10 24 1
10 28 2
10 32 9
10 47 2
10 53 3
10 62 5
10 68 4
10 77 7
10 84 6
10 86 2
10 95 10
10 123 9
10 125 9
10 146 7
10 168 3
10 170 8
10 173 1
10 185 8
10 218 1
10 232 6
10 240 2
10 253 5
10 254 5
10 258 5
10 260 7
10 263 7
10 274 6
10 295 6
10 308 7
10 347 1
10 376 10
10 385 2
10 387 4
10 389 9
10 392 4
10 413 7
10 416 7
10 435 1
10 444 2
10 449 3
10 450 2
10 458 4
10 460 1
10 464 5
10 466 10
10 471 3
10 485 3
10 507 6
10 536 2
10 537 7
10 551 3
10 561 5
10 573 10
10 580 8
10 582 7
10 593 10
10 600 5
10 606 6
10 614 4
10 655 3
10 659 10
10 662 8
10 664 8
10 696 8
10 698 4
10 722 4
10 738 6
10 751 1
10 754 3
10 761 3
10 788 9
10 791 2
10 792 4
10 821 9
10 852 2
10 862 5
10 867 9
10 875 6
10 877 10
10 883 2
10 908 2
10 909 4
10 945 1
10 948 6
10 949 8
10 952 10
10 959 10
10 961 10
10 965 7
10 980 9
10 984 9
10 985 9
10 996 2
10 1013 10
10 1017 6
10 1021 3
10 1033 5
10 1052 4
10 1055 7
10 1056 3
10 1057 7
10 1069 6
10 1144 1
10 1167 2
10 1181 5
10 1191 9
10 1192 3
10 1194 8
10 1232 7
10 1251 7
10 1262 3
10 1268 9
10 1287 6
10 1296 2
10 1297 5
11 12 2
11 35 8
11 46 9
11 60 2
11 79 3
11 88 1
11 97 8
11 107 2
11 114 6
11 146 6
11 147 6
11 154 8
11 156 1
11 183 4
11 206 3
11 207 8
11 217 5
11 223 5
11 224 5
11 229 5
11 238 7
11 240 4
11 245 3
11 256 6
11 274 9
11 282 7
11 289 3
11 291 10
11 299 7
11 300 2
11 302 7
11 304 9
11 306 10
11 315 2
11 321 9
11 330 2
11 340 9
11 358 1
11 363 10
11 371 10
11 375 1
11 380 5
11 389 5
11 402 3
11 408 4
11 414 5
11 420 7
11 426 9
11 428 8
11 443 6
11 454 4
11 460 6
11 485 10
11 494 8
11 519 2
11 520 3
11 529 4
11 568 1
11 569 6
11 583 2
11 591 1
11 616 4
11 619 10
11 631 1
11 641 6
11 645 7
11 648 10
11 654 9
11 670 6
11 692 5
11 699 2
11 705 4
11 713 7
11 741 9
11 752 5
11 755 5
11 762 4
11 772 5
11 791 6
11 794 9
11 823 7
11 835 3
11 839 9
11 840 10
11 861 1
11 862 7
11 864 3
11 880 5
11 881 9
11 892 6
11 894 2
11 895 3
11 916 9
11 946 6
11 951 6
11 955 5
11 971 6
11 972 10
11 976 2
11 979 10
11 990 3
11 996 3
11 1001 10
11 1015 1
11 1022 3
11 1025 5
11 1026 2
11 1030 1
11 1056 7
11 1058 10
11 1070 9
11 1094 8
11 1095 2
11 1108 8
11 1115 9
11 1122 9
11 1146 6
11 1150 7
11 1180 9
11 1182 10
11 1201 9
11 1233 4
11 1245 4
11 1254 2
11 1271 2
12 2 2
12 7 3
12 15 7
12 17 9
12 68 5
12 83 10
12 96 8
12 121 4
12 127 9
12 130 10
12 139 9
12 168 4
12 170 2
12 210 1
12 218 1
12 241 8
12 246 9
12 251 9
12 263 5
12 272 8
12 288 6
12 290 7
12 291 9
12 316 3
12 319 8
12 376 6
12 386 9
12 388 9
12 411 7
12 435 7
12 437 8
12 446 5
12 452 9
12 453 7
12 458 4
12 475 9
12 481 1
12 486 2
12 491 6
12 493 1
12 500 10
12 505 5
12 523 10
12 528 6
12 539 2
12 541 10
12 577 6
12 590 2
12 594 1
12 597 6
12 603 5
12 622 1
12 647 2
12 674 1
12 677 4
12 693 5
12 703 9
12 705 3
12 707 3
12 721 2
12 739 9
12 740 9
12 764 2
12 766 5
12 779 2
12 802 9
12 815 3
12 816 8
12 818 8
12 827 6
12 829 8
12 834 2
12 839 10
12 859 1
12 886 5
12 887 6
12 888 3
12 898 6
12 899 6
12 915 9
12 942 4
12 951 6
12 957 1
12 967 9
12 972 5
12 975 1
12 982 4
12 985 5
12 1016 4
12 1033 8
12 1050 5
12 1060 10
12 1062 5
12 1065 6
12 1066 4
12 1071 9
12 1072 9
12 1076 10
12 1088 4
12 1103 7
12 1110 10
12 1148 6
12 1151 7
12 1154 7
12 1158 8
12 1159 10
12 1162 7
12 1167 1
12 1178 9
12 1182 7
12 1200 3
12 1201 6
12 1204 10
12 1231 4
12 1252 10
12 1257 8
12 1266 7
12 1280 1
12 1290 1
12 1292 10
12 1297 4
13 0 10
13 3 8
13 19 3
13 28 2
13 38 10
13 39 5
13 47 4
13 48 3
13 50 5
13 53 8
13 57 10
13 68 6
13 89 6
13 100 9
13 109 10
13 124 7
13 127 2
13 184 9
13 188 10
13 197 7
13 202 8
13 206 10
13 214 9
13 224 5
13 267 5
13 273 9
13 315 2
13 319 6
13 324 4
13 341 4
13 361 7
13 366 2
13 370 9
13 380 2
13 395 3
13 398 1
13 399 8
13 402 1
13 421 6
13 425 5
13 434 5
13 437 2
13 438 10
13 443 4
13 466 7
13 490 4
13 503 6
13 524 10
13 536 6
13 538 8
13 563 10
13 578 2
13 590 9
13 597 2
13 599 1
13 615 10
13 622 9
13 641 4
13 662 6
13 665 2
13 689 1
13 692 8
13 705 5
13 712 5
13 731 5
13 734 3
13 751 1
13 756 10
13 763 9
13 789 10
13 797 6
13 802 7
13 808 1
13 819 10
13 842 1
13 846 1
13 856 1
13 881 5
13 886 8
13 890 3
13 897 1
13 933 3
13 934 5
13 941 5
13 957 1
13 961 4
13 963 9
13 968 6
13 970 10
13 973 4
13 979 3
13 985 3
13 991 9
13 993 2
13 1002 3
13 1020 8
13 1028 5
13 1049 3
13 1056 6
13 1060 5
13 1067 1
13 1074 6
13 1080 2
13 1092 7
13 1113 6
13 1119 8
13 1152 2
13 1160 9
13 1161 5
13 1175 7
13 1178 3
13 1197 6
13 1198 8
13 1200 8
13 1212 2
13 1213 10
13 1216 5
13 1225 2
13 1243 1
13 1244 2
13 1259 6
13 1260 8
13 1269 9
13 1287 5
14 3 2
14 22 2
14 36 9
14 39 1
14 44 1
14 69 1
14 87 4
14 90 8
14 93 1
14 97 2
14 103 6
14 115 9
14 118 8
14 125 5
14 129 3
14 138 5
14 148 9
14 166 3
14 170 2
14 172 3
14 183 3
14 185 5
14 189 6
14 195 3
14 203 3
14 207 1
14 223 8
14 232 7
14 244 10
14 255 4
14 256 1
14 268 7
14 281 5
14 283 5
14 303 7
14 306 6
14 315 3
14 341 2
14 349 10
14 359 7
14 361 2
14 374 7
14 399 3
14 402 3
14 406 1
14 414 7
14 416 10
14 418 3
14 449 2
14 471 7
14 475 8
14 480 2
14 493 2
14 497 4
14 499 4
14 500 7
14 502 5
14 504 1
14 517 3
14 520 4
14 523 1
14 529 10
14 536 1
14 549 4
14 558 9
14 559 2
14 575 6
14 590 3
14 601 7
14 624 8
14 631 6
14 650 2
14 651 10
14 659 7
14 667 4
14 675 3
14 684 6
14 687 3
14 735 5
14 739 8
14 789 7
14 791 9
14 794 1
14 799 4
14 814 5
14 820 8
14 825 10
14 836 5
14 845 10
14 868 10
14 886 3
14 890 1
14 891 7
14 932 2
14 935 10
14 942 1
14 943 7
14 944 4
14 954 8
14 957 2
14 972 2
14 995 4
14 997 9
14 1013 8
14 1019 5
14 1021 8
14 1050 5
14 1057 10
14 1092 3
14 1109 2
14 1122 10
14 1138 3
14 1160 6
14 1164 8
14 1180 1
14 1185 5
14 1239 10
14 1241 1
14 1280 9
14 1295 7
15 15 4
15 43 10
15 53 1
15 57 3
15 71 8
15 105 7
15 128 6
15 162 8
15 173 4
15 176 4
15 196 8
15 200 4
15 212 8
15 222 9
15 224 1
15 226 1
15 227 1
15 242 3
15 264 2
15 294 1
15 302 4
15 313 9
15 326 5
15 357 4
15 358 6
15 369 8
15 371 3
15 375 9
15 376 6
15 380 10
15 387 2
15 429 5
15 447 5
15 469 1
15 470 8
15 477 2
15 478 9
15 483 3
15 485 9
15 488 7
15 493 9
15 499 4
15 512 5
15 525 7
15 537 10
15 542 8
15 543 10
15 549 2
15 559 8
15 564 1
15 571 1
15 576 1
15 586 5
15 608 2
15 609 9
15 612 6
15 649 9
15 653 2
15 677 7
15 680 6
15 690 9
15 700 9
15 711 2
15 717 7
15 742 5
15 748 2
15 750 4
15 756 1
15 771 6
15 773 7
15 775 3
15 786 5
15 799 3
15 814 5
15 833 3
15 835 5
15 846 7
15 855 8
15 864 7
15 865 1
15 885 5
15 889 3
15 912 4
15 913 8
15 920 7
15 922 6
15 981 9
15 998 5
15 1022 1
15 1027 6
15 1031 5
15 1043 6
15 1054 7
15 1070 6
15 1072 5
15 1093 6
15 1097 1
15 1131 1
15 1144 7
15 1153 2
15 1174 5
15 1177 8
15 1185 5
15 1188 4
15 1207 2
15 1220 1
15 1224 5
15 1225 7
15 1227 4
15 1256 5
15 1273 4
15 1276 6
15 1278 1
16 0 5
16 3 5
16 21 10
16 26 2
16 84 4
16 89 9
16 106 7
16 107 8
16 117 9
16 135 9
16 149 6
16 152 5
16 170 6
16 176 9
16 187 2
16 194 7
16 220 6
16 249 1
16 254 4
16 259 2
16 267 1
16 283 1
16 327 10
16 339 8
16 347 1
16 351 6
16 359 3
16 364 6
16 377 9
16 383 5
16 384 10
16 393 10
16 430 1
16 447 8
16 472 7
16 482 8
16 495 10
16 504 1
16 508 3
16 511 10
16 521 7
16 525 8
16 529 6
16 534 6
16 535 9
16 538 8
16 553 6
16 593 8
16 606 10
16 608 5
16 612 5
16 617 8
16 623 6
16 628 7
16 629 3
16 630 9
16 640 5
16 646 3
16 651 2
16 662 4
16 668 4
16 673 5
16 677 1
16 684 7
16 705 4
16 716 3
16 719 9
16 720 10
16 732 1
16 737 4
16 750 4
16 776 7
16 779 3
16 780 2
16 783 7
16 825 6
16 828 4
16 829 9
16 838 9
16 844 6
16 846 8
16 849 2
16 862 7
16 871 9
16 875 9
16 881 5
16 903 4
16 904 5
16 905 1
16 912 10
16 913 6
16 921 4
16 927 7
16 949 8
16 959 2
16 978 6
16 985 7
16 988 1
16 991 3
16 997 1
16 1008 8
16 1028 3
16 1041 10
16 1047 4
16 1050 2
16 1055 6
16 1056 1
16 1063 2
16 1130 8
16 1136 6
16 1150 9
16 1154 5
16 1161 7
16 1168 1
16 1171 6
16 1199 9
16 1201 5
16 1206 9
16 1214 3
16 1222 8
16 1229 6
16 1238 9
16 1240 2
16 1253 8
16 1279 9
16 1281 1
16 1285 9
17 6 7
17 12 10
17 14 4
17 16 1
17 21 5
17 30 2
17 34 9
17 49 2
17 57 2
17 66 6
17 80 4
17 81 7
17 110 4
17 120 6
17 132 6
17 142 10
17 143 8
17 144 5
17 171 6
17 179 2
17 182 5
17 189 4
17 198 9
17 208 9
17 211 9
17 213 4
17 235 8
17 240 7
17 249 10
17 254 6
17 256 7
17 259 9
17 262 1
17 283 1
17 287 1
17 297 9
17 298 2
17 340 4
17 345 10
17 347 10
17 381 10
17 388 3
17 411 3
17 415 5
17 438 2
17 440 9
17 469 10
17 470 2
17 497 4
17 502 4
17 506 3
17 507 3
17 508 4
17 514 7
17 518 3
17 525 4
17 528 3
17 529 6
17 542 2
17 578 8
17 586 3
17 587 6
17 620 9
17 638 4
17 662 8
17 667 1
17 671 10
17 705 7
17 752 2
17 758 1
17 783 4
17 785 3
17 793 6
17 797 3
17 799 3
17 827 9
17 840 8
17 845 6
17 846 10
17 849 2
17 855 3
17 868 8
17 873 5
17 875 10
17 878 3
17 881 6
17 885 9
17 909 1
17 918 9
17 923 1
17 931 6
17 933 10
17 936 1
17 963 10
17 964 3
17 967 5
17 969 6
17 973 3
17 984 8
17 985 9
17 1008 5
17 1019 2
17 1026 6
17 1035 5
17 1036 6
17 1050 1
17 1060 10
17 1068 7
17 1079 5
17 1088 9
17 1114 2
17 1117 9
17 1120 10
17 1121 6
17 1126 2
17 1129 1
17 1130 7
17 1136 10
17 1154 3
17 1169 3
17 1171 5
17 1178 3
17 1180 9
